"Statistic:   Number of Applications"
"Variables:   Provider Name , Age Band , Cycle Year"
"Coverage:   Applications through the main scheme"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_006_03.pdf"
 
Cycle Year,Provider Name , Age Band,Number of Applications,
2014 ,"'E42 Edge Hill University' ","'21 and over' ",5100
2014 ,"'E56 The University of Edinburgh' ","'17 and under' ",2260
2014 ,"'E56 The University of Edinburgh' ","'18' ",30470
2014 ,"'E56 The University of Edinburgh' ","'19' ",11550
2014 ,"'E56 The University of Edinburgh' ","'20' ",4125
2014 ,"'E56 The University of Edinburgh' ","'21 and over' ",6655
2014 ,"'E59 Edinburgh Napier University' ","'17 and under' ",325
2014 ,"'E59 Edinburgh Napier University' ","'18' ",9075
2014 ,"'E59 Edinburgh Napier University' ","'19' ",3745
2014 ,"'E59 Edinburgh Napier University' ","'20' ",2870
2014 ,"'E59 Edinburgh Napier University' ","'21 and over' ",7150
2014 ,"'E70 The University of Essex' ","'17 and under' ",475
2014 ,"'E70 The University of Essex' ","'18' ",7820
2014 ,"'E70 The University of Essex' ","'19' ",4040
2014 ,"'E70 The University of Essex' ","'20' ",1835
2014 ,"'E70 The University of Essex' ","'21 and over' ",2710
2014 ,"'E78 European School of Economics' ","'18' ",15
2014 ,"'E78 European School of Economics' ","'19' ",10
2014 ,"'E78 European School of Economics' ","'21 and over' ",10
2014 ,"'E80 European School of Osteopathy' ","'17 and under' ",5
2014 ,"'E80 European School of Osteopathy' ","'18' ",40
2014 ,"'E80 European School of Osteopathy' ","'19' ",20
2014 ,"'E80 European School of Osteopathy' ","'20' ",10
2014 ,"'E80 European School of Osteopathy' ","'21 and over' ",75
2014 ,"'E81 Exeter College' ","'17 and under' ",10
2014 ,"'E81 Exeter College' ","'18' ",190
2014 ,"'E81 Exeter College' ","'19' ",75
2014 ,"'E81 Exeter College' ","'20' ",35
2014 ,"'E81 Exeter College' ","'21 and over' ",70
2014 ,"'E84 University of Exeter' ","'17 and under' ",980
2014 ,"'E84 University of Exeter' ","'18' ",25470
2014 ,"'E84 University of Exeter' ","'19' ",6770
2014 ,"'E84 University of Exeter' ","'20' ",1505
2014 ,"'E84 University of Exeter' ","'21 and over' ",2555
2014 ,"'F33 Falmouth University' ","'17 and under' ",45
2014 ,"'F33 Falmouth University' ","'18' ",2975
2014 ,"'F33 Falmouth University' ","'19' ",2125
2014 ,"'F33 Falmouth University' ","'20' ",605
2014 ,"'F33 Falmouth University' ","'21 and over' ",670
2014 ,"'F50 Fareham College' ","'18' ",5
2014 ,"'F50 Fareham College' ","'19' ",5
2014 ,"'F50 Fareham College' ","'21 and over' ",5
2014 ,"'F66 University Centre Farnborough' ","'18' ",215
2014 ,"'F66 University Centre Farnborough' ","'19' ",90
2014 ,"'F66 University Centre Farnborough' ","'20' ",60
2014 ,"'F66 University Centre Farnborough' ","'21 and over' ",160
2014 ,"'F95 Furness College' ","'18' ",10
2014 ,"'F95 Furness College' ","'19' ",5
2014 ,"'F95 Furness College' ","'21 and over' ",5
2014 ,"'G09 Gateshead College' ","'18' ",95
2014 ,"'G09 Gateshead College' ","'19' ",35
2014 ,"'G09 Gateshead College' ","'20' ",15
2014 ,"'G09 Gateshead College' ","'21 and over' ",30
2014 ,"'G28 University of Glasgow' ","'17 and under' ",1130
2014 ,"'G28 University of Glasgow' ","'18' ",15755
2014 ,"'G28 University of Glasgow' ","'19' ",5460
2014 ,"'G28 University of Glasgow' ","'20' ",2135
2014 ,"'G28 University of Glasgow' ","'21 and over' ",5140
2014 ,"'G42 Glasgow Caledonian University' ","'17 and under' ",300
2014 ,"'G42 Glasgow Caledonian University' ","'18' ",9075
2014 ,"'G42 Glasgow Caledonian University' ","'19' ",3025
2014 ,"'G42 Glasgow Caledonian University' ","'20' ",2745
2014 ,"'G42 Glasgow Caledonian University' ","'21 and over' ",8825
2014 ,"'G43 The Glasgow School of Art' ","'17 and under' ",75
2014 ,"'G43 The Glasgow School of Art' ","'18' ",1250
2014 ,"'G43 The Glasgow School of Art' ","'19' ",905
2014 ,"'G43 The Glasgow School of Art' ","'20' ",505
2014 ,"'G43 The Glasgow School of Art' ","'21 and over' ",1015
2014 ,"'G45 Gloucestershire College' ","'18' ",75
2014 ,"'G45 Gloucestershire College' ","'19' ",40
2014 ,"'G45 Gloucestershire College' ","'20' ",15
2014 ,"'G45 Gloucestershire College' ","'21 and over' ",75
2014 ,"'G50 The University of Gloucestershire' ","'17 and under' ",25
2014 ,"'G50 The University of Gloucestershire' ","'18' ",4910
2014 ,"'G50 The University of Gloucestershire' ","'19' ",1750
2014 ,"'G50 The University of Gloucestershire' ","'20' ",655
2014 ,"'G50 The University of Gloucestershire' ","'21 and over' ",1120
2014 ,"'G53 Glyndwr University' ","'17 and under' ",15
2014 ,"'G53 Glyndwr University' ","'18' ",750
2014 ,"'G53 Glyndwr University' ","'19' ",460
2014 ,"'G53 Glyndwr University' ","'20' ",210
2014 ,"'G53 Glyndwr University' ","'21 and over' ",840
2014 ,"'G56 Goldsmiths, University of London' ","'17 and under' ",165
2014 ,"'G56 Goldsmiths, University of London' ","'18' ",4335
2014 ,"'G56 Goldsmiths, University of London' ","'19' ",2935
2014 ,"'G56 Goldsmiths, University of London' ","'20' ",1205
2014 ,"'G56 Goldsmiths, University of London' ","'21 and over' ",2990
2014 ,"'G59 Gower College Swansea' ","'21 and over' ",5
2014 ,"'G70 University of Greenwich' ","'17 and under' ",260
2014 ,"'G70 University of Greenwich' ","'18' ",12175
2014 ,"'G70 University of Greenwich' ","'19' ",7435
2014 ,"'G70 University of Greenwich' ","'20' ",3240
2014 ,"'G70 University of Greenwich' ","'21 and over' ",11940
2014 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'17 and under' ",20
2014 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'18' ",285
2014 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'19' ",190
2014 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'20' ",120
2014 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'21 and over' ",310
2014 ,"'G80 University Centre Grimsby' ","'18' ",265
2014 ,"'G80 University Centre Grimsby' ","'19' ",175
2014 ,"'G80 University Centre Grimsby' ","'20' ",125
2014 ,"'G80 University Centre Grimsby' ","'21 and over' ",575
2014 ,"'G90 Guildford College' ","'18' ",135
2014 ,"'G90 Guildford College' ","'19' ",70
2014 ,"'G90 Guildford College' ","'20' ",65
2014 ,"'G90 Guildford College' ","'21 and over' ",200
2014 ,"'H02 Hackney Community College' ","'18' ",10
2014 ,"'H02 Hackney Community College' ","'20' ",5
2014 ,"'H02 Hackney Community College' ","'21 and over' ",15
2014 ,"'H03 Hadlow College' ","'18' ",40
2014 ,"'H03 Hadlow College' ","'19' ",20
2014 ,"'H03 Hadlow College' ","'20' ",5
2014 ,"'H03 Hadlow College' ","'21 and over' ",25
2014 ,"'H07 Harrogate College' ","'18' ",30
2014 ,"'H07 Harrogate College' ","'19' ",15
2014 ,"'H07 Harrogate College' ","'20' ",10
2014 ,"'H07 Harrogate College' ","'21 and over' ",40
2014 ,"'H08 The College of Haringey, Enfield and North East London' ","'18' ",5
2014 ,"'H08 The College of Haringey, Enfield and North East London' ","'19' ",10
2014 ,"'H08 The College of Haringey, Enfield and North East London' ","'20' ",5
2014 ,"'H08 The College of Haringey, Enfield and North East London' ","'21 and over' ",15
2014 ,"'H11 Harrow College' ","'18' ",20
2014 ,"'H11 Harrow College' ","'19' ",15
2014 ,"'H11 Harrow College' ","'20' ",15
2014 ,"'H11 Harrow College' ","'21 and over' ",25
2014 ,"'H12 Harper Adams University' ","'17 and under' ",35
2014 ,"'H12 Harper Adams University' ","'18' ",1785
2014 ,"'H12 Harper Adams University' ","'19' ",625
2014 ,"'H12 Harper Adams University' ","'20' ",165
2014 ,"'H12 Harper Adams University' ","'21 and over' ",260
2014 ,"'H14 Havering College of Further and Higher Education' ","'18' ",85
2014 ,"'H14 Havering College of Further and Higher Education' ","'19' ",60
2014 ,"'H14 Havering College of Further and Higher Education' ","'20' ",20
2014 ,"'H14 Havering College of Further and Higher Education' ","'21 and over' ",250
2014 ,"'H18 Hereford College of Arts' ","'18' ",100
2014 ,"'H18 Hereford College of Arts' ","'19' ",110
2014 ,"'H18 Hereford College of Arts' ","'20' ",45
2014 ,"'H18 Hereford College of Arts' ","'21 and over' ",85
2014 ,"'H21 Henley College Coventry' ","'18' ",20
2014 ,"'H21 Henley College Coventry' ","'19' ",10
2014 ,"'H21 Henley College Coventry' ","'20' ",15
2014 ,"'H21 Henley College Coventry' ","'21 and over' ",10
2014 ,"'H22 Hartpury University Centre' ","'17 and under' ",5
2014 ,"'H22 Hartpury University Centre' ","'18' ",1035
2014 ,"'H22 Hartpury University Centre' ","'19' ",520
2014 ,"'H22 Hartpury University Centre' ","'20' ",200
2014 ,"'H22 Hartpury University Centre' ","'21 and over' ",320
2014 ,"'H24 Heriot-Watt University, Edinburgh' ","'17 and under' ",390
2014 ,"'H24 Heriot-Watt University, Edinburgh' ","'18' ",7180
2014 ,"'H24 Heriot-Watt University, Edinburgh' ","'19' ",2425
2014 ,"'H24 Heriot-Watt University, Edinburgh' ","'20' ",1240
2014 ,"'H24 Heriot-Watt University, Edinburgh' ","'21 and over' ",2085
2014 ,"'H36 University of Hertfordshire' ","'17 and under' ",230
2014 ,"'H36 University of Hertfordshire' ","'18' ",12535
2014 ,"'H36 University of Hertfordshire' ","'19' ",7070
2014 ,"'H36 University of Hertfordshire' ","'20' ",2705
2014 ,"'H36 University of Hertfordshire' ","'21 and over' ",7255
2014 ,"'H37 Hertford Regional College' ","'18' ",10
2014 ,"'H37 Hertford Regional College' ","'19' ",5
2014 ,"'H37 Hertford Regional College' ","'20' ",5
2014 ,"'H37 Hertford Regional College' ","'21 and over' ",5
2014 ,"'H39 Highbury College' ","'18' ",15
2014 ,"'H39 Highbury College' ","'19' ",5
2014 ,"'H39 Highbury College' ","'20' ",10
2014 ,"'H39 Highbury College' ","'21 and over' ",15
2014 ,"'H48 Heythrop College (University of London)' ","'18' ",255
2014 ,"'H48 Heythrop College (University of London)' ","'19' ",100
2014 ,"'H48 Heythrop College (University of London)' ","'20' ",25
2014 ,"'H48 Heythrop College (University of London)' ","'21 and over' ",85
2014 ,"'H49 University of the Highlands and Islands' ","'17 and under' ",50
2014 ,"'H49 University of the Highlands and Islands' ","'18' ",885
2014 ,"'H49 University of the Highlands and Islands' ","'19' ",325
2014 ,"'H49 University of the Highlands and Islands' ","'20' ",185
2014 ,"'H49 University of the Highlands and Islands' ","'21 and over' ",615
2014 ,"'H51 Holy Cross Sixth Form College and University Centre' ","'18' ",15
2014 ,"'H51 Holy Cross Sixth Form College and University Centre' ","'19' ",5
2014 ,"'H51 Holy Cross Sixth Form College and University Centre' ","'20' ",5
2014 ,"'H51 Holy Cross Sixth Form College and University Centre' ","'21 and over' ",75
2014 ,"'H54 Hopwood Hall College' ","'18' ",40
2014 ,"'H54 Hopwood Hall College' ","'19' ",20
2014 ,"'H54 Hopwood Hall College' ","'20' ",10
2014 ,"'H54 Hopwood Hall College' ","'21 and over' ",5
2014 ,"'H60 The University of Huddersfield' ","'17 and under' ",135
2014 ,"'H60 The University of Huddersfield' ","'18' ",9780
2014 ,"'H60 The University of Huddersfield' ","'19' ",4120
2014 ,"'H60 The University of Huddersfield' ","'20' ",1825
2014 ,"'H60 The University of Huddersfield' ","'21 and over' ",4955
2014 ,"'H65 Hugh Baird College' ","'18' ",35
2014 ,"'H65 Hugh Baird College' ","'19' ",30
2014 ,"'H65 Hugh Baird College' ","'20' ",20
2014 ,"'H65 Hugh Baird College' ","'21 and over' ",70
2014 ,"'H72 The University of Hull' ","'17 and under' ",170
2014 ,"'H72 The University of Hull' ","'18' ",9425
2014 ,"'H72 The University of Hull' ","'19' ",3445
2014 ,"'H72 The University of Hull' ","'20' ",1255
2014 ,"'H72 The University of Hull' ","'21 and over' ",3155
2014 ,"'H73 Hull College' ","'17 and under' ",5
2014 ,"'H73 Hull College' ","'18' ",225
2014 ,"'H73 Hull College' ","'19' ",180
2014 ,"'H73 Hull College' ","'20' ",125
2014 ,"'H73 Hull College' ","'21 and over' ",270
2014 ,"'H75 Hull York Medical School' ","'17 and under' ",15
2014 ,"'H75 Hull York Medical School' ","'18' ",775
2014 ,"'H75 Hull York Medical School' ","'19' ",265
2014 ,"'H75 Hull York Medical School' ","'20' ",40
2014 ,"'H75 Hull York Medical School' ","'21 and over' ",275
2014 ,"'I30 UCL Institute of Education' ","'17 and under' ",5
2014 ,"'I30 UCL Institute of Education' ","'18' ",115
2014 ,"'I30 UCL Institute of Education' ","'19' ",50
2014 ,"'I30 UCL Institute of Education' ","'20' ",45
2014 ,"'I30 UCL Institute of Education' ","'21 and over' ",205
2014 ,"'I35 Istituto Marangoni London' ","'17 and under' ",20
2014 ,"'I35 Istituto Marangoni London' ","'18' ",215
2014 ,"'I35 Istituto Marangoni London' ","'19' ",145
2014 ,"'I35 Istituto Marangoni London' ","'20' ",65
2014 ,"'I35 Istituto Marangoni London' ","'21 and over' ",100
2014 ,"'I50 Imperial College London' ","'17 and under' ",1115
2014 ,"'I50 Imperial College London' ","'18' ",9090
2014 ,"'I50 Imperial College London' ","'19' ",3515
2014 ,"'I50 Imperial College London' ","'20' ",1185
2014 ,"'I50 Imperial College London' ","'21 and over' ",1660
2014 ,"'I55 The London Institute of Banking & Finance (formerly ifs University College)' ","'17 and under' ",5
2014 ,"'I55 The London Institute of Banking & Finance (formerly ifs University College)' ","'18' ",175
2014 ,"'I55 The London Institute of Banking & Finance (formerly ifs University College)' ","'19' ",70
2014 ,"'I55 The London Institute of Banking & Finance (formerly ifs University College)' ","'20' ",10
2014 ,"'I55 The London Institute of Banking & Finance (formerly ifs University College)' ","'21 and over' ",25
2014 ,"'I60 Islamic College for Advanced Studies' ","'18' ",5
2014 ,"'I60 Islamic College for Advanced Studies' ","'21 and over' ",10
2014 ,"'K01 West Kent and Ashford College' ","'18' ",20
2014 ,"'K01 West Kent and Ashford College' ","'19' ",20
2014 ,"'K01 West Kent and Ashford College' ","'20' ",10
2014 ,"'K01 West Kent and Ashford College' ","'21 and over' ",40
2014 ,"'K05 Kaplan Holborn College' ","'17 and under' ",10
2014 ,"'K05 Kaplan Holborn College' ","'18' ",85
2014 ,"'K05 Kaplan Holborn College' ","'19' ",65
2014 ,"'K05 Kaplan Holborn College' ","'20' ",35
2014 ,"'K05 Kaplan Holborn College' ","'21 and over' ",125
2014 ,"'K12 Keele University' ","'17 and under' ",190
2014 ,"'K12 Keele University' ","'18' ",10805
2014 ,"'K12 Keele University' ","'19' ",3645
2014 ,"'K12 Keele University' ","'20' ",1025
2014 ,"'K12 Keele University' ","'21 and over' ",2815
2014 ,"'K14 Kensington and Chelsea College' ","'18' ",10
2014 ,"'K14 Kensington and Chelsea College' ","'19' ",5
2014 ,"'K14 Kensington and Chelsea College' ","'20' ",5
2014 ,"'K14 Kensington and Chelsea College' ","'21 and over' ",15
2014 ,"'K15 Kensington College of Business' ","'18' ",10
2014 ,"'K15 Kensington College of Business' ","'19' ",10
2014 ,"'K15 Kensington College of Business' ","'20' ",10
2014 ,"'K15 Kensington College of Business' ","'21 and over' ",15
2014 ,"'K24 The University of Kent' ","'17 and under' ",755
2014 ,"'K24 The University of Kent' ","'18' ",15705
2014 ,"'K24 The University of Kent' ","'19' ",5670
2014 ,"'K24 The University of Kent' ","'20' ",1695
2014 ,"'K24 The University of Kent' ","'21 and over' ",2950
2014 ,"'K60 King's College London (University of London)' ","'17 and under' ",1735
2014 ,"'K60 King's College London (University of London)' ","'18' ",16955
2014 ,"'K60 King's College London (University of London)' ","'19' ",8110
2014 ,"'K60 King's College London (University of London)' ","'20' ",2895
2014 ,"'K60 King's College London (University of London)' ","'21 and over' ",11570
2014 ,"'K83 Kingston College' ","'17 and under' ",5
2014 ,"'K83 Kingston College' ","'18' ",155
2014 ,"'K83 Kingston College' ","'19' ",115
2014 ,"'K83 Kingston College' ","'20' ",65
2014 ,"'K83 Kingston College' ","'21 and over' ",175
2014 ,"'K84 Kingston University' ","'17 and under' ",505
2014 ,"'K84 Kingston University' ","'18' ",12305
2014 ,"'K84 Kingston University' ","'19' ",8900
2014 ,"'K84 Kingston University' ","'20' ",3780
2014 ,"'K84 Kingston University' ","'21 and over' ",10565
2014 ,"'K85 Kingston Maurward College' ","'18' ",30
2014 ,"'K85 Kingston Maurward College' ","'19' ",20
2014 ,"'K85 Kingston Maurward College' ","'20' ",20
2014 ,"'K85 Kingston Maurward College' ","'21 and over' ",50
2014 ,"'K90 Kirklees College' ","'18' ",50
2014 ,"'K90 Kirklees College' ","'19' ",70
2014 ,"'K90 Kirklees College' ","'20' ",40
2014 ,"'K90 Kirklees College' ","'21 and over' ",80
2014 ,"'L01 Lewisham Southwark College' ","'19' ",5
2014 ,"'L01 Lewisham Southwark College' ","'20' ",10
2014 ,"'L01 Lewisham Southwark College' ","'21 and over' ",20
2014 ,"'L05 Lakes College - West Cumbria' ","'18' ",10
2014 ,"'L05 Lakes College - West Cumbria' ","'19' ",10
2014 ,"'L05 Lakes College - West Cumbria' ","'21 and over' ",5
2014 ,"'L14 Lancaster University' ","'17 and under' ",655
2014 ,"'L14 Lancaster University' ","'18' ",10270
2014 ,"'L14 Lancaster University' ","'19' ",3505
2014 ,"'L14 Lancaster University' ","'20' ",1010
2014 ,"'L14 Lancaster University' ","'21 and over' ",1405
2014 ,"'L17 University of Law (incorporating College of Law)' ","'17 and under' ",25
2014 ,"'L17 University of Law (incorporating College of Law)' ","'18' ",625
2014 ,"'L17 University of Law (incorporating College of Law)' ","'19' ",180
2014 ,"'L17 University of Law (incorporating College of Law)' ","'20' ",80
2014 ,"'L17 University of Law (incorporating College of Law)' ","'21 and over' ",455
2014 ,"'L21 Leeds City College' ","'17 and under' ",10
2014 ,"'L21 Leeds City College' ","'18' ",275
2014 ,"'L21 Leeds City College' ","'19' ",160
2014 ,"'L21 Leeds City College' ","'20' ",130
2014 ,"'L21 Leeds City College' ","'21 and over' ",305
2014 ,"'L23 University of Leeds' ","'17 and under' ",1075
2014 ,"'L23 University of Leeds' ","'18' ",33355
2014 ,"'L23 University of Leeds' ","'19' ",9690
2014 ,"'L23 University of Leeds' ","'20' ",3145
2014 ,"'L23 University of Leeds' ","'21 and over' ",6295
2014 ,"'L24 Leeds Trinity University' ","'17 and under' ",10
2014 ,"'L24 Leeds Trinity University' ","'18' ",4705
2014 ,"'L24 Leeds Trinity University' ","'19' ",1405
2014 ,"'L24 Leeds Trinity University' ","'20' ",475
2014 ,"'L24 Leeds Trinity University' ","'21 and over' ",705
2014 ,"'L27 Leeds Beckett University' ","'17 and under' ",130
2014 ,"'L27 Leeds Beckett University' ","'18' ",17800
2014 ,"'L27 Leeds Beckett University' ","'19' ",7180
2014 ,"'L27 Leeds Beckett University' ","'20' ",2605
2014 ,"'L27 Leeds Beckett University' ","'21 and over' ",5070
2014 ,"'L28 Leeds College of Art' ","'17 and under' ",15
2014 ,"'L28 Leeds College of Art' ","'18' ",935
2014 ,"'L28 Leeds College of Art' ","'19' ",1130
2014 ,"'L28 Leeds College of Art' ","'20' ",270
2014 ,"'L28 Leeds College of Art' ","'21 and over' ",245
2014 ,"'L30 Leeds College of Music (UCAS)' ","'17 and under' ",5
2014 ,"'L30 Leeds College of Music (UCAS)' ","'18' ",610
2014 ,"'L30 Leeds College of Music (UCAS)' ","'19' ",325
2014 ,"'L30 Leeds College of Music (UCAS)' ","'20' ",175
2014 ,"'L30 Leeds College of Music (UCAS)' ","'21 and over' ",230
2014 ,"'L32 Leeds College of Building' ","'18' ",20
2014 ,"'L32 Leeds College of Building' ","'19' ",10
2014 ,"'L32 Leeds College of Building' ","'20' ",5
2014 ,"'L32 Leeds College of Building' ","'21 and over' ",10
2014 ,"'L34 University of Leicester' ","'17 and under' ",470
2014 ,"'L34 University of Leicester' ","'18' ",13190
2014 ,"'L34 University of Leicester' ","'19' ",4075
2014 ,"'L34 University of Leicester' ","'20' ",1150
2014 ,"'L34 University of Leicester' ","'21 and over' ",3170
2014 ,"'L36 Leicester College' ","'17 and under' ",5
2014 ,"'L36 Leicester College' ","'18' ",75
2014 ,"'L36 Leicester College' ","'19' ",75
2014 ,"'L36 Leicester College' ","'20' ",45
2014 ,"'L36 Leicester College' ","'21 and over' ",80
2014 ,"'L39 University of Lincoln' ","'17 and under' ",60
2014 ,"'L39 University of Lincoln' ","'18' ",8935
2014 ,"'L39 University of Lincoln' ","'19' ",3395
2014 ,"'L39 University of Lincoln' ","'20' ",1055
2014 ,"'L39 University of Lincoln' ","'21 and over' ",2085
2014 ,"'L41 The University of Liverpool' ","'17 and under' ",590
2014 ,"'L41 The University of Liverpool' ","'18' ",21230
2014 ,"'L41 The University of Liverpool' ","'19' ",6965
2014 ,"'L41 The University of Liverpool' ","'20' ",2225
2014 ,"'L41 The University of Liverpool' ","'21 and over' ",5120
2014 ,"'L42 Lincoln College' ","'17 and under' ",5
2014 ,"'L42 Lincoln College' ","'18' ",80
2014 ,"'L42 Lincoln College' ","'19' ",40
2014 ,"'L42 Lincoln College' ","'20' ",25
2014 ,"'L42 Lincoln College' ","'21 and over' ",70
2014 ,"'L43 The City of Liverpool College' ","'18' ",85
2014 ,"'L43 The City of Liverpool College' ","'19' ",70
2014 ,"'L43 The City of Liverpool College' ","'20' ",40
2014 ,"'L43 The City of Liverpool College' ","'21 and over' ",165
2014 ,"'L46 Liverpool Hope University' ","'17 and under' ",20
2014 ,"'L46 Liverpool Hope University' ","'18' ",4640
2014 ,"'L46 Liverpool Hope University' ","'19' ",1685
2014 ,"'L46 Liverpool Hope University' ","'20' ",650
2014 ,"'L46 Liverpool Hope University' ","'21 and over' ",1455
2014 ,"'L48 The Liverpool Institute for Performing Arts' ","'17 and under' ",20
2014 ,"'L48 The Liverpool Institute for Performing Arts' ","'18' ",1930
2014 ,"'L48 The Liverpool Institute for Performing Arts' ","'19' ",895
2014 ,"'L48 The Liverpool Institute for Performing Arts' ","'20' ",325
2014 ,"'L48 The Liverpool Institute for Performing Arts' ","'21 and over' ",325
2014 ,"'L51 Liverpool John Moores University (LJMU)' ","'17 and under' ",95
2014 ,"'L51 Liverpool John Moores University (LJMU)' ","'18' ",17050
2014 ,"'L51 Liverpool John Moores University (LJMU)' ","'19' ",7230
2014 ,"'L51 Liverpool John Moores University (LJMU)' ","'20' ",2735
2014 ,"'L51 Liverpool John Moores University (LJMU)' ","'21 and over' ",6400
2014 ,"'L53 Coleg Llandrillo' ","'18' ",55
2014 ,"'L53 Coleg Llandrillo' ","'19' ",30
2014 ,"'L53 Coleg Llandrillo' ","'20' ",20
2014 ,"'L53 Coleg Llandrillo' ","'21 and over' ",65
2014 ,"'L54 London Electronics College' ","'18' ",5
2014 ,"'L54 London Electronics College' ","'21 and over' ",5
2014 ,"'L62 The London College, UCK' ","'17 and under' ",10
2014 ,"'L62 The London College, UCK' ","'18' ",50
2014 ,"'L62 The London College, UCK' ","'19' ",45
2014 ,"'L62 The London College, UCK' ","'20' ",35
2014 ,"'L62 The London College, UCK' ","'21 and over' ",160
2014 ,"'L63 ARU London' ","'17 and under' ",15
2014 ,"'L63 ARU London' ","'18' ",195
2014 ,"'L63 ARU London' ","'19' ",115
2014 ,"'L63 ARU London' ","'20' ",45
2014 ,"'L63 ARU London' ","'21 and over' ",105
2014 ,"'L68 London Metropolitan University' ","'17 and under' ",180
2014 ,"'L68 London Metropolitan University' ","'18' ",4950
2014 ,"'L68 London Metropolitan University' ","'19' ",3585
2014 ,"'L68 London Metropolitan University' ","'20' ",1950
2014 ,"'L68 London Metropolitan University' ","'21 and over' ",6020
2014 ,"'L70 London School of Commerce' ","'17 and under' ",5
2014 ,"'L70 London School of Commerce' ","'18' ",15
2014 ,"'L70 London School of Commerce' ","'19' ",10
2014 ,"'L70 London School of Commerce' ","'20' ",5
2014 ,"'L70 London School of Commerce' ","'21 and over' ",25
2014 ,"'L71 London School of Science & Technology' ","'18' ",5
2014 ,"'L71 London School of Science & Technology' ","'19' ",5
2014 ,"'L71 London School of Science & Technology' ","'20' ",5
2014 ,"'L71 London School of Science & Technology' ","'21 and over' ",25
2014 ,"'L72 London School of Economics and Political Science (University of London)' ","'17 and under' ",1235
2014 ,"'L72 London School of Economics and Political Science (University of London)' ","'18' ",8375
2014 ,"'L72 London School of Economics and Political Science (University of London)' ","'19' ",4465
2014 ,"'L72 London School of Economics and Political Science (University of London)' ","'20' ",1570
2014 ,"'L72 London School of Economics and Political Science (University of London)' ","'21 and over' ",1525
2014 ,"'L73 London School of Business and Management' ","'18' ",10
2014 ,"'L73 London School of Business and Management' ","'20' ",5
2014 ,"'L73 London School of Business and Management' ","'21 and over' ",25
2014 ,"'L75 London South Bank University' ","'17 and under' ",135
2014 ,"'L75 London South Bank University' ","'18' ",5460
2014 ,"'L75 London South Bank University' ","'19' ",3720
2014 ,"'L75 London South Bank University' ","'20' ",2165
2014 ,"'L75 London South Bank University' ","'21 and over' ",13390
2014 ,"'L76 London School of Marketing' ","'18' ",5
2014 ,"'L76 London School of Marketing' ","'19' ",10
2014 ,"'L76 London School of Marketing' ","'20' ",10
2014 ,"'L76 London School of Marketing' ","'21 and over' ",15
2014 ,"'L77 Loughborough College' ","'18' ",220
2014 ,"'L77 Loughborough College' ","'19' ",130
2014 ,"'L77 Loughborough College' ","'20' ",175
2014 ,"'L77 Loughborough College' ","'21 and over' ",255
2014 ,"'L79 Loughborough University' ","'17 and under' ",430
2014 ,"'L79 Loughborough University' ","'18' ",17090
2014 ,"'L79 Loughborough University' ","'19' ",4845
2014 ,"'L79 Loughborough University' ","'20' ",1025
2014 ,"'L79 Loughborough University' ","'21 and over' ",1080
2014 ,"'M05 Macclesfield College' ","'18' ",20
2014 ,"'M05 Macclesfield College' ","'19' ",15
2014 ,"'M05 Macclesfield College' ","'20' ",10
2014 ,"'M05 Macclesfield College' ","'21 and over' ",40
2014 ,"'M10 The Manchester College' ","'17 and under' ",10
2014 ,"'M10 The Manchester College' ","'18' ",650
2014 ,"'M10 The Manchester College' ","'19' ",475
2014 ,"'M10 The Manchester College' ","'20' ",325
2014 ,"'M10 The Manchester College' ","'21 and over' ",880
2014 ,"'M20 The University of Manchester' ","'17 and under' ",1845
2014 ,"'M20 The University of Manchester' ","'18' ",33545
2014 ,"'M20 The University of Manchester' ","'19' ",12975
2014 ,"'M20 The University of Manchester' ","'20' ",4635
2014 ,"'M20 The University of Manchester' ","'21 and over' ",8285
2014 ,"'M40 The Manchester Metropolitan University' ","'17 and under' ",275
2014 ,"'M40 The Manchester Metropolitan University' ","'18' ",28790
2014 ,"'M40 The Manchester Metropolitan University' ","'19' ",14170
2014 ,"'M40 The Manchester Metropolitan University' ","'20' ",5050
2014 ,"'M40 The Manchester Metropolitan University' ","'21 and over' ",9595
2014 ,"'M62 Medway School of Pharmacy' ","'17 and under' ",15
2014 ,"'M62 Medway School of Pharmacy' ","'18' ",400
2014 ,"'M62 Medway School of Pharmacy' ","'19' ",235
2014 ,"'M62 Medway School of Pharmacy' ","'20' ",65
2014 ,"'M62 Medway School of Pharmacy' ","'21 and over' ",130
2014 ,"'M65 Coleg Menai' ","'18' ",5
2014 ,"'M65 Coleg Menai' ","'19' ",15
2014 ,"'M65 Coleg Menai' ","'21 and over' ",15
2014 ,"'M72 Metanoia Institute' ","'20' ",5
2014 ,"'M72 Metanoia Institute' ","'21 and over' ",10
2014 ,"'M77 Mid Cheshire College' ","'18' ",15
2014 ,"'M77 Mid Cheshire College' ","'19' ",5
2014 ,"'M77 Mid Cheshire College' ","'20' ",5
2014 ,"'M77 Mid Cheshire College' ","'21 and over' ",5
