"Statistic:   Number of Applications"
"Variables:   Provider Name , Applicant Domicile (UK / EU / Not EU) , Cycle Year"
"Coverage:   Applications through the main scheme"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_003_03.pdf"
 
Cycle Year,Provider Name , Applicant Domicile (UK / EU / Not EU),Number of Applications,
2015 ,"'W51 City of Westminster College' ","'UK' ",160
2015 ,"'W51 City of Westminster College' ","'EU (excluding UK)' ",15
2015 ,"'W51 City of Westminster College' ","'Not EU' ",15
2015 ,"'W52 Westminster Kingsway College' ","'UK' ",125
2015 ,"'W52 Westminster Kingsway College' ","'EU (excluding UK)' ",20
2015 ,"'W52 Westminster Kingsway College' ","'Not EU' ",20
2015 ,"'W65 West Thames College' ","'UK' ",240
2015 ,"'W65 West Thames College' ","'EU (excluding UK)' ",10
2015 ,"'W65 West Thames College' ","'Not EU' ",5
2015 ,"'W66 Weymouth College' ","'UK' ",5
2015 ,"'W67 Wigan and Leigh College' ","'UK' ",65
2015 ,"'W73 Wirral Metropolitan College' ","'UK' ",110
2015 ,"'W74 Wiltshire College' ","'UK' ",275
2015 ,"'W74 Wiltshire College' ","'EU (excluding UK)' ",5
2015 ,"'W74 Wiltshire College' ","'Not EU' ",5
2015 ,"'W75 University of Wolverhampton' ","'UK' ",19705
2015 ,"'W75 University of Wolverhampton' ","'EU (excluding UK)' ",300
2015 ,"'W75 University of Wolverhampton' ","'Not EU' ",265
2015 ,"'W76 University of Winchester' ","'UK' ",8640
2015 ,"'W76 University of Winchester' ","'EU (excluding UK)' ",245
2015 ,"'W76 University of Winchester' ","'Not EU' ",665
2015 ,"'W80 University of Worcester' ","'UK' ",13185
2015 ,"'W80 University of Worcester' ","'EU (excluding UK)' ",800
2015 ,"'W80 University of Worcester' ","'Not EU' ",140
2015 ,"'W85 Writtle University College' ","'UK' ",800
2015 ,"'W85 Writtle University College' ","'EU (excluding UK)' ",40
2015 ,"'W85 Writtle University College' ","'Not EU' ",55
2015 ,"'Y25 Yeovil College' ","'UK' ",120
2015 ,"'Y25 Yeovil College' ","'Not EU' ",15
2015 ,"'Y50 University of York' ","'UK' ",21260
2015 ,"'Y50 University of York' ","'EU (excluding UK)' ",1315
2015 ,"'Y50 University of York' ","'Not EU' ",3080
2015 ,"'Y70 York College' ","'UK' ",435
2015 ,"'Y70 York College' ","'EU (excluding UK)' ",5
2015 ,"'Y70 York College' ","'Not EU' ",10
2015 ,"'Y75 York St John University' ","'UK' ",7615
2015 ,"'Y75 York St John University' ","'EU (excluding UK)' ",135
2015 ,"'Y75 York St John University' ","'Not EU' ",135
2016 ,"'A14 Abingdon and Witney College' ","'UK' ",10
2016 ,"'A20 The University of Aberdeen' ","'UK' ",13985
2016 ,"'A20 The University of Aberdeen' ","'EU (excluding UK)' ",4535
2016 ,"'A20 The University of Aberdeen' ","'Not EU' ",1575
2016 ,"'A30 Abertay University' ","'UK' ",4020
2016 ,"'A30 Abertay University' ","'EU (excluding UK)' ",595
2016 ,"'A30 Abertay University' ","'Not EU' ",105
2016 ,"'A40 Aberystwyth University' ","'UK' ",6380
2016 ,"'A40 Aberystwyth University' ","'EU (excluding UK)' ",1760
2016 ,"'A40 Aberystwyth University' ","'Not EU' ",810
2016 ,"'A41 ABI College' ","'UK' ",10
2016 ,"'A41 ABI College' ","'Not EU' ",5
2016 ,"'A43 Access to Music' ","'UK' ",115
2016 ,"'A43 Access to Music' ","'EU (excluding UK)' ",15
2016 ,"'A43 Access to Music' ","'Not EU' ",5
2016 ,"'A44 Accrington & Rossendale College' ","'UK' ",100
2016 ,"'A44 Accrington & Rossendale College' ","'EU (excluding UK)' ",5
2016 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'UK' ",425
2016 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'EU (excluding UK)' ",70
2016 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'Not EU' ",5
2016 ,"'A48 The Academy of Contemporary Music' ","'UK' ",1910
2016 ,"'A48 The Academy of Contemporary Music' ","'EU (excluding UK)' ",200
2016 ,"'A48 The Academy of Contemporary Music' ","'Not EU' ",35
2016 ,"'A55 Amersham & Wycombe College' ","'UK' ",50
2016 ,"'A60 Anglia Ruskin University' ","'UK' ",18750
2016 ,"'A60 Anglia Ruskin University' ","'EU (excluding UK)' ",1200
2016 ,"'A60 Anglia Ruskin University' ","'Not EU' ",755
2016 ,"'A65 Anglo European College of Chiropractic' ","'UK' ",155
2016 ,"'A65 Anglo European College of Chiropractic' ","'EU (excluding UK)' ",55
2016 ,"'A65 Anglo European College of Chiropractic' ","'Not EU' ",60
2016 ,"'A66 Arts University Bournemouth (formerly University College)' ","'UK' ",6115
2016 ,"'A66 Arts University Bournemouth (formerly University College)' ","'EU (excluding UK)' ",395
2016 ,"'A66 Arts University Bournemouth (formerly University College)' ","'Not EU' ",530
2016 ,"'A70 Askham Bryan College' ","'UK' ",750
2016 ,"'A70 Askham Bryan College' ","'EU (excluding UK)' ",15
2016 ,"'A70 Askham Bryan College' ","'Not EU' ",10
2016 ,"'A80 Aston University, Birmingham' ","'UK' ",14410
2016 ,"'A80 Aston University, Birmingham' ","'EU (excluding UK)' ",575
2016 ,"'A80 Aston University, Birmingham' ","'Not EU' ",1480
2016 ,"'B06 Bangor University' ","'UK' ",9500
2016 ,"'B06 Bangor University' ","'EU (excluding UK)' ",710
2016 ,"'B06 Bangor University' ","'Not EU' ",675
2016 ,"'B08 Barnet and Southgate College' ","'UK' ",85
2016 ,"'B08 Barnet and Southgate College' ","'Not EU' ",5
2016 ,"'B09 Barnfield College, Luton' ","'UK' ",85
2016 ,"'B11 Barking and Dagenham College' ","'UK' ",125
2016 ,"'B11 Barking and Dagenham College' ","'EU (excluding UK)' ",5
2016 ,"'B11 Barking and Dagenham College' ","'Not EU' ",5
2016 ,"'B13 University Campus Barnsley' ","'UK' ",370
2016 ,"'B13 University Campus Barnsley' ","'EU (excluding UK)' ",5
2016 ,"'B13 University Campus Barnsley' ","'Not EU' ",5
2016 ,"'B15 Basingstoke College of Technology' ","'UK' ",25
2016 ,"'B15 Basingstoke College of Technology' ","'Not EU' ",10
2016 ,"'B16 University of Bath' ","'UK' ",19280
2016 ,"'B16 University of Bath' ","'EU (excluding UK)' ",3545
2016 ,"'B16 University of Bath' ","'Not EU' ",6325
2016 ,"'B18 Bicton College' ","'UK' ",50
2016 ,"'B20 Bath Spa University' ","'UK' ",13405
2016 ,"'B20 Bath Spa University' ","'EU (excluding UK)' ",590
2016 ,"'B20 Bath Spa University' ","'Not EU' ",445
2016 ,"'B21 Bath College' ","'UK' ",60
2016 ,"'B21 Bath College' ","'EU (excluding UK)' ",20
2016 ,"'B21 Bath College' ","'Not EU' ",25
2016 ,"'B22 University of Bedfordshire' ","'UK' ",12040
2016 ,"'B22 University of Bedfordshire' ","'EU (excluding UK)' ",1175
2016 ,"'B22 University of Bedfordshire' ","'Not EU' ",355
2016 ,"'B23 Bedford College' ","'UK' ",275
2016 ,"'B23 Bedford College' ","'EU (excluding UK)' ",15
2016 ,"'B23 Bedford College' ","'Not EU' ",10
2016 ,"'B24 Birkbeck, University of London' ","'UK' ",2880
2016 ,"'B24 Birkbeck, University of London' ","'EU (excluding UK)' ",385
2016 ,"'B24 Birkbeck, University of London' ","'Not EU' ",595
2016 ,"'B25 Birmingham City University' ","'UK' ",32335
2016 ,"'B25 Birmingham City University' ","'EU (excluding UK)' ",1680
2016 ,"'B25 Birmingham City University' ","'Not EU' ",1125
2016 ,"'B30 Birmingham Metropolitan College' ","'UK' ",165
2016 ,"'B30 Birmingham Metropolitan College' ","'EU (excluding UK)' ",5
2016 ,"'B30 Birmingham Metropolitan College' ","'Not EU' ",5
2016 ,"'B32 The University of Birmingham' ","'UK' ",39120
2016 ,"'B32 The University of Birmingham' ","'EU (excluding UK)' ",3085
2016 ,"'B32 The University of Birmingham' ","'Not EU' ",7155
2016 ,"'B35 University College Birmingham' ","'UK' ",3385
2016 ,"'B35 University College Birmingham' ","'EU (excluding UK)' ",940
2016 ,"'B35 University College Birmingham' ","'Not EU' ",180
2016 ,"'B36 Bexley College' ","'UK' ",45
2016 ,"'B37 Bishop Burton College' ","'UK' ",665
2016 ,"'B37 Bishop Burton College' ","'EU (excluding UK)' ",15
2016 ,"'B37 Bishop Burton College' ","'Not EU' ",5
2016 ,"'B38 Bishop Grosseteste University' ","'UK' ",1800
2016 ,"'B38 Bishop Grosseteste University' ","'EU (excluding UK)' ",10
2016 ,"'B38 Bishop Grosseteste University' ","'Not EU' ",10
2016 ,"'B39 BIMM' ","'UK' ",4730
2016 ,"'B39 BIMM' ","'EU (excluding UK)' ",530
2016 ,"'B39 BIMM' ","'Not EU' ",205
2016 ,"'B40 Blackburn College' ","'UK' ",760
2016 ,"'B40 Blackburn College' ","'EU (excluding UK)' ",15
2016 ,"'B40 Blackburn College' ","'Not EU' ",20
2016 ,"'B41 Blackpool and The Fylde College' ","'UK' ",1005
2016 ,"'B41 Blackpool and The Fylde College' ","'EU (excluding UK)' ",20
2016 ,"'B41 Blackpool and The Fylde College' ","'Not EU' ",10
2016 ,"'B42 Berkshire College of Agriculture' ","'UK' ",25
2016 ,"'B44 University of Bolton' ","'UK' ",4895
2016 ,"'B44 University of Bolton' ","'EU (excluding UK)' ",220
2016 ,"'B44 University of Bolton' ","'Not EU' ",180
2016 ,"'B46 Bolton College' ","'UK' ",15
2016 ,"'B48 Bournville College' ","'UK' ",30
2016 ,"'B49 Bournemouth and Poole College' ","'UK' ",370
2016 ,"'B49 Bournemouth and Poole College' ","'EU (excluding UK)' ",10
2016 ,"'B49 Bournemouth and Poole College' ","'Not EU' ",5
2016 ,"'B50 Bournemouth University' ","'UK' ",23510
2016 ,"'B50 Bournemouth University' ","'EU (excluding UK)' ",1240
2016 ,"'B50 Bournemouth University' ","'Not EU' ",1095
2016 ,"'B54 BPP University' ","'UK' ",1525
2016 ,"'B54 BPP University' ","'EU (excluding UK)' ",75
2016 ,"'B54 BPP University' ","'Not EU' ",205
2016 ,"'B56 The University of Bradford' ","'UK' ",11190
2016 ,"'B56 The University of Bradford' ","'EU (excluding UK)' ",1020
2016 ,"'B56 The University of Bradford' ","'Not EU' ",1280
2016 ,"'B60 Bradford College' ","'UK' ",1220
2016 ,"'B60 Bradford College' ","'EU (excluding UK)' ",20
2016 ,"'B60 Bradford College' ","'Not EU' ",35
2016 ,"'B68 Bridgend College' ","'UK' ",285
2016 ,"'B68 Bridgend College' ","'Not EU' ",5
2016 ,"'B70 Bridgwater College' ","'UK' ",140
2016 ,"'B70 Bridgwater College' ","'Not EU' ",5
2016 ,"'B72 University of Brighton' ","'UK' ",30030
2016 ,"'B72 University of Brighton' ","'EU (excluding UK)' ",1900
2016 ,"'B72 University of Brighton' ","'Not EU' ",2415
2016 ,"'B73 British Institute of Technology & E-commerce' ","'UK' ",10
2016 ,"'B73 British Institute of Technology & E-commerce' ","'Not EU' ",5
2016 ,"'B74 Brighton and Sussex Medical School' ","'UK' ",880
2016 ,"'B74 Brighton and Sussex Medical School' ","'EU (excluding UK)' ",190
2016 ,"'B74 Brighton and Sussex Medical School' ","'Not EU' ",200
2016 ,"'B76 City College Brighton & Hove' ","'UK' ",155
2016 ,"'B76 City College Brighton & Hove' ","'EU (excluding UK)' ",10
2016 ,"'B76 City College Brighton & Hove' ","'Not EU' ",10
2016 ,"'B77 Bristol, City of Bristol College' ","'UK' ",325
2016 ,"'B77 Bristol, City of Bristol College' ","'EU (excluding UK)' ",20
2016 ,"'B77 Bristol, City of Bristol College' ","'Not EU' ",20
2016 ,"'B78 University of Bristol' ","'UK' ",32635
2016 ,"'B78 University of Bristol' ","'EU (excluding UK)' ",3535
2016 ,"'B78 University of Bristol' ","'Not EU' ",7760
2016 ,"'B80 Bristol, University of the West of England (UWE)' ","'UK' ",25020
2016 ,"'B80 Bristol, University of the West of England (UWE)' ","'EU (excluding UK)' ",1505
2016 ,"'B80 Bristol, University of the West of England (UWE)' ","'Not EU' ",1185
2016 ,"'B81 British College of Osteopathic Medicine' ","'UK' ",95
2016 ,"'B81 British College of Osteopathic Medicine' ","'EU (excluding UK)' ",25
2016 ,"'B81 British College of Osteopathic Medicine' ","'Not EU' ",10
2016 ,"'B83 Brooklands College' ","'UK' ",15
2016 ,"'B84 Brunel University London' ","'UK' ",17870
2016 ,"'B84 Brunel University London' ","'EU (excluding UK)' ",1530
2016 ,"'B84 Brunel University London' ","'Not EU' ",2805
2016 ,"'B87 British School of Osteopathy' ","'UK' ",120
2016 ,"'B87 British School of Osteopathy' ","'EU (excluding UK)' ",25
2016 ,"'B87 British School of Osteopathy' ","'Not EU' ",15
2016 ,"'B90 The University of Buckingham' ","'UK' ",610
2016 ,"'B90 The University of Buckingham' ","'EU (excluding UK)' ",90
2016 ,"'B90 The University of Buckingham' ","'Not EU' ",280
2016 ,"'B92 Brooksby Melton College (an Associate College of UEA)' ","'UK' ",130
2016 ,"'B93 Bury College' ","'UK' ",235
2016 ,"'B94 Buckinghamshire New University' ","'UK' ",10735
2016 ,"'B94 Buckinghamshire New University' ","'EU (excluding UK)' ",1170
2016 ,"'B94 Buckinghamshire New University' ","'Not EU' ",260
2016 ,"'B97 Bromley College of Further and Higher Education' ","'UK' ",120
2016 ,"'C02 Calderdale College' ","'UK' ",35
2016 ,"'C05 University of Cambridge' ","'UK' ",9975
2016 ,"'C05 University of Cambridge' ","'EU (excluding UK)' ",2705
2016 ,"'C05 University of Cambridge' ","'Not EU' ",4115
2016 ,"'C06 Cambridge School of Visual & Performing Arts' ","'UK' ",60
2016 ,"'C06 Cambridge School of Visual & Performing Arts' ","'EU (excluding UK)' ",10
2016 ,"'C06 Cambridge School of Visual & Performing Arts' ","'Not EU' ",20
2016 ,"'C09 Cambridge Regional College' ","'UK' ",5
2016 ,"'C10 Canterbury Christ Church University' ","'UK' ",13290
2016 ,"'C10 Canterbury Christ Church University' ","'EU (excluding UK)' ",725
2016 ,"'C10 Canterbury Christ Church University' ","'Not EU' ",175
2016 ,"'C12 Canterbury College' ","'UK' ",130
2016 ,"'C12 Canterbury College' ","'Not EU' ",5
2016 ,"'C15 Cardiff University' ","'UK' ",30040
2016 ,"'C15 Cardiff University' ","'EU (excluding UK)' ",2235
2016 ,"'C15 Cardiff University' ","'Not EU' ",5540
2016 ,"'C20 Cardiff Metropolitan University' ","'UK' ",8805
2016 ,"'C20 Cardiff Metropolitan University' ","'EU (excluding UK)' ",370
2016 ,"'C20 Cardiff Metropolitan University' ","'Not EU' ",265
2016 ,"'C22 Coleg Sir Gar / Carmarthenshire College' ","'UK' ",335
2016 ,"'C22 Coleg Sir Gar / Carmarthenshire College' ","'EU (excluding UK)' ",10
2016 ,"'C24 Carshalton College' ","'UK' ",120
2016 ,"'C27 Central Bedfordshire College' ","'UK' ",30
2016 ,"'C29 University Campus Scarborough' ","'UK' ",5
2016 ,"'C30 University of Central Lancashire (UCLan)' ","'UK' ",23260
2016 ,"'C30 University of Central Lancashire (UCLan)' ","'EU (excluding UK)' ",1235
2016 ,"'C30 University of Central Lancashire (UCLan)' ","'Not EU' ",790
2016 ,"'C32 Central College Nottingham (formerly South Nottingham College)' ","'UK' ",190
2016 ,"'C34 Central Film School London' ","'UK' ",155
2016 ,"'C34 Central Film School London' ","'EU (excluding UK)' ",15
2016 ,"'C34 Central Film School London' ","'Not EU' ",20
2016 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'UK' ",4910
2016 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'EU (excluding UK)' ",315
2016 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'Not EU' ",310
2016 ,"'C39 City of Glasgow College' ","'UK' ",165
2016 ,"'C55 University of Chester' ","'UK' ",20810
2016 ,"'C55 University of Chester' ","'EU (excluding UK)' ",420
2016 ,"'C55 University of Chester' ","'Not EU' ",715
2016 ,"'C56 Chesterfield College' ","'UK' ",180
2016 ,"'C56 Chesterfield College' ","'Not EU' ",5
2016 ,"'C57 Chichester College' ","'UK' ",185
2016 ,"'C57 Chichester College' ","'EU (excluding UK)' ",10
2016 ,"'C57 Chichester College' ","'Not EU' ",5
2016 ,"'C58 University of Chichester' ","'UK' ",6965
2016 ,"'C58 University of Chichester' ","'EU (excluding UK)' ",240
2016 ,"'C58 University of Chichester' ","'Not EU' ",170
2016 ,"'C60 City, University of London' ","'UK' ",17615
2016 ,"'C60 City, University of London' ","'EU (excluding UK)' ",2225
2016 ,"'C60 City, University of London' ","'Not EU' ",4515
2016 ,"'C64 City College Coventry' ","'UK' ",20
2016 ,"'C65 City and Islington College' ","'UK' ",50
2016 ,"'C69 City of Sunderland College' ","'UK' ",160
2016 ,"'C71 Cleveland College of Art and Design' ","'UK' ",485
2016 ,"'C71 Cleveland College of Art and Design' ","'EU (excluding UK)' ",15
2016 ,"'C71 Cleveland College of Art and Design' ","'Not EU' ",5
2016 ,"'C72 Cliff College' ","'UK' ",10
2016 ,"'C74 City of London College' ","'UK' ",55
2016 ,"'C74 City of London College' ","'EU (excluding UK)' ",10
2016 ,"'C74 City of London College' ","'Not EU' ",10
2016 ,"'C75 University Centre Colchester at Colchester Institute' ","'UK' ",720
2016 ,"'C75 University Centre Colchester at Colchester Institute' ","'EU (excluding UK)' ",5
2016 ,"'C75 University Centre Colchester at Colchester Institute' ","'Not EU' ",10
2016 ,"'C78 Cornwall College' ","'UK' ",785
2016 ,"'C78 Cornwall College' ","'EU (excluding UK)' ",25
2016 ,"'C78 Cornwall College' ","'Not EU' ",15
2016 ,"'C80 Courtauld Institute of Art (University of London)' ","'UK' ",210
2016 ,"'C80 Courtauld Institute of Art (University of London)' ","'EU (excluding UK)' ",85
2016 ,"'C80 Courtauld Institute of Art (University of London)' ","'Not EU' ",65
2016 ,"'C83 City College Plymouth' ","'UK' ",245
2016 ,"'C83 City College Plymouth' ","'EU (excluding UK)' ",10
2016 ,"'C83 City College Plymouth' ","'Not EU' ",5
2016 ,"'C85 Coventry University' ","'UK' ",30100
2016 ,"'C85 Coventry University' ","'EU (excluding UK)' ",4655
2016 ,"'C85 Coventry University' ","'Not EU' ",2915
2016 ,"'C88 Craven College' ","'UK' ",250
2016 ,"'C88 Craven College' ","'EU (excluding UK)' ",5
2016 ,"'C88 Craven College' ","'Not EU' ",5
2016 ,"'C92 University Centre, Croydon (Croydon College)' ","'UK' ",325
2016 ,"'C92 University Centre, Croydon (Croydon College)' ","'EU (excluding UK)' ",25
2016 ,"'C92 University Centre, Croydon (Croydon College)' ","'Not EU' ",25
2016 ,"'C93 University for the Creative Arts (UCA)' ","'UK' ",5740
2016 ,"'C93 University for the Creative Arts (UCA)' ","'EU (excluding UK)' ",740
2016 ,"'C93 University for the Creative Arts (UCA)' ","'Not EU' ",780
2016 ,"'C96 City of Wolverhampton College' ","'UK' ",60
2016 ,"'C96 City of Wolverhampton College' ","'Not EU' ",5
2016 ,"'C99 University of Cumbria' ","'UK' ",6935
2016 ,"'C99 University of Cumbria' ","'EU (excluding UK)' ",215
2016 ,"'C99 University of Cumbria' ","'Not EU' ",105
2016 ,"'D22 Dearne Valley College' ","'UK' ",130
2016 ,"'D26 De Montfort University' ","'UK' ",24485
2016 ,"'D26 De Montfort University' ","'EU (excluding UK)' ",1270
2016 ,"'D26 De Montfort University' ","'Not EU' ",870
2016 ,"'D38 Derby College' ","'UK' ",50
2016 ,"'D38 Derby College' ","'EU (excluding UK)' ",5
2016 ,"'D38 Derby College' ","'Not EU' ",5
2016 ,"'D39 University of Derby' ","'UK' ",18970
2016 ,"'D39 University of Derby' ","'EU (excluding UK)' ",1225
2016 ,"'D39 University of Derby' ","'Not EU' ",500
2016 ,"'D52 Doncaster College' ","'UK' ",570
2016 ,"'D52 Doncaster College' ","'EU (excluding UK)' ",15
2016 ,"'D52 Doncaster College' ","'Not EU' ",10
2016 ,"'D55 Duchy College' ","'UK' ",240
2016 ,"'D55 Duchy College' ","'EU (excluding UK)' ",5
2016 ,"'D55 Duchy College' ","'Not EU' ",5
2016 ,"'D58 Dudley College of Technology' ","'UK' ",100
2016 ,"'D65 University of Dundee' ","'UK' ",17545
2016 ,"'D65 University of Dundee' ","'EU (excluding UK)' ",3370
2016 ,"'D65 University of Dundee' ","'Not EU' ",945
2016 ,"'D86 Durham University' ","'UK' ",20385
2016 ,"'D86 Durham University' ","'EU (excluding UK)' ",2415
2016 ,"'D86 Durham University' ","'Not EU' ",6685
2016 ,"'E10 Ealing, Hammersmith and West London College' ","'UK' ",45
2016 ,"'E10 Ealing, Hammersmith and West London College' ","'Not EU' ",5
2016 ,"'E14 University of East Anglia (UEA)' ","'UK' ",19285
2016 ,"'E14 University of East Anglia (UEA)' ","'EU (excluding UK)' ",1475
2016 ,"'E14 University of East Anglia (UEA)' ","'Not EU' ",3290
2016 ,"'E28 University of East London (UEL)' ","'UK' ",12350
2016 ,"'E28 University of East London (UEL)' ","'EU (excluding UK)' ",1200
2016 ,"'E28 University of East London (UEL)' ","'Not EU' ",1050
2016 ,"'E29 East Riding College' ","'UK' ",30
2016 ,"'E30 Easton and Otley College (an Associate College of UEA)' ","'UK' ",165
2016 ,"'E30 Easton and Otley College (an Associate College of UEA)' ","'EU (excluding UK)' ",5
2016 ,"'E32 East Surrey College (incorporating Reigate School of Art, Design and Media)' ","'UK' ",100
2016 ,"'E41 Edge Hotel School' ","'UK' ",80
2016 ,"'E41 Edge Hotel School' ","'EU (excluding UK)' ",15
2016 ,"'E41 Edge Hotel School' ","'Not EU' ",5
2016 ,"'E42 Edge Hill University' ","'UK' ",19370
2016 ,"'E42 Edge Hill University' ","'EU (excluding UK)' ",295
2016 ,"'E42 Edge Hill University' ","'Not EU' ",240
2016 ,"'E56 The University of Edinburgh' ","'UK' ",38975
2016 ,"'E56 The University of Edinburgh' ","'EU (excluding UK)' ",12650
2016 ,"'E56 The University of Edinburgh' ","'Not EU' ",10030
2016 ,"'E59 Edinburgh Napier University' ","'UK' ",18525
2016 ,"'E59 Edinburgh Napier University' ","'EU (excluding UK)' ",3055
2016 ,"'E59 Edinburgh Napier University' ","'Not EU' ",550
2016 ,"'E70 The University of Essex' ","'UK' ",13635
2016 ,"'E70 The University of Essex' ","'EU (excluding UK)' ",2585
2016 ,"'E70 The University of Essex' ","'Not EU' ",3260
2016 ,"'E76 University College of Estate Management' ","'UK' ",25
2016 ,"'E79 ESCP Europe Business School' ","'UK' ",5
2016 ,"'E79 ESCP Europe Business School' ","'EU (excluding UK)' ",20
2016 ,"'E79 ESCP Europe Business School' ","'Not EU' ",15
2016 ,"'E80 European School of Osteopathy' ","'UK' ",115
2016 ,"'E80 European School of Osteopathy' ","'EU (excluding UK)' ",45
2016 ,"'E80 European School of Osteopathy' ","'Not EU' ",15
2016 ,"'E81 Exeter College' ","'UK' ",205
2016 ,"'E81 Exeter College' ","'EU (excluding UK)' ",30
2016 ,"'E81 Exeter College' ","'Not EU' ",25
2016 ,"'E84 University of Exeter' ","'UK' ",33365
2016 ,"'E84 University of Exeter' ","'EU (excluding UK)' ",3210
2016 ,"'E84 University of Exeter' ","'Not EU' ",5755
2016 ,"'F33 Falmouth University' ","'UK' ",6200
2016 ,"'F33 Falmouth University' ","'EU (excluding UK)' ",590
2016 ,"'F33 Falmouth University' ","'Not EU' ",505
2016 ,"'F66 University Centre Farnborough' ","'UK' ",255
2016 ,"'F66 University Centre Farnborough' ","'EU (excluding UK)' ",5
2016 ,"'F66 University Centre Farnborough' ","'Not EU' ",10
2016 ,"'F95 Furness College' ","'UK' ",20
2016 ,"'G09 Gateshead College' ","'UK' ",180
2016 ,"'G28 University of Glasgow' ","'UK' ",25060
2016 ,"'G28 University of Glasgow' ","'EU (excluding UK)' ",5625
2016 ,"'G28 University of Glasgow' ","'Not EU' ",3065
2016 ,"'G42 Glasgow Caledonian University' ","'UK' ",20875
2016 ,"'G42 Glasgow Caledonian University' ","'EU (excluding UK)' ",1705
2016 ,"'G42 Glasgow Caledonian University' ","'Not EU' ",395
2016 ,"'G43 The Glasgow School of Art' ","'UK' ",3040
2016 ,"'G43 The Glasgow School of Art' ","'EU (excluding UK)' ",690
2016 ,"'G43 The Glasgow School of Art' ","'Not EU' ",560
2016 ,"'G45 Gloucestershire College' ","'UK' ",175
2016 ,"'G45 Gloucestershire College' ","'EU (excluding UK)' ",5
2016 ,"'G45 Gloucestershire College' ","'Not EU' ",5
2016 ,"'G50 The University of Gloucestershire' ","'UK' ",9500
2016 ,"'G50 The University of Gloucestershire' ","'EU (excluding UK)' ",230
2016 ,"'G50 The University of Gloucestershire' ","'Not EU' ",195
2016 ,"'G53 Glyndwr University' ","'UK' ",1985
2016 ,"'G53 Glyndwr University' ","'EU (excluding UK)' ",120
2016 ,"'G53 Glyndwr University' ","'Not EU' ",50
2016 ,"'G56 Goldsmiths, University of London' ","'UK' ",8855
2016 ,"'G56 Goldsmiths, University of London' ","'EU (excluding UK)' ",1120
2016 ,"'G56 Goldsmiths, University of London' ","'Not EU' ",1570
2016 ,"'G59 Gower College Swansea' ","'UK' ",105
2016 ,"'G70 University of Greenwich' ","'UK' ",25495
2016 ,"'G70 University of Greenwich' ","'EU (excluding UK)' ",2425
2016 ,"'G70 University of Greenwich' ","'Not EU' ",1300
2016 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'UK' ",520
2016 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'EU (excluding UK)' ",55
2016 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'Not EU' ",75
2016 ,"'G80 University Centre Grimsby' ","'UK' ",835
2016 ,"'G80 University Centre Grimsby' ","'EU (excluding UK)' ",15
2016 ,"'G80 University Centre Grimsby' ","'Not EU' ",10
2016 ,"'G90 Guildford College' ","'UK' ",280
2016 ,"'G90 Guildford College' ","'Not EU' ",5
2016 ,"'H03 Hadlow College' ","'UK' ",80
2016 ,"'H03 Hadlow College' ","'EU (excluding UK)' ",5
2016 ,"'H03 Hadlow College' ","'Not EU' ",5
2016 ,"'H04 Halesowen College' ","'UK' ",35
2016 ,"'H07 Harrogate College' ","'UK' ",25
2016 ,"'H08 The College of Haringey, Enfield and North East London' ","'UK' ",45
2016 ,"'H11 Harrow College' ","'UK' ",25
2016 ,"'H11 Harrow College' ","'Not EU' ",5
2016 ,"'H12 Harper Adams University' ","'UK' ",2945
2016 ,"'H12 Harper Adams University' ","'EU (excluding UK)' ",140
2016 ,"'H12 Harper Adams University' ","'Not EU' ",60
2016 ,"'H14 Havering College of Further and Higher Education' ","'UK' ",230
2016 ,"'H14 Havering College of Further and Higher Education' ","'EU (excluding UK)' ",5
2016 ,"'H14 Havering College of Further and Higher Education' ","'Not EU' ",5
2016 ,"'H18 Hereford College of Arts' ","'UK' ",375
2016 ,"'H18 Hereford College of Arts' ","'EU (excluding UK)' ",15
2016 ,"'H18 Hereford College of Arts' ","'Not EU' ",15
2016 ,"'H19 Heart of Worcestershire College' ","'UK' ",195
2016 ,"'H21 Henley College Coventry' ","'UK' ",35
2016 ,"'H22 Hartpury University Centre' ","'UK' ",2135
2016 ,"'H22 Hartpury University Centre' ","'EU (excluding UK)' ",70
2016 ,"'H22 Hartpury University Centre' ","'Not EU' ",125
2016 ,"'H24 Heriot-Watt University, Edinburgh' ","'UK' ",9565
2016 ,"'H24 Heriot-Watt University, Edinburgh' ","'EU (excluding UK)' ",2040
2016 ,"'H24 Heriot-Watt University, Edinburgh' ","'Not EU' ",1130
2016 ,"'H36 University of Hertfordshire' ","'UK' ",27370
2016 ,"'H36 University of Hertfordshire' ","'EU (excluding UK)' ",1540
2016 ,"'H36 University of Hertfordshire' ","'Not EU' ",1430
2016 ,"'H37 Hertford Regional College' ","'UK' ",45
2016 ,"'H39 Highbury College' ","'UK' ",20
