"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Applicant Domicile (High Level) , Entry Year"
"Coverage:   Accepted through the main scheme, UK domiciled and direct entry or deferred by one year"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_020_02.pdf"
 
Entry Year,Provider Name , Applicant Domicile (High Level),Number of Acceptances,
2012 ,"'S90 University of Sussex' ","'England' ",1950
2012 ,"'S90 University of Sussex' ","'Northern Ireland' ",10
2012 ,"'S90 University of Sussex' ","'Scotland' ",5
2012 ,"'S90 University of Sussex' ","'Wales' ",25
2012 ,"'S93 Swansea University' ","'England' ",625
2012 ,"'S93 Swansea University' ","'Wales' ",1160
2012 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'England' ",220
2012 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'Northern Ireland' ",5
2012 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'Wales' ",690
2012 ,"'S98 Swindon College' ","'England' ",35
2012 ,"'T20 Teesside University' ","'England' ",2745
2012 ,"'T20 Teesside University' ","'Northern Ireland' ",20
2012 ,"'T20 Teesside University' ","'Scotland' ",20
2012 ,"'T20 Teesside University' ","'Wales' ",15
2012 ,"'T80 University of Wales Trinity Saint David' ","'England' ",150
2012 ,"'T80 University of Wales Trinity Saint David' ","'Northern Ireland' ",5
2012 ,"'T80 University of Wales Trinity Saint David' ","'Wales' ",425
2012 ,"'T85 Truro and Penwith College' ","'England' ",280
2012 ,"'T90 Tyne Metropolitan College' ","'England' ",20
2012 ,"'U20 Ulster University' ","'England' ",30
2012 ,"'U20 Ulster University' ","'Northern Ireland' ",4720
2012 ,"'U20 Ulster University' ","'Scotland' ",5
2012 ,"'U40 University of the West of Scotland' ","'England' ",30
2012 ,"'U40 University of the West of Scotland' ","'Northern Ireland' ",15
2012 ,"'U40 University of the West of Scotland' ","'Scotland' ",3135
2012 ,"'U65 University of the Arts London' ","'England' ",2510
2012 ,"'U65 University of the Arts London' ","'Northern Ireland' ",10
2012 ,"'U65 University of the Arts London' ","'Scotland' ",30
2012 ,"'U65 University of the Arts London' ","'Wales' ",45
2012 ,"'U80 UCL (University College London)' ","'England' ",2285
2012 ,"'U80 UCL (University College London)' ","'Northern Ireland' ",20
2012 ,"'U80 UCL (University College London)' ","'Scotland' ",20
2012 ,"'U80 UCL (University College London)' ","'Wales' ",55
2012 ,"'W08 Wakefield College' ","'England' ",70
2012 ,"'W12 Walsall College' ","'England' ",30
2012 ,"'W20 The University of Warwick' ","'England' ",2280
2012 ,"'W20 The University of Warwick' ","'Northern Ireland' ",15
2012 ,"'W20 The University of Warwick' ","'Scotland' ",10
2012 ,"'W20 The University of Warwick' ","'Wales' ",75
2012 ,"'W25 Warwickshire College Group' ","'England' ",180
2012 ,"'W25 Warwickshire College Group' ","'Wales' ",5
2012 ,"'W35 College of West Anglia' ","'England' ",80
2012 ,"'W36 West Cheshire College' ","'England' ",10
2012 ,"'W36 West Cheshire College' ","'Wales' ",5
2012 ,"'W50 University of Westminster, London' ","'England' ",2485
2012 ,"'W50 University of Westminster, London' ","'Northern Ireland' ",5
2012 ,"'W50 University of Westminster, London' ","'Scotland' ",5
2012 ,"'W50 University of Westminster, London' ","'Wales' ",20
2012 ,"'W51 City of Westminster College' ","'England' ",5
2012 ,"'W65 West Thames College' ","'England' ",70
2012 ,"'W67 Wigan and Leigh College' ","'England' ",130
2012 ,"'W73 Wirral Metropolitan College' ","'England' ",65
2012 ,"'W74 Wiltshire College' ","'England' ",75
2012 ,"'W75 University of Wolverhampton' ","'England' ",3475
2012 ,"'W75 University of Wolverhampton' ","'Northern Ireland' ",5
2012 ,"'W75 University of Wolverhampton' ","'Wales' ",30
2012 ,"'W76 University of Winchester' ","'England' ",1580
2012 ,"'W76 University of Winchester' ","'Scotland' ",5
2012 ,"'W76 University of Winchester' ","'Wales' ",10
2012 ,"'W80 University of Worcester' ","'England' ",1850
2012 ,"'W80 University of Worcester' ","'Northern Ireland' ",5
2012 ,"'W80 University of Worcester' ","'Wales' ",65
2012 ,"'W81 Worcester College of Technology' ","'England' ",5
2012 ,"'W85 Writtle University College' ","'England' ",190
2012 ,"'W85 Writtle University College' ","'Northern Ireland' ",5
2012 ,"'Y50 University of York' ","'England' ",2585
2012 ,"'Y50 University of York' ","'Northern Ireland' ",20
2012 ,"'Y50 University of York' ","'Scotland' ",20
2012 ,"'Y50 University of York' ","'Wales' ",65
2012 ,"'Y70 York College' ","'England' ",140
2012 ,"'Y75 York St John University' ","'England' ",1335
2012 ,"'Y75 York St John University' ","'Northern Ireland' ",5
2012 ,"'Y75 York St John University' ","'Scotland' ",5
2012 ,"'Y75 York St John University' ","'Wales' ",10
2012 ,"'Y80 Yorkshire Coast College of Further and Higher Education' ","'England' ",15
2013 ,"'A20 The University of Aberdeen' ","'England' ",215
2013 ,"'A20 The University of Aberdeen' ","'Northern Ireland' ",35
2013 ,"'A20 The University of Aberdeen' ","'Scotland' ",940
2013 ,"'A20 The University of Aberdeen' ","'Wales' ",5
2013 ,"'A30 Abertay University' ","'England' ",35
2013 ,"'A30 Abertay University' ","'Northern Ireland' ",30
2013 ,"'A30 Abertay University' ","'Scotland' ",815
2013 ,"'A40 Aberystwyth University' ","'England' ",1185
2013 ,"'A40 Aberystwyth University' ","'Northern Ireland' ",10
2013 ,"'A40 Aberystwyth University' ","'Scotland' ",5
2013 ,"'A40 Aberystwyth University' ","'Wales' ",620
2013 ,"'A44 Accrington & Rossendale College' ","'England' ",60
2013 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'Northern Ireland' ",120
2013 ,"'A50 American InterContinental University - London' ","'England' ",15
2013 ,"'A60 Anglia Ruskin University' ","'England' ",2635
2013 ,"'A60 Anglia Ruskin University' ","'Northern Ireland' ",10
2013 ,"'A60 Anglia Ruskin University' ","'Wales' ",15
2013 ,"'A65 Anglo European College of Chiropractic' ","'England' ",35
2013 ,"'A66 Arts University Bournemouth (formerly University College)' ","'England' ",915
2013 ,"'A66 Arts University Bournemouth (formerly University College)' ","'Northern Ireland' ",5
2013 ,"'A66 Arts University Bournemouth (formerly University College)' ","'Scotland' ",5
2013 ,"'A66 Arts University Bournemouth (formerly University College)' ","'Wales' ",15
2013 ,"'A70 Askham Bryan College' ","'England' ",175
2013 ,"'A80 Aston University, Birmingham' ","'England' ",1765
2013 ,"'A80 Aston University, Birmingham' ","'Northern Ireland' ",5
2013 ,"'A80 Aston University, Birmingham' ","'Scotland' ",5
2013 ,"'A80 Aston University, Birmingham' ","'Wales' ",25
2013 ,"'B06 Bangor University' ","'England' ",1065
2013 ,"'B06 Bangor University' ","'Northern Ireland' ",25
2013 ,"'B06 Bangor University' ","'Scotland' ",5
2013 ,"'B06 Bangor University' ","'Wales' ",785
2013 ,"'B08 Barnet and Southgate College' ","'England' ",5
2013 ,"'B11 Barking and Dagenham College' ","'England' ",45
2013 ,"'B15 Basingstoke College of Technology' ","'England' ",5
2013 ,"'B16 University of Bath' ","'England' ",2135
2013 ,"'B16 University of Bath' ","'Northern Ireland' ",25
2013 ,"'B16 University of Bath' ","'Scotland' ",15
2013 ,"'B16 University of Bath' ","'Wales' ",160
2013 ,"'B20 Bath Spa University' ","'England' ",1565
2013 ,"'B20 Bath Spa University' ","'Northern Ireland' ",15
2013 ,"'B20 Bath Spa University' ","'Wales' ",105
2013 ,"'B21 Bath College' ","'England' ",10
2013 ,"'B22 University of Bedfordshire' ","'England' ",1975
2013 ,"'B22 University of Bedfordshire' ","'Northern Ireland' ",25
2013 ,"'B22 University of Bedfordshire' ","'Wales' ",5
2013 ,"'B23 Bedford College' ","'England' ",105
2013 ,"'B24 Birkbeck, University of London' ","'England' ",495
2013 ,"'B25 Birmingham City University' ","'England' ",4185
2013 ,"'B25 Birmingham City University' ","'Northern Ireland' ",15
2013 ,"'B25 Birmingham City University' ","'Scotland' ",5
2013 ,"'B25 Birmingham City University' ","'Wales' ",75
2013 ,"'B30 Birmingham Metropolitan College' ","'England' ",55
2013 ,"'B32 The University of Birmingham' ","'England' ",4785
2013 ,"'B32 The University of Birmingham' ","'Northern Ireland' ",10
2013 ,"'B32 The University of Birmingham' ","'Scotland' ",10
2013 ,"'B32 The University of Birmingham' ","'Wales' ",140
2013 ,"'B35 University College Birmingham' ","'England' ",825
2013 ,"'B35 University College Birmingham' ","'Northern Ireland' ",5
2013 ,"'B35 University College Birmingham' ","'Wales' ",15
2013 ,"'B37 Bishop Burton College' ","'England' ",190
2013 ,"'B37 Bishop Burton College' ","'Scotland' ",5
2013 ,"'B38 Bishop Grosseteste University' ","'England' ",530
2013 ,"'B40 Blackburn College' ","'England' ",535
2013 ,"'B41 Blackpool and The Fylde College' ","'England' ",560
2013 ,"'B41 Blackpool and The Fylde College' ","'Northern Ireland' ",5
2013 ,"'B44 University of Bolton' ","'England' ",820
2013 ,"'B44 University of Bolton' ","'Northern Ireland' ",5
2013 ,"'B44 University of Bolton' ","'Scotland' ",5
2013 ,"'B44 University of Bolton' ","'Wales' ",5
2013 ,"'B50 Bournemouth University' ","'England' ",3475
2013 ,"'B50 Bournemouth University' ","'Northern Ireland' ",15
2013 ,"'B50 Bournemouth University' ","'Scotland' ",5
2013 ,"'B50 Bournemouth University' ","'Wales' ",40
2013 ,"'B54 BPP University' ","'England' ",245
2013 ,"'B56 The University of Bradford' ","'England' ",1775
2013 ,"'B56 The University of Bradford' ","'Northern Ireland' ",5
2013 ,"'B56 The University of Bradford' ","'Wales' ",5
2013 ,"'B60 Bradford College' ","'England' ",565
2013 ,"'B70 Bridgwater College' ","'England' ",80
2013 ,"'B72 University of Brighton' ","'England' ",3300
2013 ,"'B72 University of Brighton' ","'Northern Ireland' ",20
2013 ,"'B72 University of Brighton' ","'Scotland' ",15
2013 ,"'B72 University of Brighton' ","'Wales' ",40
2013 ,"'B74 Brighton and Sussex Medical School' ","'England' ",110
2013 ,"'B77 Bristol, City of Bristol College' ","'England' ",115
2013 ,"'B77 Bristol, City of Bristol College' ","'Wales' ",5
2013 ,"'B78 University of Bristol' ","'England' ",3525
2013 ,"'B78 University of Bristol' ","'Northern Ireland' ",45
2013 ,"'B78 University of Bristol' ","'Scotland' ",30
2013 ,"'B78 University of Bristol' ","'Wales' ",175
2013 ,"'B80 Bristol, University of the West of England (UWE)' ","'England' ",4790
2013 ,"'B80 Bristol, University of the West of England (UWE)' ","'Northern Ireland' ",20
2013 ,"'B80 Bristol, University of the West of England (UWE)' ","'Scotland' ",20
2013 ,"'B80 Bristol, University of the West of England (UWE)' ","'Wales' ",545
2013 ,"'B81 British College of Osteopathic Medicine' ","'England' ",10
2013 ,"'B83 Brooklands College' ","'England' ",15
2013 ,"'B84 Brunel University London' ","'England' ",2115
2013 ,"'B84 Brunel University London' ","'Northern Ireland' ",10
2013 ,"'B84 Brunel University London' ","'Scotland' ",5
2013 ,"'B84 Brunel University London' ","'Wales' ",15
2013 ,"'B87 British School of Osteopathy' ","'England' ",35
2013 ,"'B90 The University of Buckingham' ","'England' ",65
2013 ,"'B92 Brooksby Melton College (an Associate College of UEA)' ","'England' ",75
2013 ,"'B94 Buckinghamshire New University' ","'England' ",1570
2013 ,"'B94 Buckinghamshire New University' ","'Northern Ireland' ",30
2013 ,"'B94 Buckinghamshire New University' ","'Scotland' ",5
2013 ,"'B94 Buckinghamshire New University' ","'Wales' ",30
2013 ,"'C05 University of Cambridge' ","'England' ",2520
2013 ,"'C05 University of Cambridge' ","'Northern Ireland' ",45
2013 ,"'C05 University of Cambridge' ","'Scotland' ",65
2013 ,"'C05 University of Cambridge' ","'Wales' ",50
2013 ,"'C06 Cambridge School of Visual & Performing Arts' ","'England' ",5
2013 ,"'C10 Canterbury Christ Church University' ","'England' ",2870
2013 ,"'C10 Canterbury Christ Church University' ","'Northern Ireland' ",10
2013 ,"'C10 Canterbury Christ Church University' ","'Wales' ",10
2013 ,"'C15 Cardiff University' ","'England' ",2860
2013 ,"'C15 Cardiff University' ","'Northern Ireland' ",30
2013 ,"'C15 Cardiff University' ","'Scotland' ",5
2013 ,"'C15 Cardiff University' ","'Wales' ",1570
2013 ,"'C20 Cardiff Metropolitan University' ","'England' ",830
2013 ,"'C20 Cardiff Metropolitan University' ","'Northern Ireland' ",10
2013 ,"'C20 Cardiff Metropolitan University' ","'Wales' ",1090
2013 ,"'C22 Coleg Sir Gar / Carmarthenshire College' ","'England' ",10
2013 ,"'C22 Coleg Sir Gar / Carmarthenshire College' ","'Wales' ",70
2013 ,"'C24 Carshalton College' ","'England' ",50
2013 ,"'C30 University of Central Lancashire (UCLan)' ","'England' ",3930
2013 ,"'C30 University of Central Lancashire (UCLan)' ","'Northern Ireland' ",70
2013 ,"'C30 University of Central Lancashire (UCLan)' ","'Scotland' ",15
2013 ,"'C30 University of Central Lancashire (UCLan)' ","'Wales' ",55
2013 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'England' ",165
2013 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'Northern Ireland' ",5
2013 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'Scotland' ",5
2013 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'Wales' ",10
2013 ,"'C55 University of Chester' ","'England' ",2425
2013 ,"'C55 University of Chester' ","'Northern Ireland' ",25
2013 ,"'C55 University of Chester' ","'Scotland' ",5
2013 ,"'C55 University of Chester' ","'Wales' ",345
2013 ,"'C57 Chichester College' ","'England' ",60
2013 ,"'C58 University of Chichester' ","'England' ",1355
2013 ,"'C58 University of Chichester' ","'Wales' ",10
2013 ,"'C60 City, University of London' ","'England' ",1315
2013 ,"'C60 City, University of London' ","'Northern Ireland' ",5
2013 ,"'C60 City, University of London' ","'Scotland' ",5
2013 ,"'C60 City, University of London' ","'Wales' ",10
2013 ,"'C65 City and Islington College' ","'England' ",15
2013 ,"'C69 City of Sunderland College' ","'England' ",35
2013 ,"'C71 Cleveland College of Art and Design' ","'England' ",175
2013 ,"'C75 University Centre Colchester at Colchester Institute' ","'England' ",255
2013 ,"'C75 University Centre Colchester at Colchester Institute' ","'Wales' ",5
2013 ,"'C78 Cornwall College' ","'England' ",225
2013 ,"'C78 Cornwall College' ","'Northern Ireland' ",5
2013 ,"'C80 Courtauld Institute of Art (University of London)' ","'England' ",35
2013 ,"'C85 Coventry University' ","'England' ",3915
2013 ,"'C85 Coventry University' ","'Northern Ireland' ",15
2013 ,"'C85 Coventry University' ","'Wales' ",30
2013 ,"'C88 Craven College' ","'England' ",85
2013 ,"'C92 University Centre, Croydon (Croydon College)' ","'England' ",115
2013 ,"'C93 University for the Creative Arts (UCA)' ","'England' ",1350
2013 ,"'C93 University for the Creative Arts (UCA)' ","'Northern Ireland' ",5
2013 ,"'C93 University for the Creative Arts (UCA)' ","'Wales' ",15
2013 ,"'C99 University of Cumbria' ","'England' ",1420
2013 ,"'C99 University of Cumbria' ","'Northern Ireland' ",25
2013 ,"'C99 University of Cumbria' ","'Scotland' ",55
2013 ,"'C99 University of Cumbria' ","'Wales' ",20
2013 ,"'D22 Dearne Valley College' ","'England' ",60
2013 ,"'D26 De Montfort University' ","'England' ",3765
2013 ,"'D26 De Montfort University' ","'Northern Ireland' ",20
2013 ,"'D26 De Montfort University' ","'Scotland' ",5
2013 ,"'D26 De Montfort University' ","'Wales' ",40
2013 ,"'D39 University of Derby' ","'England' ",2480
2013 ,"'D39 University of Derby' ","'Northern Ireland' ",15
2013 ,"'D39 University of Derby' ","'Scotland' ",5
2013 ,"'D39 University of Derby' ","'Wales' ",20
2013 ,"'D52 Doncaster College' ","'England' ",195
2013 ,"'D52 Doncaster College' ","'Northern Ireland' ",10
2013 ,"'D55 Duchy College' ","'England' ",135
2013 ,"'D55 Duchy College' ","'Wales' ",5
2013 ,"'D58 Dudley College of Technology' ","'England' ",35
2013 ,"'D65 University of Dundee' ","'England' ",100
2013 ,"'D65 University of Dundee' ","'Northern Ireland' ",130
2013 ,"'D65 University of Dundee' ","'Scotland' ",1545
2013 ,"'D65 University of Dundee' ","'Wales' ",5
2013 ,"'D86 Durham University' ","'England' ",2910
2013 ,"'D86 Durham University' ","'Northern Ireland' ",35
2013 ,"'D86 Durham University' ","'Scotland' ",45
2013 ,"'D86 Durham University' ","'Wales' ",75
2013 ,"'E14 University of East Anglia (UEA)' ","'England' ",2365
2013 ,"'E14 University of East Anglia (UEA)' ","'Northern Ireland' ",15
2013 ,"'E14 University of East Anglia (UEA)' ","'Scotland' ",5
2013 ,"'E14 University of East Anglia (UEA)' ","'Wales' ",30
2013 ,"'E28 University of East London (UEL)' ","'England' ",1775
2013 ,"'E28 University of East London (UEL)' ","'Northern Ireland' ",15
2013 ,"'E28 University of East London (UEL)' ","'Scotland' ",5
2013 ,"'E28 University of East London (UEL)' ","'Wales' ",25
2013 ,"'E29 East Riding College' ","'England' ",25
2013 ,"'E30 Easton and Otley College (an Associate College of UEA)' ","'England' ",65
2013 ,"'E32 East Surrey College (incorporating Reigate School of Art, Design and Media)' ","'England' ",25
2013 ,"'E41 Edge Hotel School' ","'England' ",15
2013 ,"'E42 Edge Hill University' ","'England' ",2660
2013 ,"'E42 Edge Hill University' ","'Northern Ireland' ",40
2013 ,"'E42 Edge Hill University' ","'Scotland' ",5
2013 ,"'E42 Edge Hill University' ","'Wales' ",75
2013 ,"'E56 The University of Edinburgh' ","'England' ",1380
2013 ,"'E56 The University of Edinburgh' ","'Northern Ireland' ",85
2013 ,"'E56 The University of Edinburgh' ","'Scotland' ",2255
2013 ,"'E56 The University of Edinburgh' ","'Wales' ",25
2013 ,"'E59 Edinburgh Napier University' ","'England' ",155
2013 ,"'E59 Edinburgh Napier University' ","'Northern Ireland' ",80
2013 ,"'E59 Edinburgh Napier University' ","'Scotland' ",1915
2013 ,"'E59 Edinburgh Napier University' ","'Wales' ",10
2013 ,"'E70 The University of Essex' ","'England' ",1490
2013 ,"'E70 The University of Essex' ","'Northern Ireland' ",5
2013 ,"'E70 The University of Essex' ","'Scotland' ",10
2013 ,"'E70 The University of Essex' ","'Wales' ",15
2013 ,"'E77 European Business School, London' ","'England' ",10
2013 ,"'E80 European School of Osteopathy' ","'England' ",30
2013 ,"'E81 Exeter College' ","'England' ",100
2013 ,"'E81 Exeter College' ","'Wales' ",5
2013 ,"'E84 University of Exeter' ","'England' ",3955
2013 ,"'E84 University of Exeter' ","'Northern Ireland' ",30
2013 ,"'E84 University of Exeter' ","'Scotland' ",30
2013 ,"'E84 University of Exeter' ","'Wales' ",225
2013 ,"'F33 Falmouth University' ","'England' ",1125
2013 ,"'F33 Falmouth University' ","'Northern Ireland' ",5
2013 ,"'F33 Falmouth University' ","'Scotland' ",5
2013 ,"'F33 Falmouth University' ","'Wales' ",40
2013 ,"'F66 University Centre Farnborough' ","'England' ",135
2013 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'England' ",745
2013 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'Northern Ireland' ",15
2013 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'Scotland' ",5
2013 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'Wales' ",1920
2013 ,"'G28 University of Glasgow' ","'England' ",640
2013 ,"'G28 University of Glasgow' ","'Northern Ireland' ",160
2013 ,"'G28 University of Glasgow' ","'Scotland' ",2855
2013 ,"'G28 University of Glasgow' ","'Wales' ",15
2013 ,"'G42 Glasgow Caledonian University' ","'England' ",30
2013 ,"'G42 Glasgow Caledonian University' ","'Northern Ireland' ",35
2013 ,"'G42 Glasgow Caledonian University' ","'Scotland' ",3230
2013 ,"'G43 The Glasgow School of Art' ","'England' ",85
2013 ,"'G43 The Glasgow School of Art' ","'Northern Ireland' ",10
2013 ,"'G43 The Glasgow School of Art' ","'Scotland' ",150
2013 ,"'G45 Gloucestershire College' ","'England' ",65
2013 ,"'G50 The University of Gloucestershire' ","'England' ",1710
2013 ,"'G50 The University of Gloucestershire' ","'Northern Ireland' ",25
2013 ,"'G50 The University of Gloucestershire' ","'Scotland' ",5
2013 ,"'G50 The University of Gloucestershire' ","'Wales' ",90
2013 ,"'G53 Glyndwr University' ","'England' ",165
2013 ,"'G53 Glyndwr University' ","'Northern Ireland' ",5
2013 ,"'G53 Glyndwr University' ","'Scotland' ",5
2013 ,"'G53 Glyndwr University' ","'Wales' ",350
2013 ,"'G56 Goldsmiths, University of London' ","'England' ",1205
2013 ,"'G56 Goldsmiths, University of London' ","'Northern Ireland' ",10
2013 ,"'G56 Goldsmiths, University of London' ","'Scotland' ",10
2013 ,"'G56 Goldsmiths, University of London' ","'Wales' ",35
2013 ,"'G59 Gower College Swansea' ","'Wales' ",5
2013 ,"'G70 University of Greenwich' ","'England' ",3105
2013 ,"'G70 University of Greenwich' ","'Northern Ireland' ",10
2013 ,"'G70 University of Greenwich' ","'Scotland' ",5
2013 ,"'G70 University of Greenwich' ","'Wales' ",30
2013 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'England' ",120
2013 ,"'G80 University Centre Grimsby' ","'England' ",415
2013 ,"'G90 Guildford College' ","'England' ",155
2013 ,"'H08 The College of Haringey, Enfield and North East London' ","'England' ",5
2013 ,"'H11 Harrow College' ","'England' ",5
2013 ,"'H12 Harper Adams University' ","'England' ",510
2013 ,"'H12 Harper Adams University' ","'Northern Ireland' ",30
2013 ,"'H12 Harper Adams University' ","'Scotland' ",10
2013 ,"'H12 Harper Adams University' ","'Wales' ",65
2013 ,"'H14 Havering College of Further and Higher Education' ","'England' ",85
2013 ,"'H18 Hereford College of Arts' ","'England' ",90
2013 ,"'H18 Hereford College of Arts' ","'Northern Ireland' ",5
2013 ,"'H18 Hereford College of Arts' ","'Wales' ",25
2013 ,"'H24 Heriot-Watt University, Edinburgh' ","'England' ",220
2013 ,"'H24 Heriot-Watt University, Edinburgh' ","'Northern Ireland' ",80
2013 ,"'H24 Heriot-Watt University, Edinburgh' ","'Scotland' ",1270
2013 ,"'H24 Heriot-Watt University, Edinburgh' ","'Wales' ",5
2013 ,"'H36 University of Hertfordshire' ","'England' ",3645
2013 ,"'H36 University of Hertfordshire' ","'Northern Ireland' ",15
2013 ,"'H36 University of Hertfordshire' ","'Scotland' ",5
2013 ,"'H36 University of Hertfordshire' ","'Wales' ",30
2013 ,"'H39 Highbury College' ","'England' ",25
2013 ,"'H48 Heythrop College (University of London)' ","'England' ",110
2013 ,"'H48 Heythrop College (University of London)' ","'Wales' ",5
2013 ,"'H49 University of the Highlands and Islands' ","'England' ",15
2013 ,"'H49 University of the Highlands and Islands' ","'Northern Ireland' ",5
2013 ,"'H49 University of the Highlands and Islands' ","'Scotland' ",390
2013 ,"'H54 Hopwood Hall College' ","'England' ",5
2013 ,"'H60 The University of Huddersfield' ","'England' ",3265
2013 ,"'H60 The University of Huddersfield' ","'Northern Ireland' ",10
2013 ,"'H60 The University of Huddersfield' ","'Scotland' ",10
2013 ,"'H60 The University of Huddersfield' ","'Wales' ",25
2013 ,"'H72 The University of Hull' ","'England' ",2560
2013 ,"'H72 The University of Hull' ","'Northern Ireland' ",10
2013 ,"'H72 The University of Hull' ","'Wales' ",15
2013 ,"'H73 Hull College' ","'England' ",370
2013 ,"'H73 Hull College' ","'Wales' ",5
2013 ,"'H75 Hull York Medical School' ","'England' ",120
2013 ,"'I30 UCL Institute of Education' ","'England' ",65
2013 ,"'I35 Istituto Marangoni London' ","'England' ",15
2013 ,"'I50 Imperial College London' ","'England' ",1145
2013 ,"'I50 Imperial College London' ","'Northern Ireland' ",15
2013 ,"'I50 Imperial College London' ","'Scotland' ",25
2013 ,"'I50 Imperial College London' ","'Wales' ",30
2013 ,"'I55 The London Institute of Banking & Finance (formerly ifs University College)' ","'England' ",55
2013 ,"'I60 Islamic College for Advanced Studies' ","'England' ",10
2013 ,"'K05 Kaplan Holborn College' ","'England' ",25
2013 ,"'K12 Keele University' ","'England' ",1515
2013 ,"'K12 Keele University' ","'Northern Ireland' ",5
2013 ,"'K12 Keele University' ","'Scotland' ",5
2013 ,"'K12 Keele University' ","'Wales' ",50
2013 ,"'K24 The University of Kent' ","'England' ",3295
2013 ,"'K24 The University of Kent' ","'Northern Ireland' ",10
2013 ,"'K24 The University of Kent' ","'Scotland' ",10
2013 ,"'K24 The University of Kent' ","'Wales' ",25
2013 ,"'K60 King's College London (University of London)' ","'England' ",2855
2013 ,"'K60 King's College London (University of London)' ","'Northern Ireland' ",25
2013 ,"'K60 King's College London (University of London)' ","'Scotland' ",30
2013 ,"'K60 King's College London (University of London)' ","'Wales' ",80
2013 ,"'K83 Kingston College' ","'England' ",100
2013 ,"'K83 Kingston College' ","'Northern Ireland' ",5
2013 ,"'K84 Kingston University' ","'England' ",3535
2013 ,"'K84 Kingston University' ","'Northern Ireland' ",10
2013 ,"'K84 Kingston University' ","'Scotland' ",15
2013 ,"'K84 Kingston University' ","'Wales' ",45
2013 ,"'K90 Kirklees College' ","'England' ",115
2013 ,"'L05 Lakes College - West Cumbria' ","'England' ",5
2013 ,"'L14 Lancaster University' ","'England' ",1900
2013 ,"'L14 Lancaster University' ","'Northern Ireland' ",10
2013 ,"'L14 Lancaster University' ","'Scotland' ",10
2013 ,"'L14 Lancaster University' ","'Wales' ",70
2013 ,"'L17 University of Law (incorporating College of Law)' ","'England' ",125
2013 ,"'L17 University of Law (incorporating College of Law)' ","'Wales' ",5
2013 ,"'L21 Leeds City College' ","'England' ",145
2013 ,"'L23 University of Leeds' ","'England' ",5255
2013 ,"'L23 University of Leeds' ","'Northern Ireland' ",35
2013 ,"'L23 University of Leeds' ","'Scotland' ",30
2013 ,"'L23 University of Leeds' ","'Wales' ",90
2013 ,"'L24 Leeds Trinity University' ","'England' ",840
2013 ,"'L24 Leeds Trinity University' ","'Northern Ireland' ",10
2013 ,"'L24 Leeds Trinity University' ","'Wales' ",5
2013 ,"'L27 Leeds Beckett University' ","'England' ",4755
2013 ,"'L27 Leeds Beckett University' ","'Northern Ireland' ",35
2013 ,"'L27 Leeds Beckett University' ","'Scotland' ",10
2013 ,"'L27 Leeds Beckett University' ","'Wales' ",70
2013 ,"'L28 Leeds College of Art' ","'England' ",380
2013 ,"'L28 Leeds College of Art' ","'Scotland' ",5
2013 ,"'L28 Leeds College of Art' ","'Wales' ",10
2013 ,"'L30 Leeds College of Music (UCAS)' ","'England' ",295
2013 ,"'L30 Leeds College of Music (UCAS)' ","'Northern Ireland' ",5
2013 ,"'L30 Leeds College of Music (UCAS)' ","'Scotland' ",5
2013 ,"'L30 Leeds College of Music (UCAS)' ","'Wales' ",5
2013 ,"'L32 Leeds College of Building' ","'England' ",10
2013 ,"'L34 University of Leicester' ","'England' ",1880
2013 ,"'L34 University of Leicester' ","'Northern Ireland' ",5
2013 ,"'L34 University of Leicester' ","'Scotland' ",5
2013 ,"'L34 University of Leicester' ","'Wales' ",55
2013 ,"'L36 Leicester College' ","'England' ",75
2013 ,"'L39 University of Lincoln' ","'England' ",3015
2013 ,"'L39 University of Lincoln' ","'Northern Ireland' ",5
2013 ,"'L39 University of Lincoln' ","'Wales' ",15
2013 ,"'L41 The University of Liverpool' ","'England' ",3165
2013 ,"'L41 The University of Liverpool' ","'Northern Ireland' ",105
2013 ,"'L41 The University of Liverpool' ","'Scotland' ",15
2013 ,"'L41 The University of Liverpool' ","'Wales' ",240
2013 ,"'L42 Lincoln College' ","'England' ",95
2013 ,"'L42 Lincoln College' ","'Wales' ",5
2013 ,"'L43 The City of Liverpool College' ","'England' ",85
2013 ,"'L46 Liverpool Hope University' ","'England' ",885
2013 ,"'L46 Liverpool Hope University' ","'Northern Ireland' ",100
2013 ,"'L46 Liverpool Hope University' ","'Wales' ",30
2013 ,"'L48 The Liverpool Institute for Performing Arts' ","'England' ",160
