"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Age Band , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_009_01.pdf"
 
Cycle Year,Provider Name , Age Band,Number of Acceptances,
2010 ,"'T80 University of Wales Trinity Saint David' ","'19' ",100
2010 ,"'T80 University of Wales Trinity Saint David' ","'20' ",35
2010 ,"'T80 University of Wales Trinity Saint David' ","'21 and over' ",135
2010 ,"'T85 Truro and Penwith College' ","'18' ",145
2010 ,"'T85 Truro and Penwith College' ","'19' ",90
2010 ,"'T85 Truro and Penwith College' ","'20' ",45
2010 ,"'T85 Truro and Penwith College' ","'21 and over' ",185
2010 ,"'T90 Tyne Metropolitan College' ","'18' ",5
2010 ,"'U20 Ulster University' ","'17 and under' ",10
2010 ,"'U20 Ulster University' ","'18' ",3000
2010 ,"'U20 Ulster University' ","'19' ",720
2010 ,"'U20 Ulster University' ","'20' ",370
2010 ,"'U20 Ulster University' ","'21 and over' ",1045
2010 ,"'U40 University of the West of Scotland' ","'17 and under' ",55
2010 ,"'U40 University of the West of Scotland' ","'18' ",1465
2010 ,"'U40 University of the West of Scotland' ","'19' ",495
2010 ,"'U40 University of the West of Scotland' ","'20' ",495
2010 ,"'U40 University of the West of Scotland' ","'21 and over' ",1995
2010 ,"'U65 University of the Arts London' ","'17 and under' ",5
2010 ,"'U65 University of the Arts London' ","'18' ",445
2010 ,"'U65 University of the Arts London' ","'19' ",1235
2010 ,"'U65 University of the Arts London' ","'20' ",450
2010 ,"'U65 University of the Arts London' ","'21 and over' ",885
2010 ,"'U80 UCL (University College London)' ","'17 and under' ",30
2010 ,"'U80 UCL (University College London)' ","'18' ",1660
2010 ,"'U80 UCL (University College London)' ","'19' ",495
2010 ,"'U80 UCL (University College London)' ","'20' ",75
2010 ,"'U80 UCL (University College London)' ","'21 and over' ",185
2010 ,"'W08 Wakefield College' ","'18' ",35
2010 ,"'W08 Wakefield College' ","'19' ",20
2010 ,"'W08 Wakefield College' ","'20' ",10
2010 ,"'W08 Wakefield College' ","'21 and over' ",35
2010 ,"'W12 Walsall College' ","'18' ",25
2010 ,"'W12 Walsall College' ","'19' ",10
2010 ,"'W12 Walsall College' ","'20' ",5
2010 ,"'W12 Walsall College' ","'21 and over' ",20
2010 ,"'W20 The University of Warwick' ","'17 and under' ",20
2010 ,"'W20 The University of Warwick' ","'18' ",2290
2010 ,"'W20 The University of Warwick' ","'19' ",360
2010 ,"'W20 The University of Warwick' ","'20' ",40
2010 ,"'W20 The University of Warwick' ","'21 and over' ",265
2010 ,"'W25 Warwickshire College Group' ","'18' ",75
2010 ,"'W25 Warwickshire College Group' ","'19' ",50
2010 ,"'W25 Warwickshire College Group' ","'20' ",25
2010 ,"'W25 Warwickshire College Group' ","'21 and over' ",85
2010 ,"'W35 College of West Anglia' ","'18' ",15
2010 ,"'W35 College of West Anglia' ","'19' ",15
2010 ,"'W35 College of West Anglia' ","'20' ",10
2010 ,"'W35 College of West Anglia' ","'21 and over' ",40
2010 ,"'W36 West Cheshire College' ","'18' ",5
2010 ,"'W36 West Cheshire College' ","'19' ",10
2010 ,"'W36 West Cheshire College' ","'20' ",5
2010 ,"'W36 West Cheshire College' ","'21 and over' ",10
2010 ,"'W50 University of Westminster, London' ","'17 and under' ",10
2010 ,"'W50 University of Westminster, London' ","'18' ",1485
2010 ,"'W50 University of Westminster, London' ","'19' ",965
2010 ,"'W50 University of Westminster, London' ","'20' ",470
2010 ,"'W50 University of Westminster, London' ","'21 and over' ",1135
2010 ,"'W52 Westminster Kingsway College' ","'21 and over' ",5
2010 ,"'W65 West Thames College' ","'18' ",20
2010 ,"'W65 West Thames College' ","'19' ",40
2010 ,"'W65 West Thames College' ","'20' ",20
2010 ,"'W65 West Thames College' ","'21 and over' ",50
2010 ,"'W73 Wirral Metropolitan College' ","'19' ",5
2010 ,"'W73 Wirral Metropolitan College' ","'21 and over' ",15
2010 ,"'W74 Wiltshire College' ","'18' ",20
2010 ,"'W74 Wiltshire College' ","'19' ",10
2010 ,"'W74 Wiltshire College' ","'20' ",5
2010 ,"'W74 Wiltshire College' ","'21 and over' ",50
2010 ,"'W75 University of Wolverhampton' ","'17 and under' ",15
2010 ,"'W75 University of Wolverhampton' ","'18' ",1545
2010 ,"'W75 University of Wolverhampton' ","'19' ",850
2010 ,"'W75 University of Wolverhampton' ","'20' ",370
2010 ,"'W75 University of Wolverhampton' ","'21 and over' ",1395
2010 ,"'W76 University of Winchester' ","'18' ",860
2010 ,"'W76 University of Winchester' ","'19' ",315
2010 ,"'W76 University of Winchester' ","'20' ",95
2010 ,"'W76 University of Winchester' ","'21 and over' ",250
2010 ,"'W80 University of Worcester' ","'17 and under' ",5
2010 ,"'W80 University of Worcester' ","'18' ",1020
2010 ,"'W80 University of Worcester' ","'19' ",390
2010 ,"'W80 University of Worcester' ","'20' ",175
2010 ,"'W80 University of Worcester' ","'21 and over' ",910
2010 ,"'W81 Worcester College of Technology' ","'18' ",20
2010 ,"'W81 Worcester College of Technology' ","'19' ",10
2010 ,"'W81 Worcester College of Technology' ","'21 and over' ",10
2010 ,"'W85 Writtle University College' ","'18' ",150
2010 ,"'W85 Writtle University College' ","'19' ",90
2010 ,"'W85 Writtle University College' ","'20' ",35
2010 ,"'W85 Writtle University College' ","'21 and over' ",120
2010 ,"'Y50 University of York' ","'17 and under' ",20
2010 ,"'Y50 University of York' ","'18' ",2140
2010 ,"'Y50 University of York' ","'19' ",555
2010 ,"'Y50 University of York' ","'20' ",120
2010 ,"'Y50 University of York' ","'21 and over' ",415
2010 ,"'Y70 York College' ","'18' ",60
2010 ,"'Y70 York College' ","'19' ",45
2010 ,"'Y70 York College' ","'20' ",15
2010 ,"'Y70 York College' ","'21 and over' ",60
2010 ,"'Y75 York St John University' ","'18' ",850
2010 ,"'Y75 York St John University' ","'19' ",250
2010 ,"'Y75 York St John University' ","'20' ",70
2010 ,"'Y75 York St John University' ","'21 and over' ",165
2010 ,"'Y80 Yorkshire Coast College of Further and Higher Education' ","'18' ",5
2010 ,"'Y80 Yorkshire Coast College of Further and Higher Education' ","'19' ",15
2010 ,"'Y80 Yorkshire Coast College of Further and Higher Education' ","'20' ",5
2010 ,"'Y80 Yorkshire Coast College of Further and Higher Education' ","'21 and over' ",20
2011 ,"'A20 The University of Aberdeen' ","'17 and under' ",25
2011 ,"'A20 The University of Aberdeen' ","'18' ",1005
2011 ,"'A20 The University of Aberdeen' ","'19' ",250
2011 ,"'A20 The University of Aberdeen' ","'20' ",85
2011 ,"'A20 The University of Aberdeen' ","'21 and over' ",235
2011 ,"'A30 Abertay University' ","'17 and under' ",20
2011 ,"'A30 Abertay University' ","'18' ",555
2011 ,"'A30 Abertay University' ","'19' ",195
2011 ,"'A30 Abertay University' ","'20' ",95
2011 ,"'A30 Abertay University' ","'21 and over' ",355
2011 ,"'A40 Aberystwyth University' ","'18' ",1830
2011 ,"'A40 Aberystwyth University' ","'19' ",515
2011 ,"'A40 Aberystwyth University' ","'20' ",145
2011 ,"'A40 Aberystwyth University' ","'21 and over' ",260
2011 ,"'A44 Accrington & Rossendale College' ","'18' ",15
2011 ,"'A44 Accrington & Rossendale College' ","'19' ",15
2011 ,"'A44 Accrington & Rossendale College' ","'20' ",5
2011 ,"'A44 Accrington & Rossendale College' ","'21 and over' ",45
2011 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'18' ",95
2011 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'19' ",25
2011 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'20' ",10
2011 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'21 and over' ",15
2011 ,"'A60 Anglia Ruskin University' ","'17 and under' ",5
2011 ,"'A60 Anglia Ruskin University' ","'18' ",1635
2011 ,"'A60 Anglia Ruskin University' ","'19' ",830
2011 ,"'A60 Anglia Ruskin University' ","'20' ",295
2011 ,"'A60 Anglia Ruskin University' ","'21 and over' ",1085
2011 ,"'A65 Anglo European College of Chiropractic' ","'18' ",10
2011 ,"'A65 Anglo European College of Chiropractic' ","'19' ",10
2011 ,"'A65 Anglo European College of Chiropractic' ","'21 and over' ",10
2011 ,"'A66 Arts University Bournemouth (formerly University College)' ","'18' ",250
2011 ,"'A66 Arts University Bournemouth (formerly University College)' ","'19' ",430
2011 ,"'A66 Arts University Bournemouth (formerly University College)' ","'20' ",110
2011 ,"'A66 Arts University Bournemouth (formerly University College)' ","'21 and over' ",105
2011 ,"'A70 Askham Bryan College' ","'18' ",40
2011 ,"'A70 Askham Bryan College' ","'19' ",15
2011 ,"'A70 Askham Bryan College' ","'20' ",15
2011 ,"'A70 Askham Bryan College' ","'21 and over' ",25
2011 ,"'A80 Aston University, Birmingham' ","'17 and under' ",5
2011 ,"'A80 Aston University, Birmingham' ","'18' ",895
2011 ,"'A80 Aston University, Birmingham' ","'19' ",370
2011 ,"'A80 Aston University, Birmingham' ","'20' ",75
2011 ,"'A80 Aston University, Birmingham' ","'21 and over' ",200
2011 ,"'B06 Bangor University' ","'18' ",1245
2011 ,"'B06 Bangor University' ","'19' ",370
2011 ,"'B06 Bangor University' ","'20' ",135
2011 ,"'B06 Bangor University' ","'21 and over' ",390
2011 ,"'B11 Barking and Dagenham College' ","'18' ",20
2011 ,"'B11 Barking and Dagenham College' ","'19' ",10
2011 ,"'B11 Barking and Dagenham College' ","'20' ",15
2011 ,"'B11 Barking and Dagenham College' ","'21 and over' ",35
2011 ,"'B15 Basingstoke College of Technology' ","'18' ",10
2011 ,"'B15 Basingstoke College of Technology' ","'19' ",5
2011 ,"'B15 Basingstoke College of Technology' ","'21 and over' ",5
2011 ,"'B16 University of Bath' ","'17 and under' ",10
2011 ,"'B16 University of Bath' ","'18' ",1595
2011 ,"'B16 University of Bath' ","'19' ",285
2011 ,"'B16 University of Bath' ","'20' ",65
2011 ,"'B16 University of Bath' ","'21 and over' ",150
2011 ,"'B20 Bath Spa University' ","'17 and under' ",5
2011 ,"'B20 Bath Spa University' ","'18' ",1040
2011 ,"'B20 Bath Spa University' ","'19' ",475
2011 ,"'B20 Bath Spa University' ","'20' ",145
2011 ,"'B20 Bath Spa University' ","'21 and over' ",300
2011 ,"'B22 University of Bedfordshire' ","'17 and under' ",5
2011 ,"'B22 University of Bedfordshire' ","'18' ",1880
2011 ,"'B22 University of Bedfordshire' ","'19' ",1045
2011 ,"'B22 University of Bedfordshire' ","'20' ",380
2011 ,"'B22 University of Bedfordshire' ","'21 and over' ",895
2011 ,"'B23 Bedford College' ","'18' ",15
2011 ,"'B23 Bedford College' ","'19' ",5
2011 ,"'B23 Bedford College' ","'20' ",5
2011 ,"'B23 Bedford College' ","'21 and over' ",25
2011 ,"'B24 Birkbeck, University of London' ","'18' ",40
2011 ,"'B24 Birkbeck, University of London' ","'19' ",35
2011 ,"'B24 Birkbeck, University of London' ","'20' ",15
2011 ,"'B24 Birkbeck, University of London' ","'21 and over' ",155
2011 ,"'B25 Birmingham City University' ","'17 and under' ",5
2011 ,"'B25 Birmingham City University' ","'18' ",1765
2011 ,"'B25 Birmingham City University' ","'19' ",1190
2011 ,"'B25 Birmingham City University' ","'20' ",445
2011 ,"'B25 Birmingham City University' ","'21 and over' ",1520
2011 ,"'B30 Birmingham Metropolitan College' ","'18' ",15
2011 ,"'B30 Birmingham Metropolitan College' ","'19' ",15
2011 ,"'B30 Birmingham Metropolitan College' ","'20' ",10
2011 ,"'B30 Birmingham Metropolitan College' ","'21 and over' ",35
2011 ,"'B32 The University of Birmingham' ","'17 and under' ",20
2011 ,"'B32 The University of Birmingham' ","'18' ",3570
2011 ,"'B32 The University of Birmingham' ","'19' ",770
2011 ,"'B32 The University of Birmingham' ","'20' ",135
2011 ,"'B32 The University of Birmingham' ","'21 and over' ",430
2011 ,"'B35 University College Birmingham' ","'18' ",370
2011 ,"'B35 University College Birmingham' ","'19' ",290
2011 ,"'B35 University College Birmingham' ","'20' ",160
2011 ,"'B35 University College Birmingham' ","'21 and over' ",225
2011 ,"'B37 Bishop Burton College' ","'18' ",145
2011 ,"'B37 Bishop Burton College' ","'19' ",70
2011 ,"'B37 Bishop Burton College' ","'20' ",25
2011 ,"'B37 Bishop Burton College' ","'21 and over' ",40
2011 ,"'B38 Bishop Grosseteste University' ","'18' ",305
2011 ,"'B38 Bishop Grosseteste University' ","'19' ",95
2011 ,"'B38 Bishop Grosseteste University' ","'20' ",40
2011 ,"'B38 Bishop Grosseteste University' ","'21 and over' ",140
2011 ,"'B40 Blackburn College' ","'18' ",220
2011 ,"'B40 Blackburn College' ","'19' ",155
2011 ,"'B40 Blackburn College' ","'20' ",110
2011 ,"'B40 Blackburn College' ","'21 and over' ",655
2011 ,"'B41 Blackpool and The Fylde College' ","'17 and under' ",5
2011 ,"'B41 Blackpool and The Fylde College' ","'18' ",260
2011 ,"'B41 Blackpool and The Fylde College' ","'19' ",165
2011 ,"'B41 Blackpool and The Fylde College' ","'20' ",80
2011 ,"'B41 Blackpool and The Fylde College' ","'21 and over' ",460
2011 ,"'B44 University of Bolton' ","'18' ",620
2011 ,"'B44 University of Bolton' ","'19' ",415
2011 ,"'B44 University of Bolton' ","'20' ",180
2011 ,"'B44 University of Bolton' ","'21 and over' ",405
2011 ,"'B50 Bournemouth University' ","'17 and under' ",5
2011 ,"'B50 Bournemouth University' ","'18' ",2005
2011 ,"'B50 Bournemouth University' ","'19' ",840
2011 ,"'B50 Bournemouth University' ","'20' ",320
2011 ,"'B50 Bournemouth University' ","'21 and over' ",855
2011 ,"'B54 BPP University' ","'18' ",245
2011 ,"'B54 BPP University' ","'19' ",185
2011 ,"'B54 BPP University' ","'20' ",95
2011 ,"'B54 BPP University' ","'21 and over' ",345
2011 ,"'B56 The University of Bradford' ","'17 and under' ",5
2011 ,"'B56 The University of Bradford' ","'18' ",1290
2011 ,"'B56 The University of Bradford' ","'19' ",625
2011 ,"'B56 The University of Bradford' ","'20' ",215
2011 ,"'B56 The University of Bradford' ","'21 and over' ",670
2011 ,"'B60 Bradford College' ","'18' ",220
2011 ,"'B60 Bradford College' ","'19' ",195
2011 ,"'B60 Bradford College' ","'20' ",145
2011 ,"'B60 Bradford College' ","'21 and over' ",330
2011 ,"'B70 Bridgwater College' ","'18' ",25
2011 ,"'B70 Bridgwater College' ","'19' ",10
2011 ,"'B70 Bridgwater College' ","'20' ",5
2011 ,"'B70 Bridgwater College' ","'21 and over' ",10
2011 ,"'B72 University of Brighton' ","'17 and under' ",5
2011 ,"'B72 University of Brighton' ","'18' ",1755
2011 ,"'B72 University of Brighton' ","'19' ",1160
2011 ,"'B72 University of Brighton' ","'20' ",410
2011 ,"'B72 University of Brighton' ","'21 and over' ",1215
2011 ,"'B74 Brighton and Sussex Medical School' ","'18' ",50
2011 ,"'B74 Brighton and Sussex Medical School' ","'19' ",30
2011 ,"'B74 Brighton and Sussex Medical School' ","'20' ",5
2011 ,"'B74 Brighton and Sussex Medical School' ","'21 and over' ",45
2011 ,"'B77 Bristol, City of Bristol College' ","'18' ",65
2011 ,"'B77 Bristol, City of Bristol College' ","'19' ",35
2011 ,"'B77 Bristol, City of Bristol College' ","'20' ",25
2011 ,"'B77 Bristol, City of Bristol College' ","'21 and over' ",90
2011 ,"'B78 University of Bristol' ","'17 and under' ",20
2011 ,"'B78 University of Bristol' ","'18' ",2200
2011 ,"'B78 University of Bristol' ","'19' ",440
2011 ,"'B78 University of Bristol' ","'20' ",60
2011 ,"'B78 University of Bristol' ","'21 and over' ",175
2011 ,"'B79 Bristol Filton College' ","'18' ",15
2011 ,"'B79 Bristol Filton College' ","'19' ",5
2011 ,"'B79 Bristol Filton College' ","'20' ",5
2011 ,"'B79 Bristol Filton College' ","'21 and over' ",5
2011 ,"'B80 Bristol, University of the West of England (UWE)' ","'17 and under' ",10
2011 ,"'B80 Bristol, University of the West of England (UWE)' ","'18' ",3030
2011 ,"'B80 Bristol, University of the West of England (UWE)' ","'19' ",1670
2011 ,"'B80 Bristol, University of the West of England (UWE)' ","'20' ",535
2011 ,"'B80 Bristol, University of the West of England (UWE)' ","'21 and over' ",1605
2011 ,"'B81 British College of Osteopathic Medicine' ","'18' ",5
2011 ,"'B81 British College of Osteopathic Medicine' ","'19' ",5
2011 ,"'B81 British College of Osteopathic Medicine' ","'21 and over' ",55
2011 ,"'B83 Brooklands College' ","'18' ",10
2011 ,"'B83 Brooklands College' ","'19' ",5
2011 ,"'B84 Brunel University London' ","'17 and under' ",10
2011 ,"'B84 Brunel University London' ","'18' ",1645
2011 ,"'B84 Brunel University London' ","'19' ",650
2011 ,"'B84 Brunel University London' ","'20' ",170
2011 ,"'B84 Brunel University London' ","'21 and over' ",435
2011 ,"'B87 British School of Osteopathy' ","'18' ",15
2011 ,"'B87 British School of Osteopathy' ","'19' ",10
2011 ,"'B87 British School of Osteopathy' ","'20' ",5
2011 ,"'B87 British School of Osteopathy' ","'21 and over' ",45
2011 ,"'B90 The University of Buckingham' ","'18' ",105
2011 ,"'B90 The University of Buckingham' ","'19' ",35
2011 ,"'B90 The University of Buckingham' ","'20' ",5
2011 ,"'B90 The University of Buckingham' ","'21 and over' ",20
2011 ,"'B92 Brooksby Melton College (an Associate College of UEA)' ","'18' ",30
2011 ,"'B92 Brooksby Melton College (an Associate College of UEA)' ","'19' ",20
2011 ,"'B92 Brooksby Melton College (an Associate College of UEA)' ","'20' ",5
2011 ,"'B92 Brooksby Melton College (an Associate College of UEA)' ","'21 and over' ",15
2011 ,"'B94 Buckinghamshire New University' ","'17 and under' ",5
2011 ,"'B94 Buckinghamshire New University' ","'18' ",860
2011 ,"'B94 Buckinghamshire New University' ","'19' ",550
2011 ,"'B94 Buckinghamshire New University' ","'20' ",220
2011 ,"'B94 Buckinghamshire New University' ","'21 and over' ",595
2011 ,"'C05 University of Cambridge' ","'17 and under' ",40
2011 ,"'C05 University of Cambridge' ","'18' ",2140
2011 ,"'C05 University of Cambridge' ","'19' ",295
2011 ,"'C05 University of Cambridge' ","'20' ",25
2011 ,"'C05 University of Cambridge' ","'21 and over' ",85
2011 ,"'C10 Canterbury Christ Church University' ","'17 and under' ",5
2011 ,"'C10 Canterbury Christ Church University' ","'18' ",1720
2011 ,"'C10 Canterbury Christ Church University' ","'19' ",720
2011 ,"'C10 Canterbury Christ Church University' ","'20' ",280
2011 ,"'C10 Canterbury Christ Church University' ","'21 and over' ",890
2011 ,"'C15 Cardiff University' ","'17 and under' ",15
2011 ,"'C15 Cardiff University' ","'18' ",3030
2011 ,"'C15 Cardiff University' ","'19' ",645
2011 ,"'C15 Cardiff University' ","'20' ",160
2011 ,"'C15 Cardiff University' ","'21 and over' ",500
2011 ,"'C20 Cardiff Metropolitan University' ","'18' ",1280
