"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Ethnic Group (Summary Level) , Cycle Year"
"Coverage:   Accepted through the main scheme and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_012_02.pdf"
 
Cycle Year,Provider Name , Ethnic Group (Summary Level),Number of Acceptances,
2014 ,"'C60 City, University of London' ","'Other' ",60
2014 ,"'C60 City, University of London' ","'Unknown' ",20
2014 ,"'C64 City College Coventry' ","'White' ",5
2014 ,"'C65 City and Islington College' ","'Black' ",10
2014 ,"'C65 City and Islington College' ","'Mixed' ",5
2014 ,"'C65 City and Islington College' ","'White' ",10
2014 ,"'C69 City of Sunderland College' ","'White' ",40
2014 ,"'C71 Cleveland College of Art and Design' ","'Mixed' ",5
2014 ,"'C71 Cleveland College of Art and Design' ","'White' ",190
2014 ,"'C75 University Centre Colchester at Colchester Institute' ","'Asian' ",5
2014 ,"'C75 University Centre Colchester at Colchester Institute' ","'Black' ",10
2014 ,"'C75 University Centre Colchester at Colchester Institute' ","'Mixed' ",5
2014 ,"'C75 University Centre Colchester at Colchester Institute' ","'White' ",215
2014 ,"'C78 Cornwall College' ","'White' ",285
2014 ,"'C80 Courtauld Institute of Art (University of London)' ","'Mixed' ",5
2014 ,"'C80 Courtauld Institute of Art (University of London)' ","'White' ",35
2014 ,"'C85 Coventry University' ","'Asian' ",925
2014 ,"'C85 Coventry University' ","'Black' ",835
2014 ,"'C85 Coventry University' ","'Mixed' ",215
2014 ,"'C85 Coventry University' ","'White' ",2350
2014 ,"'C85 Coventry University' ","'Other' ",90
2014 ,"'C85 Coventry University' ","'Unknown' ",25
2014 ,"'C88 Craven College' ","'Asian' ",10
2014 ,"'C88 Craven College' ","'White' ",55
2014 ,"'C92 University Centre, Croydon (Croydon College)' ","'Asian' ",5
2014 ,"'C92 University Centre, Croydon (Croydon College)' ","'Black' ",60
2014 ,"'C92 University Centre, Croydon (Croydon College)' ","'Mixed' ",15
2014 ,"'C92 University Centre, Croydon (Croydon College)' ","'White' ",25
2014 ,"'C93 University for the Creative Arts (UCA)' ","'Asian' ",70
2014 ,"'C93 University for the Creative Arts (UCA)' ","'Black' ",105
2014 ,"'C93 University for the Creative Arts (UCA)' ","'Mixed' ",60
2014 ,"'C93 University for the Creative Arts (UCA)' ","'White' ",805
2014 ,"'C93 University for the Creative Arts (UCA)' ","'Other' ",25
2014 ,"'C93 University for the Creative Arts (UCA)' ","'Unknown' ",5
2014 ,"'C99 University of Cumbria' ","'Asian' ",60
2014 ,"'C99 University of Cumbria' ","'Black' ",40
2014 ,"'C99 University of Cumbria' ","'Mixed' ",30
2014 ,"'C99 University of Cumbria' ","'White' ",1375
2014 ,"'C99 University of Cumbria' ","'Other' ",5
2014 ,"'C99 University of Cumbria' ","'Unknown' ",10
2014 ,"'D22 Dearne Valley College' ","'White' ",25
2014 ,"'D26 De Montfort University' ","'Asian' ",885
2014 ,"'D26 De Montfort University' ","'Black' ",565
2014 ,"'D26 De Montfort University' ","'Mixed' ",165
2014 ,"'D26 De Montfort University' ","'White' ",2140
2014 ,"'D26 De Montfort University' ","'Other' ",45
2014 ,"'D26 De Montfort University' ","'Unknown' ",25
2014 ,"'D38 Derby College' ","'White' ",10
2014 ,"'D39 University of Derby' ","'Asian' ",200
2014 ,"'D39 University of Derby' ","'Black' ",170
2014 ,"'D39 University of Derby' ","'Mixed' ",110
2014 ,"'D39 University of Derby' ","'White' ",2315
2014 ,"'D39 University of Derby' ","'Other' ",15
2014 ,"'D39 University of Derby' ","'Unknown' ",5
2014 ,"'D52 Doncaster College' ","'Asian' ",5
2014 ,"'D52 Doncaster College' ","'Mixed' ",5
2014 ,"'D52 Doncaster College' ","'White' ",205
2014 ,"'D55 Duchy College' ","'White' ",105
2014 ,"'D58 Dudley College of Technology' ","'White' ",15
2014 ,"'D65 University of Dundee' ","'Asian' ",65
2014 ,"'D65 University of Dundee' ","'Black' ",25
2014 ,"'D65 University of Dundee' ","'Mixed' ",30
2014 ,"'D65 University of Dundee' ","'White' ",1850
2014 ,"'D65 University of Dundee' ","'Other' ",10
2014 ,"'D65 University of Dundee' ","'Unknown' ",10
2014 ,"'D86 Durham University' ","'Asian' ",160
2014 ,"'D86 Durham University' ","'Black' ",35
2014 ,"'D86 Durham University' ","'Mixed' ",140
2014 ,"'D86 Durham University' ","'White' ",2915
2014 ,"'D86 Durham University' ","'Other' ",15
2014 ,"'D86 Durham University' ","'Unknown' ",25
2014 ,"'E14 University of East Anglia (UEA)' ","'Asian' ",120
2014 ,"'E14 University of East Anglia (UEA)' ","'Black' ",100
2014 ,"'E14 University of East Anglia (UEA)' ","'Mixed' ",80
2014 ,"'E14 University of East Anglia (UEA)' ","'White' ",1930
2014 ,"'E14 University of East Anglia (UEA)' ","'Other' ",15
2014 ,"'E14 University of East Anglia (UEA)' ","'Unknown' ",10
2014 ,"'E28 University of East London (UEL)' ","'Asian' ",405
2014 ,"'E28 University of East London (UEL)' ","'Black' ",595
2014 ,"'E28 University of East London (UEL)' ","'Mixed' ",160
2014 ,"'E28 University of East London (UEL)' ","'White' ",920
2014 ,"'E28 University of East London (UEL)' ","'Other' ",75
2014 ,"'E28 University of East London (UEL)' ","'Unknown' ",25
2014 ,"'E29 East Riding College' ","'White' ",10
2014 ,"'E30 Easton and Otley College (an Associate College of UEA)' ","'White' ",60
2014 ,"'E32 East Surrey College (incorporating Reigate School of Art, Design and Media)' ","'White' ",20
2014 ,"'E41 Edge Hotel School' ","'White' ",15
2014 ,"'E42 Edge Hill University' ","'Asian' ",65
2014 ,"'E42 Edge Hill University' ","'Black' ",50
2014 ,"'E42 Edge Hill University' ","'Mixed' ",60
2014 ,"'E42 Edge Hill University' ","'White' ",2900
2014 ,"'E42 Edge Hill University' ","'Other' ",5
2014 ,"'E42 Edge Hill University' ","'Unknown' ",5
2014 ,"'E56 The University of Edinburgh' ","'Asian' ",130
2014 ,"'E56 The University of Edinburgh' ","'Black' ",35
2014 ,"'E56 The University of Edinburgh' ","'Mixed' ",120
2014 ,"'E56 The University of Edinburgh' ","'White' ",3545
2014 ,"'E56 The University of Edinburgh' ","'Other' ",15
2014 ,"'E56 The University of Edinburgh' ","'Unknown' ",20
2014 ,"'E59 Edinburgh Napier University' ","'Asian' ",85
2014 ,"'E59 Edinburgh Napier University' ","'Black' ",30
2014 ,"'E59 Edinburgh Napier University' ","'Mixed' ",35
2014 ,"'E59 Edinburgh Napier University' ","'White' ",2435
2014 ,"'E59 Edinburgh Napier University' ","'Other' ",5
2014 ,"'E59 Edinburgh Napier University' ","'Unknown' ",10
2014 ,"'E70 The University of Essex' ","'Asian' ",110
2014 ,"'E70 The University of Essex' ","'Black' ",270
2014 ,"'E70 The University of Essex' ","'Mixed' ",75
2014 ,"'E70 The University of Essex' ","'White' ",1135
2014 ,"'E70 The University of Essex' ","'Other' ",30
2014 ,"'E70 The University of Essex' ","'Unknown' ",5
2014 ,"'E80 European School of Osteopathy' ","'White' ",30
2014 ,"'E81 Exeter College' ","'White' ",50
2014 ,"'E84 University of Exeter' ","'Asian' ",135
2014 ,"'E84 University of Exeter' ","'Black' ",70
2014 ,"'E84 University of Exeter' ","'Mixed' ",140
2014 ,"'E84 University of Exeter' ","'White' ",3950
2014 ,"'E84 University of Exeter' ","'Other' ",15
2014 ,"'E84 University of Exeter' ","'Unknown' ",25
2014 ,"'F33 Falmouth University' ","'Asian' ",15
2014 ,"'F33 Falmouth University' ","'Black' ",20
2014 ,"'F33 Falmouth University' ","'Mixed' ",60
2014 ,"'F33 Falmouth University' ","'White' ",1420
2014 ,"'F33 Falmouth University' ","'Other' ",5
2014 ,"'F33 Falmouth University' ","'Unknown' ",10
2014 ,"'F66 University Centre Farnborough' ","'Asian' ",10
2014 ,"'F66 University Centre Farnborough' ","'Black' ",5
2014 ,"'F66 University Centre Farnborough' ","'Mixed' ",5
2014 ,"'F66 University Centre Farnborough' ","'White' ",125
2014 ,"'F66 University Centre Farnborough' ","'Unknown' ",5
2014 ,"'G09 Gateshead College' ","'Mixed' ",5
2014 ,"'G09 Gateshead College' ","'White' ",55
2014 ,"'G28 University of Glasgow' ","'Asian' ",150
2014 ,"'G28 University of Glasgow' ","'Black' ",30
2014 ,"'G28 University of Glasgow' ","'Mixed' ",65
2014 ,"'G28 University of Glasgow' ","'White' ",2930
2014 ,"'G28 University of Glasgow' ","'Other' ",15
2014 ,"'G28 University of Glasgow' ","'Unknown' ",15
2014 ,"'G42 Glasgow Caledonian University' ","'Asian' ",210
2014 ,"'G42 Glasgow Caledonian University' ","'Black' ",55
2014 ,"'G42 Glasgow Caledonian University' ","'Mixed' ",40
2014 ,"'G42 Glasgow Caledonian University' ","'White' ",3095
2014 ,"'G42 Glasgow Caledonian University' ","'Other' ",10
2014 ,"'G42 Glasgow Caledonian University' ","'Unknown' ",10
2014 ,"'G43 The Glasgow School of Art' ","'Asian' ",10
2014 ,"'G43 The Glasgow School of Art' ","'Mixed' ",10
2014 ,"'G43 The Glasgow School of Art' ","'White' ",250
2014 ,"'G43 The Glasgow School of Art' ","'Unknown' ",5
2014 ,"'G45 Gloucestershire College' ","'White' ",65
2014 ,"'G50 The University of Gloucestershire' ","'Asian' ",40
2014 ,"'G50 The University of Gloucestershire' ","'Black' ",40
2014 ,"'G50 The University of Gloucestershire' ","'Mixed' ",45
2014 ,"'G50 The University of Gloucestershire' ","'White' ",1735
2014 ,"'G50 The University of Gloucestershire' ","'Other' ",5
2014 ,"'G50 The University of Gloucestershire' ","'Unknown' ",5
2014 ,"'G53 Glyndwr University' ","'Asian' ",5
2014 ,"'G53 Glyndwr University' ","'Black' ",10
2014 ,"'G53 Glyndwr University' ","'Mixed' ",10
2014 ,"'G53 Glyndwr University' ","'White' ",555
2014 ,"'G56 Goldsmiths, University of London' ","'Asian' ",140
2014 ,"'G56 Goldsmiths, University of London' ","'Black' ",135
2014 ,"'G56 Goldsmiths, University of London' ","'Mixed' ",120
2014 ,"'G56 Goldsmiths, University of London' ","'White' ",935
2014 ,"'G56 Goldsmiths, University of London' ","'Other' ",45
2014 ,"'G56 Goldsmiths, University of London' ","'Unknown' ",20
2014 ,"'G70 University of Greenwich' ","'Asian' ",645
2014 ,"'G70 University of Greenwich' ","'Black' ",570
2014 ,"'G70 University of Greenwich' ","'Mixed' ",190
2014 ,"'G70 University of Greenwich' ","'White' ",1985
2014 ,"'G70 University of Greenwich' ","'Other' ",105
2014 ,"'G70 University of Greenwich' ","'Unknown' ",30
2014 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'Asian' ",30
2014 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'Black' ",50
2014 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'Mixed' ",5
2014 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'White' ",20
2014 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'Other' ",10
2014 ,"'G80 University Centre Grimsby' ","'Asian' ",5
2014 ,"'G80 University Centre Grimsby' ","'Mixed' ",5
2014 ,"'G80 University Centre Grimsby' ","'White' ",470
2014 ,"'G90 Guildford College' ","'Asian' ",5
2014 ,"'G90 Guildford College' ","'Black' ",5
2014 ,"'G90 Guildford College' ","'Mixed' ",5
2014 ,"'G90 Guildford College' ","'White' ",150
2014 ,"'G90 Guildford College' ","'Unknown' ",5
2014 ,"'H03 Hadlow College' ","'White' ",25
2014 ,"'H07 Harrogate College' ","'White' ",30
2014 ,"'H08 The College of Haringey, Enfield and North East London' ","'Black' ",5
2014 ,"'H08 The College of Haringey, Enfield and North East London' ","'White' ",5
2014 ,"'H11 Harrow College' ","'Asian' ",5
2014 ,"'H12 Harper Adams University' ","'Mixed' ",5
2014 ,"'H12 Harper Adams University' ","'White' ",570
2014 ,"'H14 Havering College of Further and Higher Education' ","'Asian' ",5
2014 ,"'H14 Havering College of Further and Higher Education' ","'Black' ",10
2014 ,"'H14 Havering College of Further and Higher Education' ","'Mixed' ",5
2014 ,"'H14 Havering College of Further and Higher Education' ","'White' ",75
2014 ,"'H18 Hereford College of Arts' ","'White' ",95
2014 ,"'H21 Henley College Coventry' ","'White' ",15
2014 ,"'H22 Hartpury University Centre' ","'Asian' ",5
2014 ,"'H22 Hartpury University Centre' ","'Black' ",5
2014 ,"'H22 Hartpury University Centre' ","'Mixed' ",15
2014 ,"'H22 Hartpury University Centre' ","'White' ",425
2014 ,"'H24 Heriot-Watt University, Edinburgh' ","'Asian' ",65
2014 ,"'H24 Heriot-Watt University, Edinburgh' ","'Black' ",20
2014 ,"'H24 Heriot-Watt University, Edinburgh' ","'Mixed' ",35
2014 ,"'H24 Heriot-Watt University, Edinburgh' ","'White' ",1200
2014 ,"'H24 Heriot-Watt University, Edinburgh' ","'Other' ",5
2014 ,"'H24 Heriot-Watt University, Edinburgh' ","'Unknown' ",10
2014 ,"'H36 University of Hertfordshire' ","'Asian' ",710
2014 ,"'H36 University of Hertfordshire' ","'Black' ",640
2014 ,"'H36 University of Hertfordshire' ","'Mixed' ",195
2014 ,"'H36 University of Hertfordshire' ","'White' ",1995
2014 ,"'H36 University of Hertfordshire' ","'Other' ",145
2014 ,"'H36 University of Hertfordshire' ","'Unknown' ",30
2014 ,"'H37 Hertford Regional College' ","'White' ",10
2014 ,"'H39 Highbury College' ","'Asian' ",5
2014 ,"'H39 Highbury College' ","'White' ",15
2014 ,"'H48 Heythrop College (University of London)' ","'Asian' ",5
2014 ,"'H48 Heythrop College (University of London)' ","'Mixed' ",10
2014 ,"'H48 Heythrop College (University of London)' ","'White' ",70
2014 ,"'H48 Heythrop College (University of London)' ","'Unknown' ",5
2014 ,"'H49 University of the Highlands and Islands' ","'Asian' ",5
2014 ,"'H49 University of the Highlands and Islands' ","'Black' ",5
2014 ,"'H49 University of the Highlands and Islands' ","'Mixed' ",5
2014 ,"'H49 University of the Highlands and Islands' ","'White' ",480
2014 ,"'H51 Holy Cross Sixth Form College and University Centre' ","'Asian' ",10
2014 ,"'H51 Holy Cross Sixth Form College and University Centre' ","'White' ",65
2014 ,"'H60 The University of Huddersfield' ","'Asian' ",615
2014 ,"'H60 The University of Huddersfield' ","'Black' ",165
2014 ,"'H60 The University of Huddersfield' ","'Mixed' ",125
2014 ,"'H60 The University of Huddersfield' ","'White' ",2450
2014 ,"'H60 The University of Huddersfield' ","'Other' ",25
2014 ,"'H60 The University of Huddersfield' ","'Unknown' ",10
2014 ,"'H65 Hugh Baird College' ","'White' ",75
2014 ,"'H72 The University of Hull' ","'Asian' ",85
2014 ,"'H72 The University of Hull' ","'Black' ",120
2014 ,"'H72 The University of Hull' ","'Mixed' ",55
2014 ,"'H72 The University of Hull' ","'White' ",2385
2014 ,"'H72 The University of Hull' ","'Other' ",15
2014 ,"'H72 The University of Hull' ","'Unknown' ",10
2014 ,"'H73 Hull College' ","'Asian' ",5
2014 ,"'H73 Hull College' ","'Black' ",5
2014 ,"'H73 Hull College' ","'Mixed' ",10
2014 ,"'H73 Hull College' ","'White' ",305
2014 ,"'H75 Hull York Medical School' ","'Asian' ",25
2014 ,"'H75 Hull York Medical School' ","'Mixed' ",5
2014 ,"'H75 Hull York Medical School' ","'White' ",75
2014 ,"'I30 UCL Institute of Education' ","'Asian' ",15
2014 ,"'I30 UCL Institute of Education' ","'Black' ",10
2014 ,"'I30 UCL Institute of Education' ","'Mixed' ",5
2014 ,"'I30 UCL Institute of Education' ","'White' ",25
2014 ,"'I30 UCL Institute of Education' ","'Other' ",5
2014 ,"'I35 Istituto Marangoni London' ","'Asian' ",5
2014 ,"'I35 Istituto Marangoni London' ","'White' ",10
2014 ,"'I50 Imperial College London' ","'Asian' ",380
2014 ,"'I50 Imperial College London' ","'Black' ",30
2014 ,"'I50 Imperial College London' ","'Mixed' ",85
2014 ,"'I50 Imperial College London' ","'White' ",715
2014 ,"'I50 Imperial College London' ","'Other' ",30
2014 ,"'I50 Imperial College London' ","'Unknown' ",15
2014 ,"'I55 The London Institute of Banking & Finance (formerly ifs University College)' ","'Asian' ",10
2014 ,"'I55 The London Institute of Banking & Finance (formerly ifs University College)' ","'Black' ",5
2014 ,"'I55 The London Institute of Banking & Finance (formerly ifs University College)' ","'White' ",35
2014 ,"'I55 The London Institute of Banking & Finance (formerly ifs University College)' ","'Other' ",5
2014 ,"'I60 Islamic College for Advanced Studies' ","'Asian' ",5
2014 ,"'K01 West Kent and Ashford College' ","'White' ",25
2014 ,"'K05 Kaplan Holborn College' ","'Asian' ",10
2014 ,"'K05 Kaplan Holborn College' ","'Black' ",10
2014 ,"'K05 Kaplan Holborn College' ","'Mixed' ",5
2014 ,"'K05 Kaplan Holborn College' ","'White' ",5
2014 ,"'K12 Keele University' ","'Asian' ",225
2014 ,"'K12 Keele University' ","'Black' ",90
2014 ,"'K12 Keele University' ","'Mixed' ",50
2014 ,"'K12 Keele University' ","'White' ",1455
2014 ,"'K12 Keele University' ","'Other' ",20
2014 ,"'K12 Keele University' ","'Unknown' ",5
2014 ,"'K24 The University of Kent' ","'Asian' ",280
2014 ,"'K24 The University of Kent' ","'Black' ",410
2014 ,"'K24 The University of Kent' ","'Mixed' ",155
2014 ,"'K24 The University of Kent' ","'White' ",2235
2014 ,"'K24 The University of Kent' ","'Other' ",50
2014 ,"'K24 The University of Kent' ","'Unknown' ",10
2014 ,"'K60 King's College London (University of London)' ","'Asian' ",755
2014 ,"'K60 King's College London (University of London)' ","'Black' ",195
2014 ,"'K60 King's College London (University of London)' ","'Mixed' ",200
2014 ,"'K60 King's College London (University of London)' ","'White' ",2005
2014 ,"'K60 King's College London (University of London)' ","'Other' ",110
2014 ,"'K60 King's College London (University of London)' ","'Unknown' ",45
2014 ,"'K83 Kingston College' ","'Asian' ",15
2014 ,"'K83 Kingston College' ","'Black' ",20
2014 ,"'K83 Kingston College' ","'White' ",55
2014 ,"'K84 Kingston University' ","'Asian' ",760
2014 ,"'K84 Kingston University' ","'Black' ",630
2014 ,"'K84 Kingston University' ","'Mixed' ",180
2014 ,"'K84 Kingston University' ","'White' ",1745
2014 ,"'K84 Kingston University' ","'Other' ",175
2014 ,"'K84 Kingston University' ","'Unknown' ",30
2014 ,"'K85 Kingston Maurward College' ","'White' ",40
2014 ,"'K90 Kirklees College' ","'Asian' ",15
2014 ,"'K90 Kirklees College' ","'Black' ",5
2014 ,"'K90 Kirklees College' ","'Mixed' ",10
2014 ,"'K90 Kirklees College' ","'White' ",90
2014 ,"'L01 Lewisham Southwark College' ","'White' ",5
2014 ,"'L14 Lancaster University' ","'Asian' ",100
2014 ,"'L14 Lancaster University' ","'Black' ",45
2014 ,"'L14 Lancaster University' ","'Mixed' ",65
2014 ,"'L14 Lancaster University' ","'White' ",1490
2014 ,"'L14 Lancaster University' ","'Other' ",10
2014 ,"'L14 Lancaster University' ","'Unknown' ",5
2014 ,"'L17 University of Law (incorporating College of Law)' ","'Asian' ",40
2014 ,"'L17 University of Law (incorporating College of Law)' ","'Black' ",15
2014 ,"'L17 University of Law (incorporating College of Law)' ","'Mixed' ",10
2014 ,"'L17 University of Law (incorporating College of Law)' ","'White' ",100
2014 ,"'L21 Leeds City College' ","'Asian' ",15
2014 ,"'L21 Leeds City College' ","'Black' ",10
2014 ,"'L21 Leeds City College' ","'Mixed' ",5
2014 ,"'L21 Leeds City College' ","'White' ",110
2014 ,"'L23 University of Leeds' ","'Asian' ",365
2014 ,"'L23 University of Leeds' ","'Black' ",120
2014 ,"'L23 University of Leeds' ","'Mixed' ",235
2014 ,"'L23 University of Leeds' ","'White' ",4820
2014 ,"'L23 University of Leeds' ","'Other' ",35
2014 ,"'L23 University of Leeds' ","'Unknown' ",30
2014 ,"'L24 Leeds Trinity University' ","'Asian' ",60
2014 ,"'L24 Leeds Trinity University' ","'Black' ",15
2014 ,"'L24 Leeds Trinity University' ","'Mixed' ",15
2014 ,"'L24 Leeds Trinity University' ","'White' ",780
2014 ,"'L27 Leeds Beckett University' ","'Asian' ",330
2014 ,"'L27 Leeds Beckett University' ","'Black' ",160
2014 ,"'L27 Leeds Beckett University' ","'Mixed' ",230
2014 ,"'L27 Leeds Beckett University' ","'White' ",4450
2014 ,"'L27 Leeds Beckett University' ","'Other' ",30
2014 ,"'L27 Leeds Beckett University' ","'Unknown' ",15
2014 ,"'L28 Leeds College of Art' ","'Asian' ",10
2014 ,"'L28 Leeds College of Art' ","'Black' ",5
2014 ,"'L28 Leeds College of Art' ","'Mixed' ",15
2014 ,"'L28 Leeds College of Art' ","'White' ",360
2014 ,"'L30 Leeds College of Music (UCAS)' ","'Asian' ",5
2014 ,"'L30 Leeds College of Music (UCAS)' ","'Black' ",10
2014 ,"'L30 Leeds College of Music (UCAS)' ","'Mixed' ",10
2014 ,"'L30 Leeds College of Music (UCAS)' ","'White' ",325
2014 ,"'L30 Leeds College of Music (UCAS)' ","'Unknown' ",5
2014 ,"'L32 Leeds College of Building' ","'White' ",5
2014 ,"'L34 University of Leicester' ","'Asian' ",370
2014 ,"'L34 University of Leicester' ","'Black' ",210
2014 ,"'L34 University of Leicester' ","'Mixed' ",90
2014 ,"'L34 University of Leicester' ","'White' ",1475
2014 ,"'L34 University of Leicester' ","'Other' ",15
2014 ,"'L34 University of Leicester' ","'Unknown' ",15
2014 ,"'L36 Leicester College' ","'Asian' ",15
2014 ,"'L36 Leicester College' ","'Black' ",5
2014 ,"'L36 Leicester College' ","'Mixed' ",10
2014 ,"'L36 Leicester College' ","'White' ",70
2014 ,"'L39 University of Lincoln' ","'Asian' ",65
2014 ,"'L39 University of Lincoln' ","'Black' ",70
2014 ,"'L39 University of Lincoln' ","'Mixed' ",60
2014 ,"'L39 University of Lincoln' ","'White' ",2620
2014 ,"'L39 University of Lincoln' ","'Other' ",10
2014 ,"'L39 University of Lincoln' ","'Unknown' ",10
2014 ,"'L41 The University of Liverpool' ","'Asian' ",255
2014 ,"'L41 The University of Liverpool' ","'Black' ",115
2014 ,"'L41 The University of Liverpool' ","'Mixed' ",125
2014 ,"'L41 The University of Liverpool' ","'White' ",3385
2014 ,"'L41 The University of Liverpool' ","'Other' ",35
2014 ,"'L41 The University of Liverpool' ","'Unknown' ",20
2014 ,"'L42 Lincoln College' ","'White' ",75
2014 ,"'L43 The City of Liverpool College' ","'White' ",55
2014 ,"'L46 Liverpool Hope University' ","'Asian' ",25
2014 ,"'L46 Liverpool Hope University' ","'Black' ",25
2014 ,"'L46 Liverpool Hope University' ","'Mixed' ",30
2014 ,"'L46 Liverpool Hope University' ","'White' ",1115
2014 ,"'L46 Liverpool Hope University' ","'Other' ",5
2014 ,"'L48 The Liverpool Institute for Performing Arts' ","'Mixed' ",5
2014 ,"'L48 The Liverpool Institute for Performing Arts' ","'White' ",135
2014 ,"'L51 Liverpool John Moores University (LJMU)' ","'Asian' ",190
2014 ,"'L51 Liverpool John Moores University (LJMU)' ","'Black' ",125
2014 ,"'L51 Liverpool John Moores University (LJMU)' ","'Mixed' ",150
2014 ,"'L51 Liverpool John Moores University (LJMU)' ","'White' ",4810
2014 ,"'L51 Liverpool John Moores University (LJMU)' ","'Other' ",40
2014 ,"'L51 Liverpool John Moores University (LJMU)' ","'Unknown' ",15
2014 ,"'L53 Coleg Llandrillo' ","'White' ",65
2014 ,"'L62 The London College, UCK' ","'Asian' ",5
2014 ,"'L62 The London College, UCK' ","'Black' ",5
2014 ,"'L62 The London College, UCK' ","'Mixed' ",5
2014 ,"'L62 The London College, UCK' ","'White' ",10
2014 ,"'L63 ARU London' ","'Asian' ",5
2014 ,"'L63 ARU London' ","'Black' ",5
2014 ,"'L63 ARU London' ","'White' ",15
2014 ,"'L68 London Metropolitan University' ","'Asian' ",240
2014 ,"'L68 London Metropolitan University' ","'Black' ",450
2014 ,"'L68 London Metropolitan University' ","'Mixed' ",115
2014 ,"'L68 London Metropolitan University' ","'White' ",700
2014 ,"'L68 London Metropolitan University' ","'Other' ",65
2014 ,"'L68 London Metropolitan University' ","'Unknown' ",25
2014 ,"'L72 London School of Economics and Political Science (University of London)' ","'Asian' ",245
2014 ,"'L72 London School of Economics and Political Science (University of London)' ","'Black' ",40
2014 ,"'L72 London School of Economics and Political Science (University of London)' ","'Mixed' ",65
2014 ,"'L72 London School of Economics and Political Science (University of London)' ","'White' ",465
2014 ,"'L72 London School of Economics and Political Science (University of London)' ","'Other' ",25
2014 ,"'L72 London School of Economics and Political Science (University of London)' ","'Unknown' ",10
2014 ,"'L75 London South Bank University' ","'Asian' ",355
2014 ,"'L75 London South Bank University' ","'Black' ",600
2014 ,"'L75 London South Bank University' ","'Mixed' ",145
2014 ,"'L75 London South Bank University' ","'White' ",1020
2014 ,"'L75 London South Bank University' ","'Other' ",105
2014 ,"'L75 London South Bank University' ","'Unknown' ",20
2014 ,"'L77 Loughborough College' ","'Asian' ",25
2014 ,"'L77 Loughborough College' ","'Black' ",15
2014 ,"'L77 Loughborough College' ","'Mixed' ",10
2014 ,"'L77 Loughborough College' ","'White' ",270
2014 ,"'L77 Loughborough College' ","'Other' ",5
2014 ,"'L79 Loughborough University' ","'Asian' ",230
2014 ,"'L79 Loughborough University' ","'Black' ",135
2014 ,"'L79 Loughborough University' ","'Mixed' ",105
2014 ,"'L79 Loughborough University' ","'White' ",2420
2014 ,"'L79 Loughborough University' ","'Other' ",15
2014 ,"'L79 Loughborough University' ","'Unknown' ",10
2014 ,"'M05 Macclesfield College' ","'White' ",5
2014 ,"'M10 The Manchester College' ","'Asian' ",45
2014 ,"'M10 The Manchester College' ","'Black' ",40
2014 ,"'M10 The Manchester College' ","'Mixed' ",35
2014 ,"'M10 The Manchester College' ","'White' ",335
2014 ,"'M10 The Manchester College' ","'Other' ",15
2014 ,"'M10 The Manchester College' ","'Unknown' ",5
2014 ,"'M20 The University of Manchester' ","'Asian' ",770
2014 ,"'M20 The University of Manchester' ","'Black' ",195
2014 ,"'M20 The University of Manchester' ","'Mixed' ",280
2014 ,"'M20 The University of Manchester' ","'White' ",4380
2014 ,"'M20 The University of Manchester' ","'Other' ",95
2014 ,"'M20 The University of Manchester' ","'Unknown' ",45
2014 ,"'M40 The Manchester Metropolitan University' ","'Asian' ",1060
2014 ,"'M40 The Manchester Metropolitan University' ","'Black' ",375
2014 ,"'M40 The Manchester Metropolitan University' ","'Mixed' ",340
2014 ,"'M40 The Manchester Metropolitan University' ","'White' ",5535
2014 ,"'M40 The Manchester Metropolitan University' ","'Other' ",95
2014 ,"'M40 The Manchester Metropolitan University' ","'Unknown' ",30
2014 ,"'M62 Medway School of Pharmacy' ","'Asian' ",40
2014 ,"'M62 Medway School of Pharmacy' ","'Black' ",25
2014 ,"'M62 Medway School of Pharmacy' ","'Mixed' ",5
2014 ,"'M62 Medway School of Pharmacy' ","'White' ",10
2014 ,"'M65 Coleg Menai' ","'White' ",5
2014 ,"'M80 Middlesex University' ","'Asian' ",520
2014 ,"'M80 Middlesex University' ","'Black' ",650
2014 ,"'M80 Middlesex University' ","'Mixed' ",165
2014 ,"'M80 Middlesex University' ","'White' ",990
2014 ,"'M80 Middlesex University' ","'Other' ",175
2014 ,"'M80 Middlesex University' ","'Unknown' ",30
2014 ,"'M87 MidKent College' ","'Mixed' ",5
2014 ,"'M87 MidKent College' ","'White' ",40
2014 ,"'M89 Milton Keynes College' ","'White' ",5
2014 ,"'M93 Moulton College' ","'Black' ",5
2014 ,"'M93 Moulton College' ","'White' ",55
2014 ,"'M95 Mountview Academy of Theatre Arts' ","'White' ",20
2014 ,"'M99 Myerscough College' ","'Mixed' ",5
2014 ,"'M99 Myerscough College' ","'White' ",280
2014 ,"'N11 Nazarene Theological College' ","'White' ",10
2014 ,"'N13 NPTC Group' ","'White' ",35
2014 ,"'N21 Newcastle University' ","'Asian' ",155
2014 ,"'N21 Newcastle University' ","'Black' ",45
