"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Applicant Domicile (High Level) , Cycle Year"
"Coverage:   Accepted through the main scheme and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_004_02.pdf"
 
Cycle Year,Provider Name , Applicant Domicile (High Level),Number of Acceptances,
2012 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'Scotland' ",5
2012 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'Wales' ",1830
2012 ,"'G28 University of Glasgow' ","'England' ",340
2012 ,"'G28 University of Glasgow' ","'Northern Ireland' ",110
2012 ,"'G28 University of Glasgow' ","'Scotland' ",2715
2012 ,"'G28 University of Glasgow' ","'Wales' ",15
2012 ,"'G42 Glasgow Caledonian University' ","'England' ",20
2012 ,"'G42 Glasgow Caledonian University' ","'Northern Ireland' ",45
2012 ,"'G42 Glasgow Caledonian University' ","'Scotland' ",3025
2012 ,"'G43 The Glasgow School of Art' ","'England' ",105
2012 ,"'G43 The Glasgow School of Art' ","'Northern Ireland' ",5
2012 ,"'G43 The Glasgow School of Art' ","'Scotland' ",195
2012 ,"'G45 Gloucestershire College' ","'England' ",45
2012 ,"'G50 The University of Gloucestershire' ","'England' ",1665
2012 ,"'G50 The University of Gloucestershire' ","'Northern Ireland' ",20
2012 ,"'G50 The University of Gloucestershire' ","'Scotland' ",5
2012 ,"'G50 The University of Gloucestershire' ","'Wales' ",115
2012 ,"'G53 Glyndwr University' ","'England' ",120
2012 ,"'G53 Glyndwr University' ","'Northern Ireland' ",5
2012 ,"'G53 Glyndwr University' ","'Wales' ",320
2012 ,"'G56 Goldsmiths, University of London' ","'England' ",1280
2012 ,"'G56 Goldsmiths, University of London' ","'Northern Ireland' ",5
2012 ,"'G56 Goldsmiths, University of London' ","'Scotland' ",10
2012 ,"'G56 Goldsmiths, University of London' ","'Wales' ",35
2012 ,"'G59 Gower College Swansea' ","'Wales' ",10
2012 ,"'G70 University of Greenwich' ","'England' ",2745
2012 ,"'G70 University of Greenwich' ","'Northern Ireland' ",10
2012 ,"'G70 University of Greenwich' ","'Scotland' ",5
2012 ,"'G70 University of Greenwich' ","'Wales' ",20
2012 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'England' ",110
2012 ,"'G80 University Centre Grimsby' ","'England' ",285
2012 ,"'G90 Guildford College' ","'England' ",205
2012 ,"'H12 Harper Adams University' ","'England' ",585
2012 ,"'H12 Harper Adams University' ","'Northern Ireland' ",20
2012 ,"'H12 Harper Adams University' ","'Scotland' ",5
2012 ,"'H12 Harper Adams University' ","'Wales' ",70
2012 ,"'H14 Havering College of Further and Higher Education' ","'England' ",155
2012 ,"'H18 Hereford College of Arts' ","'England' ",80
2012 ,"'H18 Hereford College of Arts' ","'Wales' ",10
2012 ,"'H24 Heriot-Watt University, Edinburgh' ","'England' ",180
2012 ,"'H24 Heriot-Watt University, Edinburgh' ","'Northern Ireland' ",75
2012 ,"'H24 Heriot-Watt University, Edinburgh' ","'Scotland' ",1000
2012 ,"'H24 Heriot-Watt University, Edinburgh' ","'Wales' ",5
2012 ,"'H36 University of Hertfordshire' ","'England' ",3465
2012 ,"'H36 University of Hertfordshire' ","'Northern Ireland' ",10
2012 ,"'H36 University of Hertfordshire' ","'Scotland' ",5
2012 ,"'H36 University of Hertfordshire' ","'Wales' ",25
2012 ,"'H39 Highbury College' ","'England' ",35
2012 ,"'H48 Heythrop College (University of London)' ","'England' ",80
2012 ,"'H49 University of the Highlands and Islands' ","'England' ",20
2012 ,"'H49 University of the Highlands and Islands' ","'Scotland' ",230
2012 ,"'H50 Holborn College' ","'England' ",25
2012 ,"'H54 Hopwood Hall College' ","'England' ",30
2012 ,"'H60 The University of Huddersfield' ","'England' ",3760
2012 ,"'H60 The University of Huddersfield' ","'Northern Ireland' ",10
2012 ,"'H60 The University of Huddersfield' ","'Scotland' ",5
2012 ,"'H60 The University of Huddersfield' ","'Wales' ",30
2012 ,"'H72 The University of Hull' ","'England' ",2640
2012 ,"'H72 The University of Hull' ","'Northern Ireland' ",10
2012 ,"'H72 The University of Hull' ","'Scotland' ",5
2012 ,"'H72 The University of Hull' ","'Wales' ",25
2012 ,"'H73 Hull College' ","'England' ",425
2012 ,"'H75 Hull York Medical School' ","'England' ",115
2012 ,"'H75 Hull York Medical School' ","'Northern Ireland' ",5
2012 ,"'H75 Hull York Medical School' ","'Wales' ",5
2012 ,"'I50 Imperial College London' ","'England' ",1120
2012 ,"'I50 Imperial College London' ","'Northern Ireland' ",20
2012 ,"'I50 Imperial College London' ","'Scotland' ",25
2012 ,"'I50 Imperial College London' ","'Wales' ",35
2012 ,"'I55 The London Institute of Banking & Finance (formerly ifs University College)' ","'England' ",30
2012 ,"'I60 Islamic College for Advanced Studies' ","'England' ",5
2012 ,"'K12 Keele University' ","'England' ",1465
2012 ,"'K12 Keele University' ","'Northern Ireland' ",10
2012 ,"'K12 Keele University' ","'Wales' ",80
2012 ,"'K24 The University of Kent' ","'England' ",3105
2012 ,"'K24 The University of Kent' ","'Northern Ireland' ",10
2012 ,"'K24 The University of Kent' ","'Scotland' ",10
2012 ,"'K24 The University of Kent' ","'Wales' ",25
2012 ,"'K60 King's College London (University of London)' ","'England' ",2895
2012 ,"'K60 King's College London (University of London)' ","'Northern Ireland' ",25
2012 ,"'K60 King's College London (University of London)' ","'Scotland' ",30
2012 ,"'K60 King's College London (University of London)' ","'Wales' ",65
2012 ,"'K83 Kingston College' ","'England' ",70
2012 ,"'K83 Kingston College' ","'Northern Ireland' ",5
2012 ,"'K84 Kingston University' ","'England' ",3645
2012 ,"'K84 Kingston University' ","'Northern Ireland' ",15
2012 ,"'K84 Kingston University' ","'Scotland' ",10
2012 ,"'K84 Kingston University' ","'Wales' ",40
2012 ,"'K90 Kirklees College' ","'England' ",105
2012 ,"'L14 Lancaster University' ","'England' ",1855
2012 ,"'L14 Lancaster University' ","'Northern Ireland' ",10
2012 ,"'L14 Lancaster University' ","'Scotland' ",10
2012 ,"'L14 Lancaster University' ","'Wales' ",70
2012 ,"'L17 University of Law (incorporating College of Law)' ","'England' ",55
2012 ,"'L17 University of Law (incorporating College of Law)' ","'Wales' ",10
2012 ,"'L21 Leeds City College' ","'England' ",175
2012 ,"'L21 Leeds City College' ","'Northern Ireland' ",5
2012 ,"'L23 University of Leeds' ","'England' ",5020
2012 ,"'L23 University of Leeds' ","'Northern Ireland' ",35
2012 ,"'L23 University of Leeds' ","'Scotland' ",35
2012 ,"'L23 University of Leeds' ","'Wales' ",80
2012 ,"'L24 Leeds Trinity University' ","'England' ",690
2012 ,"'L24 Leeds Trinity University' ","'Northern Ireland' ",10
2012 ,"'L24 Leeds Trinity University' ","'Wales' ",5
2012 ,"'L27 Leeds Beckett University' ","'England' ",4455
2012 ,"'L27 Leeds Beckett University' ","'Northern Ireland' ",40
2012 ,"'L27 Leeds Beckett University' ","'Scotland' ",10
2012 ,"'L27 Leeds Beckett University' ","'Wales' ",60
2012 ,"'L28 Leeds College of Art' ","'England' ",345
2012 ,"'L28 Leeds College of Art' ","'Wales' ",10
2012 ,"'L30 Leeds College of Music (UCAS)' ","'England' ",285
2012 ,"'L30 Leeds College of Music (UCAS)' ","'Scotland' ",10
2012 ,"'L34 University of Leicester' ","'England' ",2020
2012 ,"'L34 University of Leicester' ","'Northern Ireland' ",5
2012 ,"'L34 University of Leicester' ","'Scotland' ",5
2012 ,"'L34 University of Leicester' ","'Wales' ",40
2012 ,"'L36 Leicester College' ","'England' ",70
2012 ,"'L39 University of Lincoln' ","'England' ",2540
2012 ,"'L39 University of Lincoln' ","'Northern Ireland' ",5
2012 ,"'L39 University of Lincoln' ","'Wales' ",20
2012 ,"'L41 The University of Liverpool' ","'England' ",2715
2012 ,"'L41 The University of Liverpool' ","'Northern Ireland' ",110
2012 ,"'L41 The University of Liverpool' ","'Scotland' ",10
2012 ,"'L41 The University of Liverpool' ","'Wales' ",190
2012 ,"'L42 Lincoln College' ","'England' ",45
2012 ,"'L43 The City of Liverpool College' ","'England' ",70
2012 ,"'L46 Liverpool Hope University' ","'England' ",990
2012 ,"'L46 Liverpool Hope University' ","'Northern Ireland' ",125
2012 ,"'L46 Liverpool Hope University' ","'Wales' ",45
2012 ,"'L48 The Liverpool Institute for Performing Arts' ","'England' ",145
2012 ,"'L48 The Liverpool Institute for Performing Arts' ","'Northern Ireland' ",5
2012 ,"'L48 The Liverpool Institute for Performing Arts' ","'Scotland' ",5
2012 ,"'L48 The Liverpool Institute for Performing Arts' ","'Wales' ",15
2012 ,"'L51 Liverpool John Moores University (LJMU)' ","'England' ",3785
2012 ,"'L51 Liverpool John Moores University (LJMU)' ","'Northern Ireland' ",385
2012 ,"'L51 Liverpool John Moores University (LJMU)' ","'Wales' ",305
2012 ,"'L53 Coleg Llandrillo' ","'Wales' ",55
2012 ,"'L62 The London College, UCK' ","'England' ",75
2012 ,"'L63 ARU London' ","'England' ",40
2012 ,"'L68 London Metropolitan University' ","'England' ",1665
2012 ,"'L68 London Metropolitan University' ","'Northern Ireland' ",15
2012 ,"'L68 London Metropolitan University' ","'Scotland' ",15
2012 ,"'L68 London Metropolitan University' ","'Wales' ",10
2012 ,"'L72 London School of Economics and Political Science (University of London)' ","'England' ",720
2012 ,"'L72 London School of Economics and Political Science (University of London)' ","'Northern Ireland' ",5
2012 ,"'L72 London School of Economics and Political Science (University of London)' ","'Scotland' ",5
2012 ,"'L72 London School of Economics and Political Science (University of London)' ","'Wales' ",25
2012 ,"'L75 London South Bank University' ","'England' ",2270
2012 ,"'L75 London South Bank University' ","'Northern Ireland' ",10
2012 ,"'L75 London South Bank University' ","'Scotland' ",5
2012 ,"'L75 London South Bank University' ","'Wales' ",15
2012 ,"'L77 Loughborough College' ","'England' ",220
2012 ,"'L77 Loughborough College' ","'Northern Ireland' ",5
2012 ,"'L77 Loughborough College' ","'Scotland' ",5
2012 ,"'L77 Loughborough College' ","'Wales' ",5
2012 ,"'L79 Loughborough University' ","'England' ",2670
2012 ,"'L79 Loughborough University' ","'Northern Ireland' ",20
2012 ,"'L79 Loughborough University' ","'Scotland' ",15
2012 ,"'L79 Loughborough University' ","'Wales' ",100
2012 ,"'M10 The Manchester College' ","'England' ",445
2012 ,"'M10 The Manchester College' ","'Northern Ireland' ",10
2012 ,"'M10 The Manchester College' ","'Wales' ",10
2012 ,"'M20 The University of Manchester' ","'England' ",4755
2012 ,"'M20 The University of Manchester' ","'Northern Ireland' ",105
2012 ,"'M20 The University of Manchester' ","'Scotland' ",25
2012 ,"'M20 The University of Manchester' ","'Wales' ",200
2012 ,"'M40 The Manchester Metropolitan University' ","'England' ",5605
2012 ,"'M40 The Manchester Metropolitan University' ","'Northern Ireland' ",85
2012 ,"'M40 The Manchester Metropolitan University' ","'Scotland' ",20
2012 ,"'M40 The Manchester Metropolitan University' ","'Wales' ",195
2012 ,"'M62 Medway School of Pharmacy' ","'England' ",80
2012 ,"'M65 Coleg Menai' ","'Wales' ",5
2012 ,"'M77 Mid Cheshire College' ","'England' ",5
2012 ,"'M80 Middlesex University' ","'England' ",2925
2012 ,"'M80 Middlesex University' ","'Northern Ireland' ",5
2012 ,"'M80 Middlesex University' ","'Scotland' ",5
2012 ,"'M80 Middlesex University' ","'Wales' ",15
2012 ,"'M93 Moulton College' ","'England' ",80
2012 ,"'M95 Mountview Academy of Theatre Arts' ","'England' ",25
2012 ,"'M99 Myerscough College' ","'England' ",285
2012 ,"'M99 Myerscough College' ","'Northern Ireland' ",5
2012 ,"'M99 Myerscough College' ","'Scotland' ",5
2012 ,"'M99 Myerscough College' ","'Wales' ",5
2012 ,"'N11 Nazarene Theological College' ","'England' ",10
2012 ,"'N13 NPTC Group' ","'Wales' ",20
2012 ,"'N21 Newcastle University' ","'England' ",3345
2012 ,"'N21 Newcastle University' ","'Northern Ireland' ",115
2012 ,"'N21 Newcastle University' ","'Scotland' ",85
2012 ,"'N21 Newcastle University' ","'Wales' ",45
2012 ,"'N23 Newcastle College' ","'England' ",995
2012 ,"'N23 Newcastle College' ","'Northern Ireland' ",15
2012 ,"'N23 Newcastle College' ","'Scotland' ",10
2012 ,"'N23 Newcastle College' ","'Wales' ",5
2012 ,"'N28 New College Durham' ","'England' ",75
2012 ,"'N30 New College Nottingham' ","'England' ",240
2012 ,"'N31 Newham College London' ","'England' ",30
2012 ,"'N36 Newman University, Birmingham' ","'England' ",425
2012 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'England' ",240
2012 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'Northern Ireland' ",5
2012 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'Scotland' ",5
2012 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'Wales' ",545
2012 ,"'N38 University of Northampton' ","'England' ",2325
2012 ,"'N38 University of Northampton' ","'Northern Ireland' ",10
2012 ,"'N38 University of Northampton' ","'Scotland' ",10
2012 ,"'N38 University of Northampton' ","'Wales' ",30
2012 ,"'N39 Norwich University Of The Arts' ","'England' ",555
2012 ,"'N39 Norwich University Of The Arts' ","'Northern Ireland' ",5
2012 ,"'N41 Northbrook College Sussex' ","'England' ",385
2012 ,"'N41 Northbrook College Sussex' ","'Wales' ",5
2012 ,"'N49 NESCOT, Surrey' ","'England' ",15
2012 ,"'N58 North East Worcestershire College' ","'England' ",80
2012 ,"'N61 Glasgow Kelvin College' ","'Scotland' ",15
2012 ,"'N64 North Lindsey College' ","'England' ",120
2012 ,"'N77 Northumbria University' ","'England' ",4545
2012 ,"'N77 Northumbria University' ","'Northern Ireland' ",220
2012 ,"'N77 Northumbria University' ","'Scotland' ",45
2012 ,"'N77 Northumbria University' ","'Wales' ",20
2012 ,"'N79 North Warwickshire and Hinckley College' ","'England' ",25
2012 ,"'N82 Norwich City College of Further and Higher Education (an Associate College of UEA)' ","'England' ",225
2012 ,"'N84 The University of Nottingham' ","'England' ",5270
2012 ,"'N84 The University of Nottingham' ","'Northern Ireland' ",25
2012 ,"'N84 The University of Nottingham' ","'Scotland' ",20
2012 ,"'N84 The University of Nottingham' ","'Wales' ",110
2012 ,"'N91 Nottingham Trent University' ","'England' ",5210
2012 ,"'N91 Nottingham Trent University' ","'Northern Ireland' ",20
2012 ,"'N91 Nottingham Trent University' ","'Scotland' ",10
2012 ,"'N91 Nottingham Trent University' ","'Wales' ",45
2012 ,"'O25 Activate Learning (Oxford, Reading, Banbury & Bicester)' ","'England' ",10
2012 ,"'O33 Oxford University' ","'England' ",2550
2012 ,"'O33 Oxford University' ","'Northern Ireland' ",25
2012 ,"'O33 Oxford University' ","'Scotland' ",55
2012 ,"'O33 Oxford University' ","'Wales' ",75
2012 ,"'O66 Oxford Brookes University' ","'England' ",2560
2012 ,"'O66 Oxford Brookes University' ","'Northern Ireland' ",15
2012 ,"'O66 Oxford Brookes University' ","'Scotland' ",25
2012 ,"'O66 Oxford Brookes University' ","'Wales' ",60
2012 ,"'P26 University of London Institute in Paris' ","'England' ",35
2012 ,"'P26 University of London Institute in Paris' ","'Northern Ireland' ",5
2012 ,"'P35 Pembrokeshire College' ","'Wales' ",30
2012 ,"'P37 Peninsula College of Medicine & Dentistry' ","'England' ",195
2012 ,"'P37 Peninsula College of Medicine & Dentistry' ","'Northern Ireland' ",5
2012 ,"'P37 Peninsula College of Medicine & Dentistry' ","'Wales' ",15
2012 ,"'P51 Petroc' ","'England' ",100
2012 ,"'P56 University Centre Peterborough' ","'England' ",120
2012 ,"'P60 Plymouth University' ","'England' ",4065
2012 ,"'P60 Plymouth University' ","'Northern Ireland' ",15
2012 ,"'P60 Plymouth University' ","'Scotland' ",10
2012 ,"'P60 Plymouth University' ","'Wales' ",160
2012 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'England' ",680
2012 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'Wales' ",15
2012 ,"'P65 Plymouth College of Art' ","'England' ",315
2012 ,"'P65 Plymouth College of Art' ","'Wales' ",10
2012 ,"'P80 University of Portsmouth' ","'England' ",4320
2012 ,"'P80 University of Portsmouth' ","'Northern Ireland' ",15
2012 ,"'P80 University of Portsmouth' ","'Scotland' ",5
2012 ,"'P80 University of Portsmouth' ","'Wales' ",95
2012 ,"'Q25 Queen Margaret University, Edinburgh' ","'England' ",45
2012 ,"'Q25 Queen Margaret University, Edinburgh' ","'Northern Ireland' ",35
2012 ,"'Q25 Queen Margaret University, Edinburgh' ","'Scotland' ",715
2012 ,"'Q25 Queen Margaret University, Edinburgh' ","'Wales' ",5
2012 ,"'Q50 Queen Mary University of London' ","'England' ",1735
2012 ,"'Q50 Queen Mary University of London' ","'Northern Ireland' ",15
2012 ,"'Q50 Queen Mary University of London' ","'Scotland' ",10
2012 ,"'Q50 Queen Mary University of London' ","'Wales' ",25
2012 ,"'Q75 Queen's University Belfast' ","'England' ",200
2012 ,"'Q75 Queen's University Belfast' ","'Northern Ireland' ",3315
2012 ,"'Q75 Queen's University Belfast' ","'Scotland' ",15
2012 ,"'R06 Ravensbourne' ","'England' ",680
2012 ,"'R06 Ravensbourne' ","'Northern Ireland' ",10
2012 ,"'R06 Ravensbourne' ","'Scotland' ",5
2012 ,"'R06 Ravensbourne' ","'Wales' ",5
2012 ,"'R12 University of Reading' ","'England' ",2290
2012 ,"'R12 University of Reading' ","'Northern Ireland' ",15
2012 ,"'R12 University of Reading' ","'Scotland' ",5
2012 ,"'R12 University of Reading' ","'Wales' ",125
2012 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'England' ",20
2012 ,"'R20 Richmond, The American International University in London' ","'England' ",25
2012 ,"'R21 Richmond Upon Thames College' ","'England' ",20
2012 ,"'R36 Robert Gordon University' ","'England' ",45
2012 ,"'R36 Robert Gordon University' ","'Northern Ireland' ",15
2012 ,"'R36 Robert Gordon University' ","'Scotland' ",2030
2012 ,"'R48 University of Roehampton' ","'England' ",1330
2012 ,"'R48 University of Roehampton' ","'Northern Ireland' ",5
2012 ,"'R48 University of Roehampton' ","'Wales' ",20
2012 ,"'R51 Rose Bruford College' ","'England' ",165
2012 ,"'R51 Rose Bruford College' ","'Scotland' ",5
2012 ,"'R51 Rose Bruford College' ","'Wales' ",5
2012 ,"'R52 Rotherham College of Arts and Technology' ","'England' ",25
2012 ,"'R54 Royal Agricultural University, Cirencester' ","'England' ",220
2012 ,"'R54 Royal Agricultural University, Cirencester' ","'Scotland' ",10
2012 ,"'R54 Royal Agricultural University, Cirencester' ","'Wales' ",10
2012 ,"'R55 Royal Academy of Dance' ","'England' ",35
2012 ,"'R72 Royal Holloway, University of London' ","'England' ",1230
2012 ,"'R72 Royal Holloway, University of London' ","'Northern Ireland' ",5
2012 ,"'R72 Royal Holloway, University of London' ","'Scotland' ",5
2012 ,"'R72 Royal Holloway, University of London' ","'Wales' ",30
2012 ,"'R84 Royal Veterinary College (University of London)' ","'England' ",315
2012 ,"'R84 Royal Veterinary College (University of London)' ","'Northern Ireland' ",5
2012 ,"'R84 Royal Veterinary College (University of London)' ","'Wales' ",5
2012 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'England' ",20
2012 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'Wales' ",5
2012 ,"'R90 Ruskin College Oxford' ","'England' ",5
2012 ,"'S01 SRUC - Scotland's Rural College' ","'England' ",10
2012 ,"'S01 SRUC - Scotland's Rural College' ","'Scotland' ",205
2012 ,"'S03 The University of Salford' ","'England' ",3000
2012 ,"'S03 The University of Salford' ","'Northern Ireland' ",15
2012 ,"'S03 The University of Salford' ","'Scotland' ",15
2012 ,"'S03 The University of Salford' ","'Wales' ",60
2012 ,"'S05 SAE Institute' ","'England' ",80
2012 ,"'S05 SAE Institute' ","'Scotland' ",5
2012 ,"'S09 SOAS, University of London' ","'England' ",490
2012 ,"'S09 SOAS, University of London' ","'Scotland' ",5
2012 ,"'S09 SOAS, University of London' ","'Wales' ",10
2012 ,"'S18 The University of Sheffield' ","'England' ",3325
2012 ,"'S18 The University of Sheffield' ","'Northern Ireland' ",25
2012 ,"'S18 The University of Sheffield' ","'Scotland' ",10
2012 ,"'S18 The University of Sheffield' ","'Wales' ",65
2012 ,"'S21 Sheffield Hallam University' ","'England' ",5860
2012 ,"'S21 Sheffield Hallam University' ","'Northern Ireland' ",15
2012 ,"'S21 Sheffield Hallam University' ","'Scotland' ",5
2012 ,"'S21 Sheffield Hallam University' ","'Wales' ",50
2012 ,"'S22 Sheffield College' ","'England' ",120
2012 ,"'S26 Solihull College & University Centre' ","'England' ",95
2012 ,"'S27 University of Southampton' ","'England' ",3150
2012 ,"'S27 University of Southampton' ","'Northern Ireland' ",20
2012 ,"'S27 University of Southampton' ","'Scotland' ",5
2012 ,"'S27 University of Southampton' ","'Wales' ",100
2012 ,"'S28 Somerset College' ","'England' ",150
2012 ,"'S28 Somerset College' ","'Wales' ",5
2012 ,"'S30 Southampton Solent University' ","'England' ",2755
2012 ,"'S30 Southampton Solent University' ","'Northern Ireland' ",10
2012 ,"'S30 Southampton Solent University' ","'Scotland' ",10
2012 ,"'S30 Southampton Solent University' ","'Wales' ",45
2012 ,"'S32 South Devon College' ","'England' ",20
2012 ,"'S34 Sparsholt College Hampshire' ","'England' ",135
2012 ,"'S34 Sparsholt College Hampshire' ","'Wales' ",5
2012 ,"'S36 University of St Andrews' ","'England' ",470
2012 ,"'S36 University of St Andrews' ","'Northern Ireland' ",35
2012 ,"'S36 University of St Andrews' ","'Scotland' ",415
2012 ,"'S36 University of St Andrews' ","'Wales' ",10
2012 ,"'S41 South Cheshire College' ","'England' ",5
2012 ,"'S42 South Downs College' ","'England' ",10
2012 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'England' ",290
2012 ,"'S46 South Nottingham College (Central College, Nottingham)' ","'England' ",65
2012 ,"'S49 St George's, University of London' ","'England' ",485
2012 ,"'S49 St George's, University of London' ","'Northern Ireland' ",5
2012 ,"'S49 St George's, University of London' ","'Wales' ",15
2012 ,"'S51 University Centre St Helens' ","'England' ",130
2012 ,"'S52 South Tyneside College' ","'England' ",5
2012 ,"'S64 St Mary's University, Twickenham, London' ","'England' ",1120
2012 ,"'S64 St Mary's University, Twickenham, London' ","'Northern Ireland' ",10
2012 ,"'S64 St Mary's University, Twickenham, London' ","'Wales' ",5
2012 ,"'S69 Stephenson College Coalville' ","'England' ",10
2012 ,"'S72 Staffordshire University' ","'England' ",2690
2012 ,"'S72 Staffordshire University' ","'Northern Ireland' ",5
2012 ,"'S72 Staffordshire University' ","'Wales' ",65
2012 ,"'S74 Stratford upon Avon College' ","'England' ",25
2012 ,"'S75 The University of Stirling' ","'England' ",165
2012 ,"'S75 The University of Stirling' ","'Northern Ireland' ",60
2012 ,"'S75 The University of Stirling' ","'Scotland' ",1300
2012 ,"'S76 Stockport College' ","'England' ",115
2012 ,"'S77 Stourbridge College' ","'England' ",25
2012 ,"'S78 The University of Strathclyde' ","'England' ",25
2012 ,"'S78 The University of Strathclyde' ","'Northern Ireland' ",20
2012 ,"'S78 The University of Strathclyde' ","'Scotland' ",2415
2012 ,"'S79 Stranmillis University College: A College of Queen's University Belfast' ","'Northern Ireland' ",200
2012 ,"'S82 University of Suffolk' ","'England' ",930
2012 ,"'S82 University of Suffolk' ","'Northern Ireland' ",5
2012 ,"'S84 University of Sunderland' ","'England' ",1840
2012 ,"'S84 University of Sunderland' ","'Northern Ireland' ",20
2012 ,"'S84 University of Sunderland' ","'Scotland' ",10
2012 ,"'S84 University of Sunderland' ","'Wales' ",5
2012 ,"'S85 University of Surrey' ","'England' ",1430
2012 ,"'S85 University of Surrey' ","'Northern Ireland' ",5
2012 ,"'S85 University of Surrey' ","'Scotland' ",10
2012 ,"'S85 University of Surrey' ","'Wales' ",20
2012 ,"'S90 University of Sussex' ","'England' ",2070
2012 ,"'S90 University of Sussex' ","'Northern Ireland' ",10
2012 ,"'S90 University of Sussex' ","'Scotland' ",10
2012 ,"'S90 University of Sussex' ","'Wales' ",25
2012 ,"'S93 Swansea University' ","'England' ",680
2012 ,"'S93 Swansea University' ","'Scotland' ",5
2012 ,"'S93 Swansea University' ","'Wales' ",1170
2012 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'England' ",230
2012 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'Northern Ireland' ",5
2012 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'Wales' ",695
2012 ,"'S98 Swindon College' ","'England' ",35
2012 ,"'T20 Teesside University' ","'England' ",2780
2012 ,"'T20 Teesside University' ","'Northern Ireland' ",20
2012 ,"'T20 Teesside University' ","'Scotland' ",20
2012 ,"'T20 Teesside University' ","'Wales' ",15
2012 ,"'T60 Tottenham Hotspur Foundation' ","'England' ",10
2012 ,"'T80 University of Wales Trinity Saint David' ","'England' ",155
2012 ,"'T80 University of Wales Trinity Saint David' ","'Northern Ireland' ",5
2012 ,"'T80 University of Wales Trinity Saint David' ","'Wales' ",420
2012 ,"'T85 Truro and Penwith College' ","'England' ",295
2012 ,"'T90 Tyne Metropolitan College' ","'England' ",20
2012 ,"'U20 Ulster University' ","'England' ",30
2012 ,"'U20 Ulster University' ","'Northern Ireland' ",4765
2012 ,"'U20 Ulster University' ","'Scotland' ",5
2012 ,"'U40 University of the West of Scotland' ","'England' ",35
2012 ,"'U40 University of the West of Scotland' ","'Northern Ireland' ",15
2012 ,"'U40 University of the West of Scotland' ","'Scotland' ",3120
2012 ,"'U65 University of the Arts London' ","'England' ",2540
2012 ,"'U65 University of the Arts London' ","'Northern Ireland' ",10
2012 ,"'U65 University of the Arts London' ","'Scotland' ",30
2012 ,"'U65 University of the Arts London' ","'Wales' ",45
2012 ,"'U80 UCL (University College London)' ","'England' ",2395
2012 ,"'U80 UCL (University College London)' ","'Northern Ireland' ",20
2012 ,"'U80 UCL (University College London)' ","'Scotland' ",20
2012 ,"'U80 UCL (University College London)' ","'Wales' ",60
2012 ,"'W05 The University of West London' ","'England' ",1400
2012 ,"'W05 The University of West London' ","'Northern Ireland' ",10
2012 ,"'W05 The University of West London' ","'Scotland' ",5
2012 ,"'W05 The University of West London' ","'Wales' ",20
2012 ,"'W08 Wakefield College' ","'England' ",70
2012 ,"'W12 Walsall College' ","'England' ",30
2012 ,"'W20 The University of Warwick' ","'England' ",2350
2012 ,"'W20 The University of Warwick' ","'Northern Ireland' ",15
2012 ,"'W20 The University of Warwick' ","'Scotland' ",10
2012 ,"'W20 The University of Warwick' ","'Wales' ",75
2012 ,"'W25 Warwickshire College Group' ","'England' ",175
2012 ,"'W25 Warwickshire College Group' ","'Wales' ",5
2012 ,"'W35 College of West Anglia' ","'England' ",85
2012 ,"'W36 West Cheshire College' ","'England' ",10
2012 ,"'W36 West Cheshire College' ","'Wales' ",5
2012 ,"'W50 University of Westminster, London' ","'England' ",2535
2012 ,"'W50 University of Westminster, London' ","'Northern Ireland' ",5
2012 ,"'W50 University of Westminster, London' ","'Scotland' ",10
2012 ,"'W50 University of Westminster, London' ","'Wales' ",20
2012 ,"'W51 City of Westminster College' ","'England' ",10
2012 ,"'W65 West Thames College' ","'England' ",70
2012 ,"'W67 Wigan and Leigh College' ","'England' ",130
2012 ,"'W73 Wirral Metropolitan College' ","'England' ",65
2012 ,"'W74 Wiltshire College' ","'England' ",80
2012 ,"'W75 University of Wolverhampton' ","'England' ",3525
2012 ,"'W75 University of Wolverhampton' ","'Northern Ireland' ",5
2012 ,"'W75 University of Wolverhampton' ","'Wales' ",30
2012 ,"'W76 University of Winchester' ","'England' ",1695
2012 ,"'W76 University of Winchester' ","'Scotland' ",5
2012 ,"'W76 University of Winchester' ","'Wales' ",10
