"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Applicant Domicile (Region) , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_005_01.pdf"
 
Cycle Year,Provider Name , Applicant Domicile (Region),Number of Acceptances,
2011 ,"'K84 Kingston University' ","'South East' ",1175
2011 ,"'K84 Kingston University' ","'South West' ",305
2011 ,"'K84 Kingston University' ","'Wales' ",55
2011 ,"'K84 Kingston University' ","'Scotland' ",15
2011 ,"'K84 Kingston University' ","'Northern Ireland' ",25
2011 ,"'K90 Kirklees College' ","'Yorkshire and The Humber' ",145
2011 ,"'K90 Kirklees College' ","'North West' ",15
2011 ,"'K90 Kirklees College' ","'South East' ",5
2011 ,"'L05 Lakes College - West Cumbria' ","'North West' ",15
2011 ,"'L14 Lancaster University' ","'North East' ",65
2011 ,"'L14 Lancaster University' ","'Yorkshire and The Humber' ",245
2011 ,"'L14 Lancaster University' ","'North West' ",1050
2011 ,"'L14 Lancaster University' ","'East Midlands' ",115
2011 ,"'L14 Lancaster University' ","'West Midlands' ",170
2011 ,"'L14 Lancaster University' ","'East of England' ",150
2011 ,"'L14 Lancaster University' ","'London' ",100
2011 ,"'L14 Lancaster University' ","'South East' ",170
2011 ,"'L14 Lancaster University' ","'South West' ",80
2011 ,"'L14 Lancaster University' ","'Wales' ",40
2011 ,"'L14 Lancaster University' ","'Scotland' ",5
2011 ,"'L14 Lancaster University' ","'Northern Ireland' ",30
2011 ,"'L21 Leeds City College' ","'North East' ",5
2011 ,"'L21 Leeds City College' ","'Yorkshire and The Humber' ",120
2011 ,"'L21 Leeds City College' ","'North West' ",20
2011 ,"'L21 Leeds City College' ","'East Midlands' ",10
2011 ,"'L21 Leeds City College' ","'West Midlands' ",5
2011 ,"'L21 Leeds City College' ","'London' ",5
2011 ,"'L23 University of Leeds' ","'North East' ",295
2011 ,"'L23 University of Leeds' ","'Yorkshire and The Humber' ",1190
2011 ,"'L23 University of Leeds' ","'North West' ",1025
2011 ,"'L23 University of Leeds' ","'East Midlands' ",485
2011 ,"'L23 University of Leeds' ","'West Midlands' ",420
2011 ,"'L23 University of Leeds' ","'East of England' ",580
2011 ,"'L23 University of Leeds' ","'London' ",775
2011 ,"'L23 University of Leeds' ","'South East' ",795
2011 ,"'L23 University of Leeds' ","'South West' ",300
2011 ,"'L23 University of Leeds' ","'Wales' ",85
2011 ,"'L23 University of Leeds' ","'Scotland' ",55
2011 ,"'L23 University of Leeds' ","'Northern Ireland' ",45
2011 ,"'L24 Leeds Trinity University' ","'North East' ",70
2011 ,"'L24 Leeds Trinity University' ","'Yorkshire and The Humber' ",520
2011 ,"'L24 Leeds Trinity University' ","'North West' ",95
2011 ,"'L24 Leeds Trinity University' ","'East Midlands' ",65
2011 ,"'L24 Leeds Trinity University' ","'West Midlands' ",25
2011 ,"'L24 Leeds Trinity University' ","'East of England' ",50
2011 ,"'L24 Leeds Trinity University' ","'London' ",20
2011 ,"'L24 Leeds Trinity University' ","'South East' ",25
2011 ,"'L24 Leeds Trinity University' ","'South West' ",15
2011 ,"'L24 Leeds Trinity University' ","'Wales' ",5
2011 ,"'L24 Leeds Trinity University' ","'Northern Ireland' ",15
2011 ,"'L27 Leeds Beckett University' ","'North East' ",550
2011 ,"'L27 Leeds Beckett University' ","'Yorkshire and The Humber' ",2650
2011 ,"'L27 Leeds Beckett University' ","'North West' ",1760
2011 ,"'L27 Leeds Beckett University' ","'East Midlands' ",805
2011 ,"'L27 Leeds Beckett University' ","'West Midlands' ",405
2011 ,"'L27 Leeds Beckett University' ","'East of England' ",400
2011 ,"'L27 Leeds Beckett University' ","'London' ",310
2011 ,"'L27 Leeds Beckett University' ","'South East' ",365
2011 ,"'L27 Leeds Beckett University' ","'South West' ",130
2011 ,"'L27 Leeds Beckett University' ","'Wales' ",85
2011 ,"'L27 Leeds Beckett University' ","'Scotland' ",20
2011 ,"'L27 Leeds Beckett University' ","'Northern Ireland' ",75
2011 ,"'L28 Leeds College of Art' ","'North East' ",25
2011 ,"'L28 Leeds College of Art' ","'Yorkshire and The Humber' ",125
2011 ,"'L28 Leeds College of Art' ","'North West' ",70
2011 ,"'L28 Leeds College of Art' ","'East Midlands' ",30
2011 ,"'L28 Leeds College of Art' ","'West Midlands' ",25
2011 ,"'L28 Leeds College of Art' ","'East of England' ",30
2011 ,"'L28 Leeds College of Art' ","'London' ",30
2011 ,"'L28 Leeds College of Art' ","'South East' ",35
2011 ,"'L28 Leeds College of Art' ","'South West' ",15
2011 ,"'L28 Leeds College of Art' ","'Scotland' ",5
2011 ,"'L30 Leeds College of Music (UCAS)' ","'North East' ",10
2011 ,"'L30 Leeds College of Music (UCAS)' ","'Yorkshire and The Humber' ",80
2011 ,"'L30 Leeds College of Music (UCAS)' ","'North West' ",45
2011 ,"'L30 Leeds College of Music (UCAS)' ","'East Midlands' ",25
2011 ,"'L30 Leeds College of Music (UCAS)' ","'West Midlands' ",15
2011 ,"'L30 Leeds College of Music (UCAS)' ","'East of England' ",30
2011 ,"'L30 Leeds College of Music (UCAS)' ","'London' ",20
2011 ,"'L30 Leeds College of Music (UCAS)' ","'South East' ",40
2011 ,"'L30 Leeds College of Music (UCAS)' ","'South West' ",20
2011 ,"'L30 Leeds College of Music (UCAS)' ","'Scotland' ",5
2011 ,"'L30 Leeds College of Music (UCAS)' ","'Northern Ireland' ",5
2011 ,"'L34 University of Leicester' ","'North East' ",35
2011 ,"'L34 University of Leicester' ","'Yorkshire and The Humber' ",145
2011 ,"'L34 University of Leicester' ","'North West' ",145
2011 ,"'L34 University of Leicester' ","'East Midlands' ",525
2011 ,"'L34 University of Leicester' ","'West Midlands' ",305
2011 ,"'L34 University of Leicester' ","'East of England' ",325
2011 ,"'L34 University of Leicester' ","'London' ",370
2011 ,"'L34 University of Leicester' ","'South East' ",365
2011 ,"'L34 University of Leicester' ","'South West' ",125
2011 ,"'L34 University of Leicester' ","'Wales' ",55
2011 ,"'L34 University of Leicester' ","'Scotland' ",10
2011 ,"'L34 University of Leicester' ","'Northern Ireland' ",5
2011 ,"'L36 Leicester College' ","'East Midlands' ",70
2011 ,"'L36 Leicester College' ","'West Midlands' ",5
2011 ,"'L36 Leicester College' ","'London' ",5
2011 ,"'L36 Leicester College' ","'South East' ",5
2011 ,"'L36 Leicester College' ","'South West' ",5
2011 ,"'L39 University of Lincoln' ","'North East' ",70
2011 ,"'L39 University of Lincoln' ","'Yorkshire and The Humber' ",685
2011 ,"'L39 University of Lincoln' ","'North West' ",150
2011 ,"'L39 University of Lincoln' ","'East Midlands' ",1205
2011 ,"'L39 University of Lincoln' ","'West Midlands' ",150
2011 ,"'L39 University of Lincoln' ","'East of England' ",745
2011 ,"'L39 University of Lincoln' ","'London' ",145
2011 ,"'L39 University of Lincoln' ","'South East' ",245
2011 ,"'L39 University of Lincoln' ","'South West' ",75
2011 ,"'L39 University of Lincoln' ","'Wales' ",20
2011 ,"'L39 University of Lincoln' ","'Scotland' ",10
2011 ,"'L39 University of Lincoln' ","'Northern Ireland' ",15
2011 ,"'L41 The University of Liverpool' ","'North East' ",90
2011 ,"'L41 The University of Liverpool' ","'Yorkshire and The Humber' ",305
2011 ,"'L41 The University of Liverpool' ","'North West' ",1645
2011 ,"'L41 The University of Liverpool' ","'East Midlands' ",230
2011 ,"'L41 The University of Liverpool' ","'West Midlands' ",335
2011 ,"'L41 The University of Liverpool' ","'East of England' ",175
2011 ,"'L41 The University of Liverpool' ","'London' ",225
2011 ,"'L41 The University of Liverpool' ","'South East' ",320
2011 ,"'L41 The University of Liverpool' ","'South West' ",180
2011 ,"'L41 The University of Liverpool' ","'Wales' ",200
2011 ,"'L41 The University of Liverpool' ","'Scotland' ",10
2011 ,"'L41 The University of Liverpool' ","'Northern Ireland' ",160
2011 ,"'L42 Lincoln College' ","'East Midlands' ",35
2011 ,"'L43 The City of Liverpool College' ","'North West' ",120
2011 ,"'L46 Liverpool Hope University' ","'North East' ",45
2011 ,"'L46 Liverpool Hope University' ","'Yorkshire and The Humber' ",95
2011 ,"'L46 Liverpool Hope University' ","'North West' ",1035
2011 ,"'L46 Liverpool Hope University' ","'East Midlands' ",55
2011 ,"'L46 Liverpool Hope University' ","'West Midlands' ",105
2011 ,"'L46 Liverpool Hope University' ","'East of England' ",35
2011 ,"'L46 Liverpool Hope University' ","'London' ",25
2011 ,"'L46 Liverpool Hope University' ","'South East' ",40
2011 ,"'L46 Liverpool Hope University' ","'South West' ",25
2011 ,"'L46 Liverpool Hope University' ","'Wales' ",45
2011 ,"'L46 Liverpool Hope University' ","'Northern Ireland' ",220
2011 ,"'L48 The Liverpool Institute for Performing Arts' ","'Yorkshire and The Humber' ",30
2011 ,"'L48 The Liverpool Institute for Performing Arts' ","'North West' ",55
2011 ,"'L48 The Liverpool Institute for Performing Arts' ","'East Midlands' ",15
2011 ,"'L48 The Liverpool Institute for Performing Arts' ","'West Midlands' ",15
2011 ,"'L48 The Liverpool Institute for Performing Arts' ","'East of England' ",20
2011 ,"'L48 The Liverpool Institute for Performing Arts' ","'London' ",15
2011 ,"'L48 The Liverpool Institute for Performing Arts' ","'South East' ",15
2011 ,"'L48 The Liverpool Institute for Performing Arts' ","'South West' ",10
2011 ,"'L48 The Liverpool Institute for Performing Arts' ","'Wales' ",5
2011 ,"'L48 The Liverpool Institute for Performing Arts' ","'Scotland' ",5
2011 ,"'L48 The Liverpool Institute for Performing Arts' ","'Northern Ireland' ",5
2011 ,"'L51 Liverpool John Moores University (LJMU)' ","'North East' ",110
2011 ,"'L51 Liverpool John Moores University (LJMU)' ","'Yorkshire and The Humber' ",280
2011 ,"'L51 Liverpool John Moores University (LJMU)' ","'North West' ",3810
2011 ,"'L51 Liverpool John Moores University (LJMU)' ","'East Midlands' ",165
2011 ,"'L51 Liverpool John Moores University (LJMU)' ","'West Midlands' ",340
2011 ,"'L51 Liverpool John Moores University (LJMU)' ","'East of England' ",90
2011 ,"'L51 Liverpool John Moores University (LJMU)' ","'London' ",70
2011 ,"'L51 Liverpool John Moores University (LJMU)' ","'South East' ",115
2011 ,"'L51 Liverpool John Moores University (LJMU)' ","'South West' ",65
2011 ,"'L51 Liverpool John Moores University (LJMU)' ","'Wales' ",280
2011 ,"'L51 Liverpool John Moores University (LJMU)' ","'Scotland' ",10
2011 ,"'L51 Liverpool John Moores University (LJMU)' ","'Northern Ireland' ",615
2011 ,"'L53 Coleg Llandrillo' ","'North West' ",5
2011 ,"'L53 Coleg Llandrillo' ","'Wales' ",75
2011 ,"'L62 The London College, UCK' ","'Yorkshire and The Humber' ",5
2011 ,"'L62 The London College, UCK' ","'North West' ",5
2011 ,"'L62 The London College, UCK' ","'East Midlands' ",15
2011 ,"'L62 The London College, UCK' ","'West Midlands' ",5
2011 ,"'L62 The London College, UCK' ","'East of England' ",20
2011 ,"'L62 The London College, UCK' ","'London' ",220
2011 ,"'L62 The London College, UCK' ","'South East' ",30
2011 ,"'L62 The London College, UCK' ","'South West' ",10
2011 ,"'L62 The London College, UCK' ","'Wales' ",5
2011 ,"'L63 ARU London' ","'Yorkshire and The Humber' ",5
2011 ,"'L63 ARU London' ","'East Midlands' ",5
2011 ,"'L63 ARU London' ","'East of England' ",5
2011 ,"'L63 ARU London' ","'London' ",60
2011 ,"'L63 ARU London' ","'South East' ",15
2011 ,"'L68 London Metropolitan University' ","'North East' ",30
2011 ,"'L68 London Metropolitan University' ","'Yorkshire and The Humber' ",135
2011 ,"'L68 London Metropolitan University' ","'North West' ",185
2011 ,"'L68 London Metropolitan University' ","'East Midlands' ",155
2011 ,"'L68 London Metropolitan University' ","'West Midlands' ",180
2011 ,"'L68 London Metropolitan University' ","'East of England' ",425
2011 ,"'L68 London Metropolitan University' ","'London' ",4310
2011 ,"'L68 London Metropolitan University' ","'South East' ",515
2011 ,"'L68 London Metropolitan University' ","'South West' ",165
2011 ,"'L68 London Metropolitan University' ","'Wales' ",50
2011 ,"'L68 London Metropolitan University' ","'Scotland' ",25
2011 ,"'L68 London Metropolitan University' ","'Northern Ireland' ",35
2011 ,"'L70 London School of Commerce' ","'London' ",5
2011 ,"'L71 London School of Science & Technology' ","'South East' ",5
2011 ,"'L72 London School of Economics and Political Science (University of London)' ","'North East' ",15
2011 ,"'L72 London School of Economics and Political Science (University of London)' ","'Yorkshire and The Humber' ",30
2011 ,"'L72 London School of Economics and Political Science (University of London)' ","'North West' ",50
2011 ,"'L72 London School of Economics and Political Science (University of London)' ","'East Midlands' ",20
2011 ,"'L72 London School of Economics and Political Science (University of London)' ","'West Midlands' ",35
2011 ,"'L72 London School of Economics and Political Science (University of London)' ","'East of England' ",70
2011 ,"'L72 London School of Economics and Political Science (University of London)' ","'London' ",285
2011 ,"'L72 London School of Economics and Political Science (University of London)' ","'South East' ",110
2011 ,"'L72 London School of Economics and Political Science (University of London)' ","'South West' ",45
2011 ,"'L72 London School of Economics and Political Science (University of London)' ","'Wales' ",15
2011 ,"'L72 London School of Economics and Political Science (University of London)' ","'Scotland' ",5
2011 ,"'L72 London School of Economics and Political Science (University of London)' ","'Northern Ireland' ",10
2011 ,"'L75 London South Bank University' ","'North East' ",20
2011 ,"'L75 London South Bank University' ","'Yorkshire and The Humber' ",45
2011 ,"'L75 London South Bank University' ","'North West' ",70
2011 ,"'L75 London South Bank University' ","'East Midlands' ",65
2011 ,"'L75 London South Bank University' ","'West Midlands' ",90
2011 ,"'L75 London South Bank University' ","'East of England' ",265
2011 ,"'L75 London South Bank University' ","'London' ",2530
2011 ,"'L75 London South Bank University' ","'South East' ",390
2011 ,"'L75 London South Bank University' ","'South West' ",95
2011 ,"'L75 London South Bank University' ","'Wales' ",20
2011 ,"'L75 London South Bank University' ","'Scotland' ",5
2011 ,"'L75 London South Bank University' ","'Northern Ireland' ",10
2011 ,"'L77 Loughborough College' ","'Yorkshire and The Humber' ",15
2011 ,"'L77 Loughborough College' ","'North West' ",15
2011 ,"'L77 Loughborough College' ","'East Midlands' ",190
2011 ,"'L77 Loughborough College' ","'West Midlands' ",25
2011 ,"'L77 Loughborough College' ","'East of England' ",20
2011 ,"'L77 Loughborough College' ","'London' ",20
2011 ,"'L77 Loughborough College' ","'South East' ",30
2011 ,"'L77 Loughborough College' ","'South West' ",10
2011 ,"'L77 Loughborough College' ","'Northern Ireland' ",5
2011 ,"'L79 Loughborough University' ","'North East' ",50
2011 ,"'L79 Loughborough University' ","'Yorkshire and The Humber' ",180
2011 ,"'L79 Loughborough University' ","'North West' ",240
2011 ,"'L79 Loughborough University' ","'East Midlands' ",405
2011 ,"'L79 Loughborough University' ","'West Midlands' ",310
2011 ,"'L79 Loughborough University' ","'East of England' ",430
2011 ,"'L79 Loughborough University' ","'London' ",455
2011 ,"'L79 Loughborough University' ","'South East' ",600
2011 ,"'L79 Loughborough University' ","'South West' ",220
2011 ,"'L79 Loughborough University' ","'Wales' ",75
2011 ,"'L79 Loughborough University' ","'Scotland' ",20
2011 ,"'L79 Loughborough University' ","'Northern Ireland' ",35
2011 ,"'M10 The Manchester College' ","'North East' ",10
2011 ,"'M10 The Manchester College' ","'Yorkshire and The Humber' ",65
2011 ,"'M10 The Manchester College' ","'North West' ",490
2011 ,"'M10 The Manchester College' ","'East Midlands' ",30
2011 ,"'M10 The Manchester College' ","'West Midlands' ",25
2011 ,"'M10 The Manchester College' ","'East of England' ",15
2011 ,"'M10 The Manchester College' ","'London' ",10
2011 ,"'M10 The Manchester College' ","'South East' ",15
2011 ,"'M10 The Manchester College' ","'South West' ",5
2011 ,"'M10 The Manchester College' ","'Wales' ",15
2011 ,"'M10 The Manchester College' ","'Northern Ireland' ",15
2011 ,"'M20 The University of Manchester' ","'North East' ",165
2011 ,"'M20 The University of Manchester' ","'Yorkshire and The Humber' ",545
2011 ,"'M20 The University of Manchester' ","'North West' ",1935
2011 ,"'M20 The University of Manchester' ","'East Midlands' ",345
2011 ,"'M20 The University of Manchester' ","'West Midlands' ",455
2011 ,"'M20 The University of Manchester' ","'East of England' ",325
2011 ,"'M20 The University of Manchester' ","'London' ",745
2011 ,"'M20 The University of Manchester' ","'South East' ",620
2011 ,"'M20 The University of Manchester' ","'South West' ",325
2011 ,"'M20 The University of Manchester' ","'Wales' ",185
2011 ,"'M20 The University of Manchester' ","'Scotland' ",35
2011 ,"'M20 The University of Manchester' ","'Northern Ireland' ",145
2011 ,"'M40 The Manchester Metropolitan University' ","'North East' ",300
2011 ,"'M40 The Manchester Metropolitan University' ","'Yorkshire and The Humber' ",995
2011 ,"'M40 The Manchester Metropolitan University' ","'North West' ",4390
2011 ,"'M40 The Manchester Metropolitan University' ","'East Midlands' ",570
2011 ,"'M40 The Manchester Metropolitan University' ","'West Midlands' ",850
2011 ,"'M40 The Manchester Metropolitan University' ","'East of England' ",225
2011 ,"'M40 The Manchester Metropolitan University' ","'London' ",310
2011 ,"'M40 The Manchester Metropolitan University' ","'South East' ",310
2011 ,"'M40 The Manchester Metropolitan University' ","'South West' ",175
2011 ,"'M40 The Manchester Metropolitan University' ","'Wales' ",215
2011 ,"'M40 The Manchester Metropolitan University' ","'Scotland' ",35
2011 ,"'M40 The Manchester Metropolitan University' ","'Northern Ireland' ",200
2011 ,"'M62 Medway School of Pharmacy' ","'North East' ",5
2011 ,"'M62 Medway School of Pharmacy' ","'Yorkshire and The Humber' ",5
2011 ,"'M62 Medway School of Pharmacy' ","'North West' ",5
2011 ,"'M62 Medway School of Pharmacy' ","'West Midlands' ",10
2011 ,"'M62 Medway School of Pharmacy' ","'East of England' ",20
2011 ,"'M62 Medway School of Pharmacy' ","'London' ",120
2011 ,"'M62 Medway School of Pharmacy' ","'South East' ",30
2011 ,"'M62 Medway School of Pharmacy' ","'South West' ",5
2011 ,"'M65 Coleg Menai' ","'Wales' ",5
2011 ,"'M77 Mid Cheshire College' ","'North West' ",5
2011 ,"'M80 Middlesex University' ","'North East' ",20
2011 ,"'M80 Middlesex University' ","'Yorkshire and The Humber' ",45
2011 ,"'M80 Middlesex University' ","'North West' ",60
2011 ,"'M80 Middlesex University' ","'East Midlands' ",85
2011 ,"'M80 Middlesex University' ","'West Midlands' ",90
2011 ,"'M80 Middlesex University' ","'East of England' ",425
2011 ,"'M80 Middlesex University' ","'London' ",2960
2011 ,"'M80 Middlesex University' ","'South East' ",315
2011 ,"'M80 Middlesex University' ","'South West' ",110
2011 ,"'M80 Middlesex University' ","'Wales' ",20
2011 ,"'M80 Middlesex University' ","'Scotland' ",5
2011 ,"'M80 Middlesex University' ","'Northern Ireland' ",10
2011 ,"'M93 Moulton College' ","'East Midlands' ",60
2011 ,"'M93 Moulton College' ","'West Midlands' ",10
2011 ,"'M93 Moulton College' ","'East of England' ",15
2011 ,"'M93 Moulton College' ","'South East' ",20
2011 ,"'M95 Mountview Academy of Theatre Arts' ","'East of England' ",10
2011 ,"'M95 Mountview Academy of Theatre Arts' ","'London' ",5
2011 ,"'M95 Mountview Academy of Theatre Arts' ","'South East' ",5
2011 ,"'M95 Mountview Academy of Theatre Arts' ","'Wales' ",5
2011 ,"'M99 Myerscough College' ","'North East' ",15
2011 ,"'M99 Myerscough College' ","'Yorkshire and The Humber' ",35
2011 ,"'M99 Myerscough College' ","'North West' ",280
2011 ,"'M99 Myerscough College' ","'East Midlands' ",10
2011 ,"'M99 Myerscough College' ","'West Midlands' ",5
2011 ,"'M99 Myerscough College' ","'East of England' ",5
2011 ,"'M99 Myerscough College' ","'South East' ",5
2011 ,"'M99 Myerscough College' ","'South West' ",5
2011 ,"'M99 Myerscough College' ","'Wales' ",10
2011 ,"'M99 Myerscough College' ","'Scotland' ",5
2011 ,"'M99 Myerscough College' ","'Northern Ireland' ",5
2011 ,"'N11 Nazarene Theological College' ","'North West' ",15
2011 ,"'N13 NPTC Group' ","'Wales' ",65
2011 ,"'N21 Newcastle University' ","'North East' ",860
2011 ,"'N21 Newcastle University' ","'Yorkshire and The Humber' ",625
2011 ,"'N21 Newcastle University' ","'North West' ",550
2011 ,"'N21 Newcastle University' ","'East Midlands' ",225
2011 ,"'N21 Newcastle University' ","'West Midlands' ",145
2011 ,"'N21 Newcastle University' ","'East of England' ",265
2011 ,"'N21 Newcastle University' ","'London' ",205
2011 ,"'N21 Newcastle University' ","'South East' ",340
2011 ,"'N21 Newcastle University' ","'South West' ",140
2011 ,"'N21 Newcastle University' ","'Wales' ",30
2011 ,"'N21 Newcastle University' ","'Scotland' ",100
2011 ,"'N21 Newcastle University' ","'Northern Ireland' ",125
2011 ,"'N23 Newcastle College' ","'North East' ",1260
2011 ,"'N23 Newcastle College' ","'Yorkshire and The Humber' ",55
2011 ,"'N23 Newcastle College' ","'North West' ",70
2011 ,"'N23 Newcastle College' ","'East Midlands' ",10
2011 ,"'N23 Newcastle College' ","'West Midlands' ",5
2011 ,"'N23 Newcastle College' ","'East of England' ",10
2011 ,"'N23 Newcastle College' ","'London' ",10
2011 ,"'N23 Newcastle College' ","'South East' ",10
2011 ,"'N23 Newcastle College' ","'South West' ",5
2011 ,"'N23 Newcastle College' ","'Scotland' ",20
2011 ,"'N23 Newcastle College' ","'Northern Ireland' ",25
2011 ,"'N28 New College Durham' ","'North East' ",50
2011 ,"'N30 New College Nottingham' ","'Yorkshire and The Humber' ",15
2011 ,"'N30 New College Nottingham' ","'East Midlands' ",290
2011 ,"'N30 New College Nottingham' ","'West Midlands' ",20
2011 ,"'N30 New College Nottingham' ","'East of England' ",10
2011 ,"'N30 New College Nottingham' ","'London' ",10
2011 ,"'N30 New College Nottingham' ","'South East' ",5
2011 ,"'N30 New College Nottingham' ","'South West' ",5
2011 ,"'N31 Newham College London' ","'East of England' ",5
2011 ,"'N31 Newham College London' ","'London' ",130
2011 ,"'N31 Newham College London' ","'South East' ",5
2011 ,"'N33 New College Stamford' ","'East Midlands' ",5
2011 ,"'N33 New College Stamford' ","'East of England' ",5
2011 ,"'N36 Newman University, Birmingham' ","'Yorkshire and The Humber' ",5
2011 ,"'N36 Newman University, Birmingham' ","'North West' ",5
2011 ,"'N36 Newman University, Birmingham' ","'East Midlands' ",10
2011 ,"'N36 Newman University, Birmingham' ","'West Midlands' ",585
2011 ,"'N36 Newman University, Birmingham' ","'East of England' ",10
2011 ,"'N36 Newman University, Birmingham' ","'London' ",5
2011 ,"'N36 Newman University, Birmingham' ","'South East' ",10
2011 ,"'N36 Newman University, Birmingham' ","'South West' ",5
2011 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'North East' ",5
2011 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'Yorkshire and The Humber' ",20
2011 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'North West' ",30
2011 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'East Midlands' ",25
2011 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'West Midlands' ",70
2011 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'East of England' ",35
2011 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'London' ",35
2011 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'South East' ",85
2011 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'South West' ",225
2011 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'Wales' ",830
2011 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'Scotland' ",5
2011 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'Northern Ireland' ",20
2011 ,"'N38 University of Northampton' ","'North East' ",10
2011 ,"'N38 University of Northampton' ","'Yorkshire and The Humber' ",85
2011 ,"'N38 University of Northampton' ","'North West' ",40
2011 ,"'N38 University of Northampton' ","'East Midlands' ",1120
2011 ,"'N38 University of Northampton' ","'West Midlands' ",305
2011 ,"'N38 University of Northampton' ","'East of England' ",460
2011 ,"'N38 University of Northampton' ","'London' ",370
2011 ,"'N38 University of Northampton' ","'South East' ",465
2011 ,"'N38 University of Northampton' ","'South West' ",75
2011 ,"'N38 University of Northampton' ","'Wales' ",30
2011 ,"'N38 University of Northampton' ","'Scotland' ",10
2011 ,"'N38 University of Northampton' ","'Northern Ireland' ",20
2011 ,"'N39 Norwich University Of The Arts' ","'North East' ",5
2011 ,"'N39 Norwich University Of The Arts' ","'Yorkshire and The Humber' ",20
2011 ,"'N39 Norwich University Of The Arts' ","'North West' ",5
2011 ,"'N39 Norwich University Of The Arts' ","'East Midlands' ",45
2011 ,"'N39 Norwich University Of The Arts' ","'West Midlands' ",10
2011 ,"'N39 Norwich University Of The Arts' ","'East of England' ",385
2011 ,"'N39 Norwich University Of The Arts' ","'London' ",30
2011 ,"'N39 Norwich University Of The Arts' ","'South East' ",60
2011 ,"'N39 Norwich University Of The Arts' ","'South West' ",10
2011 ,"'N41 Northbrook College Sussex' ","'North East' ",5
2011 ,"'N41 Northbrook College Sussex' ","'Yorkshire and The Humber' ",5
2011 ,"'N41 Northbrook College Sussex' ","'North West' ",5
2011 ,"'N41 Northbrook College Sussex' ","'East Midlands' ",10
2011 ,"'N41 Northbrook College Sussex' ","'West Midlands' ",5
2011 ,"'N41 Northbrook College Sussex' ","'East of England' ",25
2011 ,"'N41 Northbrook College Sussex' ","'London' ",35
2011 ,"'N41 Northbrook College Sussex' ","'South East' ",395
2011 ,"'N41 Northbrook College Sussex' ","'South West' ",30
2011 ,"'N41 Northbrook College Sussex' ","'Wales' ",5
2011 ,"'N49 NESCOT, Surrey' ","'London' ",25
2011 ,"'N49 NESCOT, Surrey' ","'South East' ",20
2011 ,"'N51 New College Telford' ","'West Midlands' ",10
2011 ,"'N58 North East Worcestershire College' ","'West Midlands' ",110
2011 ,"'N61 Glasgow Kelvin College' ","'Scotland' ",20
2011 ,"'N64 North Lindsey College' ","'Yorkshire and The Humber' ",195
2011 ,"'N64 North Lindsey College' ","'East Midlands' ",15
2011 ,"'N77 Northumbria University' ","'North East' ",3105
2011 ,"'N77 Northumbria University' ","'Yorkshire and The Humber' ",1160
2011 ,"'N77 Northumbria University' ","'North West' ",645
2011 ,"'N77 Northumbria University' ","'East Midlands' ",235
2011 ,"'N77 Northumbria University' ","'West Midlands' ",65
2011 ,"'N77 Northumbria University' ","'East of England' ",130
2011 ,"'N77 Northumbria University' ","'London' ",65
2011 ,"'N77 Northumbria University' ","'South East' ",105
2011 ,"'N77 Northumbria University' ","'South West' ",65
2011 ,"'N77 Northumbria University' ","'Wales' ",30
2011 ,"'N77 Northumbria University' ","'Scotland' ",75
2011 ,"'N77 Northumbria University' ","'Northern Ireland' ",335
2011 ,"'N79 North Warwickshire and Hinckley College' ","'East Midlands' ",20
2011 ,"'N79 North Warwickshire and Hinckley College' ","'West Midlands' ",20
2011 ,"'N82 Norwich City College of Further and Higher Education (an Associate College of UEA)' ","'East of England' ",335
2011 ,"'N84 The University of Nottingham' ","'North East' ",75
2011 ,"'N84 The University of Nottingham' ","'Yorkshire and The Humber' ",365
2011 ,"'N84 The University of Nottingham' ","'North West' ",465
2011 ,"'N84 The University of Nottingham' ","'East Midlands' ",1195
2011 ,"'N84 The University of Nottingham' ","'West Midlands' ",560
2011 ,"'N84 The University of Nottingham' ","'East of England' ",785
2011 ,"'N84 The University of Nottingham' ","'London' ",1110
2011 ,"'N84 The University of Nottingham' ","'South East' ",935
2011 ,"'N84 The University of Nottingham' ","'South West' ",315
2011 ,"'N84 The University of Nottingham' ","'Wales' ",120
2011 ,"'N84 The University of Nottingham' ","'Scotland' ",15
2011 ,"'N84 The University of Nottingham' ","'Northern Ireland' ",35
2011 ,"'N91 Nottingham Trent University' ","'North East' ",100
2011 ,"'N91 Nottingham Trent University' ","'Yorkshire and The Humber' ",465
2011 ,"'N91 Nottingham Trent University' ","'North West' ",380
2011 ,"'N91 Nottingham Trent University' ","'East Midlands' ",2195
