2012 ,"'CC - Combinations within Biological Sciences' ","'21 and over' ",445
2012 ,"'D1 - Pre-clinical Veterinary Medicine' ","'17 and under' ",175
2012 ,"'D1 - Pre-clinical Veterinary Medicine' ","'18' ",4725
2012 ,"'D1 - Pre-clinical Veterinary Medicine' ","'19' ",1715
2012 ,"'D1 - Pre-clinical Veterinary Medicine' ","'20' ",385
2012 ,"'D1 - Pre-clinical Veterinary Medicine' ","'21 and over' ",1780
2012 ,"'D3 - Animal Science' ","'17 and under' ",60
2012 ,"'D3 - Animal Science' ","'18' ",4545
2012 ,"'D3 - Animal Science' ","'19' ",1950
2012 ,"'D3 - Animal Science' ","'20' ",765
2012 ,"'D3 - Animal Science' ","'21 and over' ",1465
2012 ,"'D4 - Agriculture' ","'17 and under' ",125
2012 ,"'D4 - Agriculture' ","'18' ",3725
2012 ,"'D4 - Agriculture' ","'19' ",1155
2012 ,"'D4 - Agriculture' ","'20' ",395
2012 ,"'D4 - Agriculture' ","'21 and over' ",970
2012 ,"'D5 - Forestry & arboriculture' ","'17 and under' ",5
2012 ,"'D5 - Forestry & arboriculture' ","'18' ",80
2012 ,"'D5 - Forestry & arboriculture' ","'19' ",30
2012 ,"'D5 - Forestry & arboriculture' ","'20' ",15
2012 ,"'D5 - Forestry & arboriculture' ","'21 and over' ",100
2012 ,"'D6 - Food and Beverage studies' ","'17 and under' ",15
2012 ,"'D6 - Food and Beverage studies' ","'18' ",960
2012 ,"'D6 - Food and Beverage studies' ","'19' ",320
2012 ,"'D6 - Food and Beverage studies' ","'20' ",140
2012 ,"'D6 - Food and Beverage studies' ","'21 and over' ",375
2012 ,"'D7 - Agricultural Sciences' ","'17 and under' ",5
2012 ,"'D7 - Agricultural Sciences' ","'18' ",220
2012 ,"'D7 - Agricultural Sciences' ","'19' ",50
2012 ,"'D7 - Agricultural Sciences' ","'20' ",25
2012 ,"'D7 - Agricultural Sciences' ","'21 and over' ",25
2012 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'18' ",140
2012 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'19' ",65
2012 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'20' ",15
2012 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'21 and over' ",10
2012 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'17 and under' ",5
2012 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'18' ",270
2012 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'19' ",105
2012 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'20' ",40
2012 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'21 and over' ",65
2012 ,"'F1 - Chemistry' ","'17 and under' ",430
2012 ,"'F1 - Chemistry' ","'18' ",17800
2012 ,"'F1 - Chemistry' ","'19' ",4505
2012 ,"'F1 - Chemistry' ","'20' ",1125
2012 ,"'F1 - Chemistry' ","'21 and over' ",1310
2012 ,"'F2 - Materials Science' ","'17 and under' ",5
2012 ,"'F2 - Materials Science' ","'18' ",20
2012 ,"'F2 - Materials Science' ","'19' ",5
2012 ,"'F2 - Materials Science' ","'21 and over' ",5
2012 ,"'F3 - Physics' ","'17 and under' ",530
2012 ,"'F3 - Physics' ","'18' ",19475
2012 ,"'F3 - Physics' ","'19' ",3310
2012 ,"'F3 - Physics' ","'20' ",950
2012 ,"'F3 - Physics' ","'21 and over' ",1465
2012 ,"'F4 - Forensic and Archaeological Science' ","'17 and under' ",75
2012 ,"'F4 - Forensic and Archaeological Science' ","'18' ",4530
2012 ,"'F4 - Forensic and Archaeological Science' ","'19' ",1945
2012 ,"'F4 - Forensic and Archaeological Science' ","'20' ",745
2012 ,"'F4 - Forensic and Archaeological Science' ","'21 and over' ",1480
2012 ,"'F5 - Astronomy' ","'17 and under' ",35
2012 ,"'F5 - Astronomy' ","'18' ",915
2012 ,"'F5 - Astronomy' ","'19' ",190
2012 ,"'F5 - Astronomy' ","'20' ",45
2012 ,"'F5 - Astronomy' ","'21 and over' ",125
2012 ,"'F6 - Geology' ","'17 and under' ",90
2012 ,"'F6 - Geology' ","'18' ",6330
2012 ,"'F6 - Geology' ","'19' ",1320
2012 ,"'F6 - Geology' ","'20' ",365
2012 ,"'F6 - Geology' ","'21 and over' ",595
2012 ,"'F7 - Science of aquatic & terrestrial environments' ","'17 and under' ",105
2012 ,"'F7 - Science of aquatic & terrestrial environments' ","'18' ",4185
2012 ,"'F7 - Science of aquatic & terrestrial environments' ","'19' ",1465
2012 ,"'F7 - Science of aquatic & terrestrial environments' ","'20' ",485
2012 ,"'F7 - Science of aquatic & terrestrial environments' ","'21 and over' ",1025
2012 ,"'F8 - Physical geographical sciences' ","'17 and under' ",115
2012 ,"'F8 - Physical geographical sciences' ","'18' ",14930
2012 ,"'F8 - Physical geographical sciences' ","'19' ",2520
2012 ,"'F8 - Physical geographical sciences' ","'20' ",360
2012 ,"'F8 - Physical geographical sciences' ","'21 and over' ",405
2012 ,"'F9 - Others in Physical Sciences' ","'18' ",225
2012 ,"'F9 - Others in Physical Sciences' ","'19' ",90
2012 ,"'F9 - Others in Physical Sciences' ","'20' ",45
2012 ,"'F9 - Others in Physical Sciences' ","'21 and over' ",125
2012 ,"'FF - Combinations within Physical Sciences' ","'17 and under' ",40
2012 ,"'FF - Combinations within Physical Sciences' ","'18' ",1940
2012 ,"'FF - Combinations within Physical Sciences' ","'19' ",415
2012 ,"'FF - Combinations within Physical Sciences' ","'20' ",110
2012 ,"'FF - Combinations within Physical Sciences' ","'21 and over' ",200
2012 ,"'G1 - Mathematics' ","'17 and under' ",915
2012 ,"'G1 - Mathematics' ","'18' ",28860
2012 ,"'G1 - Mathematics' ","'19' ",6665
2012 ,"'G1 - Mathematics' ","'20' ",1730
2012 ,"'G1 - Mathematics' ","'21 and over' ",2045
2012 ,"'G2 - Operational Research' ","'17 and under' ",15
2012 ,"'G2 - Operational Research' ","'18' ",110
2012 ,"'G2 - Operational Research' ","'19' ",70
2012 ,"'G2 - Operational Research' ","'20' ",60
2012 ,"'G2 - Operational Research' ","'21 and over' ",160
2012 ,"'G3 - Statistics' ","'17 and under' ",35
2012 ,"'G3 - Statistics' ","'18' ",375
2012 ,"'G3 - Statistics' ","'19' ",280
2012 ,"'G3 - Statistics' ","'20' ",110
2012 ,"'G3 - Statistics' ","'21 and over' ",115
2012 ,"'G9 - Others in Mathematical Sciences' ","'18' ",35
2012 ,"'G9 - Others in Mathematical Sciences' ","'19' ",20
2012 ,"'G9 - Others in Mathematical Sciences' ","'20' ",5
2012 ,"'G9 - Others in Mathematical Sciences' ","'21 and over' ",5
2012 ,"'GG - Combinations within Mathematical Sciences' ","'17 and under' ",95
2012 ,"'GG - Combinations within Mathematical Sciences' ","'18' ",1500
2012 ,"'GG - Combinations within Mathematical Sciences' ","'19' ",740
2012 ,"'GG - Combinations within Mathematical Sciences' ","'20' ",270
2012 ,"'GG - Combinations within Mathematical Sciences' ","'21 and over' ",255
2012 ,"'H1 - General Engineering' ","'17 and under' ",635
2012 ,"'H1 - General Engineering' ","'18' ",7825
2012 ,"'H1 - General Engineering' ","'19' ",2870
2012 ,"'H1 - General Engineering' ","'20' ",1140
2012 ,"'H1 - General Engineering' ","'21 and over' ",1965
2012 ,"'H2 - Civil Engineering' ","'17 and under' ",830
2012 ,"'H2 - Civil Engineering' ","'18' ",11345
2012 ,"'H2 - Civil Engineering' ","'19' ",4705
2012 ,"'H2 - Civil Engineering' ","'20' ",2035
2012 ,"'H2 - Civil Engineering' ","'21 and over' ",4230
2012 ,"'H3 - Mechanical Engineering' ","'17 and under' ",1540
2012 ,"'H3 - Mechanical Engineering' ","'18' ",23960
2012 ,"'H3 - Mechanical Engineering' ","'19' ",7830
2012 ,"'H3 - Mechanical Engineering' ","'20' ",3480
2012 ,"'H3 - Mechanical Engineering' ","'21 and over' ",5045
2012 ,"'H4 - Aerospace Engineering' ","'17 and under' ",410
2012 ,"'H4 - Aerospace Engineering' ","'18' ",7905
2012 ,"'H4 - Aerospace Engineering' ","'19' ",2870
2012 ,"'H4 - Aerospace Engineering' ","'20' ",1260
2012 ,"'H4 - Aerospace Engineering' ","'21 and over' ",1730
2012 ,"'H5 - Naval Architecture' ","'17 and under' ",20
2012 ,"'H5 - Naval Architecture' ","'18' ",240
2012 ,"'H5 - Naval Architecture' ","'19' ",75
2012 ,"'H5 - Naval Architecture' ","'20' ",35
2012 ,"'H5 - Naval Architecture' ","'21 and over' ",80
2012 ,"'H6 - Electronic and Electrical Engineering' ","'17 and under' ",815
2012 ,"'H6 - Electronic and Electrical Engineering' ","'18' ",9600
2012 ,"'H6 - Electronic and Electrical Engineering' ","'19' ",4545
2012 ,"'H6 - Electronic and Electrical Engineering' ","'20' ",2400
2012 ,"'H6 - Electronic and Electrical Engineering' ","'21 and over' ",5640
2012 ,"'H7 - Production and Manufacturing Engineering' ","'17 and under' ",55
2012 ,"'H7 - Production and Manufacturing Engineering' ","'18' ",2015
2012 ,"'H7 - Production and Manufacturing Engineering' ","'19' ",480
2012 ,"'H7 - Production and Manufacturing Engineering' ","'20' ",180
2012 ,"'H7 - Production and Manufacturing Engineering' ","'21 and over' ",340
2012 ,"'H8 - Chemical,Process and Energy Engineering' ","'17 and under' ",620
2012 ,"'H8 - Chemical,Process and Energy Engineering' ","'18' ",8010
2012 ,"'H8 - Chemical,Process and Energy Engineering' ","'19' ",2475
2012 ,"'H8 - Chemical,Process and Energy Engineering' ","'20' ",1045
2012 ,"'H8 - Chemical,Process and Energy Engineering' ","'21 and over' ",1360
2012 ,"'H9 - Others in Engineering' ","'18' ",10
2012 ,"'H9 - Others in Engineering' ","'19' ",10
2012 ,"'H9 - Others in Engineering' ","'20' ",5
2012 ,"'H9 - Others in Engineering' ","'21 and over' ",5
2012 ,"'HH - Combinations within Engineering' ","'17 and under' ",120
2012 ,"'HH - Combinations within Engineering' ","'18' ",1820
2012 ,"'HH - Combinations within Engineering' ","'19' ",665
2012 ,"'HH - Combinations within Engineering' ","'20' ",300
2012 ,"'HH - Combinations within Engineering' ","'21 and over' ",720
2012 ,"'I1 - Computer Science' ","'17 and under' ",835
2012 ,"'I1 - Computer Science' ","'18' ",27780
2012 ,"'I1 - Computer Science' ","'19' ",13435
2012 ,"'I1 - Computer Science' ","'20' ",6685
2012 ,"'I1 - Computer Science' ","'21 and over' ",11490
2012 ,"'I2 - Information Systems' ","'17 and under' ",80
2012 ,"'I2 - Information Systems' ","'18' ",5605
2012 ,"'I2 - Information Systems' ","'19' ",2840
2012 ,"'I2 - Information Systems' ","'20' ",1350
2012 ,"'I2 - Information Systems' ","'21 and over' ",2555
2012 ,"'I3 - Software Engineering' ","'17 and under' ",140
2012 ,"'I3 - Software Engineering' ","'18' ",3780
2012 ,"'I3 - Software Engineering' ","'19' ",1845
2012 ,"'I3 - Software Engineering' ","'20' ",890
2012 ,"'I3 - Software Engineering' ","'21 and over' ",1540
2012 ,"'I4 - Artificial Intelligence' ","'17 and under' ",10
2012 ,"'I4 - Artificial Intelligence' ","'18' ",175
2012 ,"'I4 - Artificial Intelligence' ","'19' ",95
2012 ,"'I4 - Artificial Intelligence' ","'20' ",40
2012 ,"'I4 - Artificial Intelligence' ","'21 and over' ",65
2012 ,"'I5 - Health Informatics' ","'18' ",10
2012 ,"'I5 - Health Informatics' ","'19' ",10
2012 ,"'I5 - Health Informatics' ","'20' ",5
2012 ,"'I5 - Health Informatics' ","'21 and over' ",10
2012 ,"'I6 - Games' ","'17 and under' ",15
2012 ,"'I6 - Games' ","'18' ",1065
2012 ,"'I6 - Games' ","'19' ",530
2012 ,"'I6 - Games' ","'20' ",300
2012 ,"'I6 - Games' ","'21 and over' ",440
2012 ,"'I7 - Computer generated visual & audio effects' ","'18' ",15
2012 ,"'I7 - Computer generated visual & audio effects' ","'19' ",15
2012 ,"'I7 - Computer generated visual & audio effects' ","'20' ",5
2012 ,"'I7 - Computer generated visual & audio effects' ","'21 and over' ",10
2012 ,"'I9 - Others in Computer Sciences' ","'18' ",185
2012 ,"'I9 - Others in Computer Sciences' ","'19' ",65
2012 ,"'I9 - Others in Computer Sciences' ","'20' ",40
2012 ,"'I9 - Others in Computer Sciences' ","'21 and over' ",55
2012 ,"'II - Combinations in Computer Sciences' ","'17 and under' ",65
2012 ,"'II - Combinations in Computer Sciences' ","'18' ",2860
2012 ,"'II - Combinations in Computer Sciences' ","'19' ",1210
2012 ,"'II - Combinations in Computer Sciences' ","'20' ",670
2012 ,"'II - Combinations in Computer Sciences' ","'21 and over' ",1125
2012 ,"'J1 - Minerals Technology' ","'18' ",45
2012 ,"'J1 - Minerals Technology' ","'19' ",15
2012 ,"'J1 - Minerals Technology' ","'20' ",10
2012 ,"'J1 - Minerals Technology' ","'21 and over' ",30
2012 ,"'J2 - Metallurgy' ","'18' ",10
2012 ,"'J2 - Metallurgy' ","'19' ",15
2012 ,"'J2 - Metallurgy' ","'20' ",5
2012 ,"'J2 - Metallurgy' ","'21 and over' ",15
2012 ,"'J3 - Ceramics and Glass' ","'19' ",5
2012 ,"'J3 - Ceramics and Glass' ","'21 and over' ",5
2012 ,"'J4 - Polymers and Textiles' ","'18' ",120
2012 ,"'J4 - Polymers and Textiles' ","'19' ",75
2012 ,"'J4 - Polymers and Textiles' ","'20' ",50
2012 ,"'J4 - Polymers and Textiles' ","'21 and over' ",100
2012 ,"'J5 - Materials Technology not otherwise spec' ","'17 and under' ",35
2012 ,"'J5 - Materials Technology not otherwise spec' ","'18' ",515
2012 ,"'J5 - Materials Technology not otherwise spec' ","'19' ",185
2012 ,"'J5 - Materials Technology not otherwise spec' ","'20' ",85
2012 ,"'J5 - Materials Technology not otherwise spec' ","'21 and over' ",115
2012 ,"'J6 - Maritime Technology' ","'17 and under' ",10
2012 ,"'J6 - Maritime Technology' ","'18' ",305
2012 ,"'J6 - Maritime Technology' ","'19' ",80
2012 ,"'J6 - Maritime Technology' ","'20' ",50
2012 ,"'J6 - Maritime Technology' ","'21 and over' ",125
2012 ,"'J7 - Biotechnology' ","'17 and under' ",90
2012 ,"'J7 - Biotechnology' ","'18' ",640
2012 ,"'J7 - Biotechnology' ","'19' ",330
2012 ,"'J7 - Biotechnology' ","'20' ",135
2012 ,"'J7 - Biotechnology' ","'21 and over' ",135
2012 ,"'J9 - Others in Technology' ","'17 and under' ",20
2012 ,"'J9 - Others in Technology' ","'18' ",2930
2012 ,"'J9 - Others in Technology' ","'19' ",1370
2012 ,"'J9 - Others in Technology' ","'20' ",790
2012 ,"'J9 - Others in Technology' ","'21 and over' ",1470
2012 ,"'JJ - Combinations within Technology' ","'18' ",20
2012 ,"'JJ - Combinations within Technology' ","'19' ",10
2012 ,"'JJ - Combinations within Technology' ","'20' ",5
2012 ,"'JJ - Combinations within Technology' ","'21 and over' ",15
2012 ,"'K1 - Architecture' ","'17 and under' ",885
2012 ,"'K1 - Architecture' ","'18' ",13735
2012 ,"'K1 - Architecture' ","'19' ",6030
2012 ,"'K1 - Architecture' ","'20' ",2250
2012 ,"'K1 - Architecture' ","'21 and over' ",3875
2012 ,"'K2 - Building' ","'17 and under' ",70
2012 ,"'K2 - Building' ","'18' ",4920
2012 ,"'K2 - Building' ","'19' ",2085
2012 ,"'K2 - Building' ","'20' ",1215
2012 ,"'K2 - Building' ","'21 and over' ",2705
2012 ,"'K3 - Landscape & Garden Design' ","'17 and under' ",5
2012 ,"'K3 - Landscape & Garden Design' ","'18' ",225
2012 ,"'K3 - Landscape & Garden Design' ","'19' ",130
2012 ,"'K3 - Landscape & Garden Design' ","'20' ",75
2012 ,"'K3 - Landscape & Garden Design' ","'21 and over' ",205
2012 ,"'K4 - Planning (Urban,Rural and Regional)' ","'17 and under' ",50
2012 ,"'K4 - Planning (Urban,Rural and Regional)' ","'18' ",1210
2012 ,"'K4 - Planning (Urban,Rural and Regional)' ","'19' ",600
2012 ,"'K4 - Planning (Urban,Rural and Regional)' ","'20' ",235
2012 ,"'K4 - Planning (Urban,Rural and Regional)' ","'21 and over' ",385
2012 ,"'K9 - Others in Architecture,Build & Plan' ","'18' ",20
2012 ,"'K9 - Others in Architecture,Build & Plan' ","'19' ",10
2012 ,"'K9 - Others in Architecture,Build & Plan' ","'20' ",10
2012 ,"'K9 - Others in Architecture,Build & Plan' ","'21 and over' ",10
2012 ,"'KK - Combinations within Architecture,Build & Plan' ","'17 and under' ",5
2012 ,"'KK - Combinations within Architecture,Build & Plan' ","'18' ",260
2012 ,"'KK - Combinations within Architecture,Build & Plan' ","'19' ",115
2012 ,"'KK - Combinations within Architecture,Build & Plan' ","'20' ",40
2012 ,"'KK - Combinations within Architecture,Build & Plan' ","'21 and over' ",90
2012 ,"'L0 - Social Studies: any area of study' ","'21 and over' ",15
2012 ,"'L1 - Economics' ","'17 and under' ",1845
2012 ,"'L1 - Economics' ","'18' ",30495
2012 ,"'L1 - Economics' ","'19' ",11335
2012 ,"'L1 - Economics' ","'20' ",3510
2012 ,"'L1 - Economics' ","'21 and over' ",3040
2012 ,"'L2 - Politics' ","'17 and under' ",1000
2012 ,"'L2 - Politics' ","'18' ",18510
2012 ,"'L2 - Politics' ","'19' ",7435
2012 ,"'L2 - Politics' ","'20' ",2335
2012 ,"'L2 - Politics' ","'21 and over' ",2975
2012 ,"'L3 - Sociology' ","'17 and under' ",200
2012 ,"'L3 - Sociology' ","'18' ",13425
2012 ,"'L3 - Sociology' ","'19' ",5385
2012 ,"'L3 - Sociology' ","'20' ",1705
2012 ,"'L3 - Sociology' ","'21 and over' ",3540
2012 ,"'L4 - Social Policy' ","'17 and under' ",15
2012 ,"'L4 - Social Policy' ","'18' ",2570
2012 ,"'L4 - Social Policy' ","'19' ",1100
2012 ,"'L4 - Social Policy' ","'20' ",460
2012 ,"'L4 - Social Policy' ","'21 and over' ",1060
2012 ,"'L5 - Social Work' ","'17 and under' ",120
2012 ,"'L5 - Social Work' ","'18' ",12520
2012 ,"'L5 - Social Work' ","'19' ",6525
2012 ,"'L5 - Social Work' ","'20' ",3790
2012 ,"'L5 - Social Work' ","'21 and over' ",42225
2012 ,"'L6 - Anthropology' ","'17 and under' ",80
2012 ,"'L6 - Anthropology' ","'18' ",2955
2012 ,"'L6 - Anthropology' ","'19' ",1065
2012 ,"'L6 - Anthropology' ","'20' ",365
2012 ,"'L6 - Anthropology' ","'21 and over' ",700
2012 ,"'L7 - Human and Social Geography' ","'17 and under' ",140
2012 ,"'L7 - Human and Social Geography' ","'18' ",11715
2012 ,"'L7 - Human and Social Geography' ","'19' ",2015
2012 ,"'L7 - Human and Social Geography' ","'20' ",315
2012 ,"'L7 - Human and Social Geography' ","'21 and over' ",265
2012 ,"'L8 - Development studies' ","'18' ",15
2012 ,"'L8 - Development studies' ","'19' ",15
2012 ,"'L8 - Development studies' ","'20' ",20
2012 ,"'L8 - Development studies' ","'21 and over' ",195
2012 ,"'L9 - Others in Social Studies' ","'17 and under' ",25
2012 ,"'L9 - Others in Social Studies' ","'18' ",1145
2012 ,"'L9 - Others in Social Studies' ","'19' ",445
2012 ,"'L9 - Others in Social Studies' ","'20' ",210
2012 ,"'L9 - Others in Social Studies' ","'21 and over' ",600
2012 ,"'LL - Combinations within Social Studies' ","'17 and under' ",490
2012 ,"'LL - Combinations within Social Studies' ","'18' ",8470
2012 ,"'LL - Combinations within Social Studies' ","'19' ",3655
2012 ,"'LL - Combinations within Social Studies' ","'20' ",1090
2012 ,"'LL - Combinations within Social Studies' ","'21 and over' ",2135
2012 ,"'M1 - Law by Area' ","'17 and under' ",2885
2012 ,"'M1 - Law by Area' ","'18' ",53315
2012 ,"'M1 - Law by Area' ","'19' ",17570
2012 ,"'M1 - Law by Area' ","'20' ",7035
2012 ,"'M1 - Law by Area' ","'21 and over' ",17570
2012 ,"'M2 - Law by Topic' ","'17 and under' ",20
2012 ,"'M2 - Law by Topic' ","'18' ",2270
2012 ,"'M2 - Law by Topic' ","'19' ",920
2012 ,"'M2 - Law by Topic' ","'20' ",385
2012 ,"'M2 - Law by Topic' ","'21 and over' ",740
2012 ,"'M9 - Others in Law' ","'17 and under' ",50
2012 ,"'M9 - Others in Law' ","'18' ",7245
2012 ,"'M9 - Others in Law' ","'19' ",2665
2012 ,"'M9 - Others in Law' ","'20' ",1000
2012 ,"'M9 - Others in Law' ","'21 and over' ",1900
2012 ,"'MM - Combinations within Law' ","'17 and under' ",20
2012 ,"'MM - Combinations within Law' ","'18' ",1285
2012 ,"'MM - Combinations within Law' ","'19' ",475
2012 ,"'MM - Combinations within Law' ","'20' ",170
2012 ,"'MM - Combinations within Law' ","'21 and over' ",300
2012 ,"'N1 - Business studies' ","'17 and under' ",1380
2012 ,"'N1 - Business studies' ","'18' ",28575
2012 ,"'N1 - Business studies' ","'19' ",13795
2012 ,"'N1 - Business studies' ","'20' ",6380
2012 ,"'N1 - Business studies' ","'21 and over' ",9445
2012 ,"'N2 - Management studies' ","'17 and under' ",2210
2012 ,"'N2 - Management studies' ","'18' ",35030
2012 ,"'N2 - Management studies' ","'19' ",16855
2012 ,"'N2 - Management studies' ","'20' ",7390
2012 ,"'N2 - Management studies' ","'21 and over' ",10165
2012 ,"'N3 - Finance' ","'17 and under' ",265
2012 ,"'N3 - Finance' ","'18' ",3500
2012 ,"'N3 - Finance' ","'19' ",1875
2012 ,"'N3 - Finance' ","'20' ",985
2012 ,"'N3 - Finance' ","'21 and over' ",1345
2012 ,"'N4 - Accounting' ","'17 and under' ",830
2012 ,"'N4 - Accounting' ","'18' ",16045
2012 ,"'N4 - Accounting' ","'19' ",7930
2012 ,"'N4 - Accounting' ","'20' ",3765
2012 ,"'N4 - Accounting' ","'21 and over' ",5875
2012 ,"'N5 - Marketing' ","'17 and under' ",255
2012 ,"'N5 - Marketing' ","'18' ",10680
2012 ,"'N5 - Marketing' ","'19' ",5010
2012 ,"'N5 - Marketing' ","'20' ",2125
2012 ,"'N5 - Marketing' ","'21 and over' ",2840
2012 ,"'N6 - Human Resource Management' ","'17 and under' ",45
2012 ,"'N6 - Human Resource Management' ","'18' ",1260
2012 ,"'N6 - Human Resource Management' ","'19' ",650
2012 ,"'N6 - Human Resource Management' ","'20' ",390
2012 ,"'N6 - Human Resource Management' ","'21 and over' ",960
2012 ,"'N7 - Office Skills' ","'17 and under' ",5
2012 ,"'N7 - Office Skills' ","'18' ",60
2012 ,"'N7 - Office Skills' ","'19' ",30
2012 ,"'N7 - Office Skills' ","'20' ",25
2012 ,"'N7 - Office Skills' ","'21 and over' ",60
2012 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'17 and under' ",295
2012 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'18' ",17425
2012 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'19' ",8525
2012 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'20' ",4235
2012 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'21 and over' ",7255
2012 ,"'N9 - Others in Business & Admin Studies' ","'17 and under' ",60
2012 ,"'N9 - Others in Business & Admin Studies' ","'18' ",1085
2012 ,"'N9 - Others in Business & Admin Studies' ","'19' ",635
2012 ,"'N9 - Others in Business & Admin Studies' ","'20' ",295
2012 ,"'N9 - Others in Business & Admin Studies' ","'21 and over' ",415
2012 ,"'NN - Combinations within Business & Admin Studies' ","'17 and under' ",1805
2012 ,"'NN - Combinations within Business & Admin Studies' ","'18' ",35540
2012 ,"'NN - Combinations within Business & Admin Studies' ","'19' ",17955
2012 ,"'NN - Combinations within Business & Admin Studies' ","'20' ",7380
2012 ,"'NN - Combinations within Business & Admin Studies' ","'21 and over' ",10235
2012 ,"'P1 - Information Services' ","'17 and under' ",20
2012 ,"'P1 - Information Services' ","'18' ",245
2012 ,"'P1 - Information Services' ","'19' ",165
2012 ,"'P1 - Information Services' ","'20' ",65
2012 ,"'P1 - Information Services' ","'21 and over' ",70
2012 ,"'P2 - Publicity studies' ","'17 and under' ",35
2012 ,"'P2 - Publicity studies' ","'18' ",1405
2012 ,"'P2 - Publicity studies' ","'19' ",570
2012 ,"'P2 - Publicity studies' ","'20' ",240
2012 ,"'P2 - Publicity studies' ","'21 and over' ",420
2012 ,"'P3 - Media studies' ","'17 and under' ",165
2012 ,"'P3 - Media studies' ","'18' ",13760
2012 ,"'P3 - Media studies' ","'19' ",6305
2012 ,"'P3 - Media studies' ","'20' ",2600
2012 ,"'P3 - Media studies' ","'21 and over' ",3665
2012 ,"'P4 - Publishing' ","'17 and under' ",5
2012 ,"'P4 - Publishing' ","'18' ",135
2012 ,"'P4 - Publishing' ","'19' ",50
2012 ,"'P4 - Publishing' ","'20' ",15
2012 ,"'P4 - Publishing' ","'21 and over' ",20
2012 ,"'P5 - Journalism' ","'17 and under' ",180
2012 ,"'P5 - Journalism' ","'18' ",10100
2012 ,"'P5 - Journalism' ","'19' ",3065
2012 ,"'P5 - Journalism' ","'20' ",1170
2012 ,"'P5 - Journalism' ","'21 and over' ",1730
2012 ,"'P9 - Others in Mass Comms & Documentation' ","'17 and under' ",40
2012 ,"'P9 - Others in Mass Comms & Documentation' ","'18' ",1750
2012 ,"'P9 - Others in Mass Comms & Documentation' ","'19' ",690
2012 ,"'P9 - Others in Mass Comms & Documentation' ","'20' ",250
2012 ,"'P9 - Others in Mass Comms & Documentation' ","'21 and over' ",315
2012 ,"'PP - Combinations within Mass Comms & Documentation' ","'17 and under' ",60
2012 ,"'PP - Combinations within Mass Comms & Documentation' ","'18' ",2465
2012 ,"'PP - Combinations within Mass Comms & Documentation' ","'19' ",1030
2012 ,"'PP - Combinations within Mass Comms & Documentation' ","'20' ",395
2012 ,"'PP - Combinations within Mass Comms & Documentation' ","'21 and over' ",600
2012 ,"'Q1 - Linguistics' ","'17 and under' ",35
2012 ,"'Q1 - Linguistics' ","'18' ",1695
2012 ,"'Q1 - Linguistics' ","'19' ",425
2012 ,"'Q1 - Linguistics' ","'20' ",165
2012 ,"'Q1 - Linguistics' ","'21 and over' ",290
2012 ,"'Q2 - Comparative Literary studies' ","'17 and under' ",5
2012 ,"'Q2 - Comparative Literary studies' ","'18' ",365
2012 ,"'Q2 - Comparative Literary studies' ","'19' ",130
2012 ,"'Q2 - Comparative Literary studies' ","'20' ",50
2012 ,"'Q2 - Comparative Literary studies' ","'21 and over' ",95
2012 ,"'Q3 - English studies' ","'17 and under' ",490
2012 ,"'Q3 - English studies' ","'18' ",37615
2012 ,"'Q3 - English studies' ","'19' ",8145
2012 ,"'Q3 - English studies' ","'20' ",2050
2012 ,"'Q3 - English studies' ","'21 and over' ",4260
2012 ,"'Q4 - Ancient Language studies' ","'17 and under' ",5
2012 ,"'Q4 - Ancient Language studies' ","'18' ",15
2012 ,"'Q4 - Ancient Language studies' ","'19' ",10
2012 ,"'Q4 - Ancient Language studies' ","'21 and over' ",5
2012 ,"'Q5 - Celtic studies' ","'17 and under' ",15
2012 ,"'Q5 - Celtic studies' ","'18' ",525
2012 ,"'Q5 - Celtic studies' ","'19' ",110
2012 ,"'Q5 - Celtic studies' ","'20' ",20
2012 ,"'Q5 - Celtic studies' ","'21 and over' ",35
2012 ,"'Q6 - Latin studies' ","'17 and under' ",5
2012 ,"'Q6 - Latin studies' ","'18' ",40
2012 ,"'Q6 - Latin studies' ","'19' ",10
2012 ,"'Q6 - Latin studies' ","'20' ",5
2012 ,"'Q6 - Latin studies' ","'21 and over' ",5
2012 ,"'Q7 - Classical Greek studies' ","'18' ",15
2012 ,"'Q7 - Classical Greek studies' ","'19' ",5
2012 ,"'Q8 - Classical studies' ","'17 and under' ",70
2012 ,"'Q8 - Classical studies' ","'18' ",3755
2012 ,"'Q8 - Classical studies' ","'19' ",685
2012 ,"'Q8 - Classical studies' ","'20' ",125
