"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Applicant Domicile (UK / EU / Not EU) , Cycle Year"
"Coverage:   Accepted through the main scheme"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_003_02.pdf"
 
Cycle Year,Provider Name , Applicant Domicile (UK / EU / Not EU),Number of Acceptances,
2006 ,"'N77 Northumbria University' ","'UK' ",3735
2006 ,"'N77 Northumbria University' ","'EU (excluding UK)' ",75
2006 ,"'N77 Northumbria University' ","'Not EU' ",95
2006 ,"'N79 North Warwickshire and Hinckley College' ","'UK' ",45
2006 ,"'N82 Norwich City College of Further and Higher Education (an Associate College of UEA)' ","'UK' ",130
2006 ,"'N84 The University of Nottingham' ","'UK' ",4320
2006 ,"'N84 The University of Nottingham' ","'EU (excluding UK)' ",220
2006 ,"'N84 The University of Nottingham' ","'Not EU' ",730
2006 ,"'N91 Nottingham Trent University' ","'UK' ",3845
2006 ,"'N91 Nottingham Trent University' ","'EU (excluding UK)' ",75
2006 ,"'N91 Nottingham Trent University' ","'Not EU' ",120
2006 ,"'O25 Activate Learning (Oxford, Reading, Banbury & Bicester)' ","'UK' ",10
2006 ,"'O33 Oxford University' ","'UK' ",2740
2006 ,"'O33 Oxford University' ","'EU (excluding UK)' ",155
2006 ,"'O33 Oxford University' ","'Not EU' ",310
2006 ,"'O66 Oxford Brookes University' ","'UK' ",2435
2006 ,"'O66 Oxford Brookes University' ","'EU (excluding UK)' ",180
2006 ,"'O66 Oxford Brookes University' ","'Not EU' ",285
2006 ,"'P20 University of Paisley' ","'UK' ",1240
2006 ,"'P20 University of Paisley' ","'EU (excluding UK)' ",140
2006 ,"'P20 University of Paisley' ","'Not EU' ",45
2006 ,"'P35 Pembrokeshire College' ","'UK' ",25
2006 ,"'P37 Peninsula College of Medicine & Dentistry' ","'UK' ",180
2006 ,"'P37 Peninsula College of Medicine & Dentistry' ","'EU (excluding UK)' ",20
2006 ,"'P40 The People's College Nottingham' ","'UK' ",50
2006 ,"'P55 Peterborough Regional College' ","'UK' ",55
2006 ,"'P60 Plymouth University' ","'UK' ",3375
2006 ,"'P60 Plymouth University' ","'EU (excluding UK)' ",100
2006 ,"'P60 Plymouth University' ","'Not EU' ",120
2006 ,"'P65 Plymouth College of Art' ","'UK' ",160
2006 ,"'P65 Plymouth College of Art' ","'EU (excluding UK)' ",5
2006 ,"'P80 University of Portsmouth' ","'UK' ",3515
2006 ,"'P80 University of Portsmouth' ","'EU (excluding UK)' ",110
2006 ,"'P80 University of Portsmouth' ","'Not EU' ",150
2006 ,"'Q25 Queen Margaret University, Edinburgh' ","'UK' ",670
2006 ,"'Q25 Queen Margaret University, Edinburgh' ","'EU (excluding UK)' ",70
2006 ,"'Q25 Queen Margaret University, Edinburgh' ","'Not EU' ",25
2006 ,"'Q50 Queen Mary University of London' ","'UK' ",2095
2006 ,"'Q50 Queen Mary University of London' ","'EU (excluding UK)' ",140
2006 ,"'Q50 Queen Mary University of London' ","'Not EU' ",240
2006 ,"'Q75 Queen's University Belfast' ","'UK' ",3175
2006 ,"'Q75 Queen's University Belfast' ","'EU (excluding UK)' ",90
2006 ,"'Q75 Queen's University Belfast' ","'Not EU' ",20
2006 ,"'R06 Ravensbourne' ","'UK' ",365
2006 ,"'R06 Ravensbourne' ","'EU (excluding UK)' ",15
2006 ,"'R06 Ravensbourne' ","'Not EU' ",20
2006 ,"'R12 University of Reading' ","'UK' ",2435
2006 ,"'R12 University of Reading' ","'EU (excluding UK)' ",120
2006 ,"'R12 University of Reading' ","'Not EU' ",140
2006 ,"'R20 Richmond, The American International University in London' ","'UK' ",5
2006 ,"'R20 Richmond, The American International University in London' ","'EU (excluding UK)' ",5
2006 ,"'R20 Richmond, The American International University in London' ","'Not EU' ",15
2006 ,"'R36 Robert Gordon University' ","'UK' ",1385
2006 ,"'R36 Robert Gordon University' ","'EU (excluding UK)' ",140
2006 ,"'R36 Robert Gordon University' ","'Not EU' ",10
2006 ,"'R48 University of Roehampton' ","'UK' ",1740
2006 ,"'R48 University of Roehampton' ","'EU (excluding UK)' ",55
2006 ,"'R48 University of Roehampton' ","'Not EU' ",70
2006 ,"'R51 Rose Bruford College' ","'UK' ",215
2006 ,"'R51 Rose Bruford College' ","'EU (excluding UK)' ",10
2006 ,"'R51 Rose Bruford College' ","'Not EU' ",10
2006 ,"'R52 Rotherham College of Arts and Technology' ","'UK' ",20
2006 ,"'R54 Royal Agricultural University, Cirencester' ","'UK' ",170
2006 ,"'R54 Royal Agricultural University, Cirencester' ","'EU (excluding UK)' ",5
2006 ,"'R55 Royal Academy of Dance' ","'UK' ",30
2006 ,"'R55 Royal Academy of Dance' ","'Not EU' ",10
2006 ,"'R72 Royal Holloway, University of London' ","'UK' ",1305
2006 ,"'R72 Royal Holloway, University of London' ","'EU (excluding UK)' ",195
2006 ,"'R72 Royal Holloway, University of London' ","'Not EU' ",310
2006 ,"'R84 Royal Veterinary College (University of London)' ","'UK' ",300
2006 ,"'R84 Royal Veterinary College (University of London)' ","'EU (excluding UK)' ",10
2006 ,"'R84 Royal Veterinary College (University of London)' ","'Not EU' ",5
2006 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'UK' ",40
2006 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'EU (excluding UK)' ",5
2006 ,"'S01 SRUC - Scotland's Rural College' ","'UK' ",225
2006 ,"'S01 SRUC - Scotland's Rural College' ","'EU (excluding UK)' ",5
2006 ,"'S03 The University of Salford' ","'UK' ",3050
2006 ,"'S03 The University of Salford' ","'EU (excluding UK)' ",100
2006 ,"'S03 The University of Salford' ","'Not EU' ",145
2006 ,"'S05 SAE Institute' ","'UK' ",45
2006 ,"'S05 SAE Institute' ","'Not EU' ",5
2006 ,"'S07 Wiltshire College Salisbury (formerly Salisbury College)' ","'UK' ",20
2006 ,"'S09 SOAS, University of London' ","'UK' ",520
2006 ,"'S09 SOAS, University of London' ","'EU (excluding UK)' ",100
2006 ,"'S09 SOAS, University of London' ","'Not EU' ",140
2006 ,"'S12 The School of Pharmacy (University of London)' ","'UK' ",125
2006 ,"'S12 The School of Pharmacy (University of London)' ","'EU (excluding UK)' ",5
2006 ,"'S12 The School of Pharmacy (University of London)' ","'Not EU' ",30
2006 ,"'S18 The University of Sheffield' ","'UK' ",3735
2006 ,"'S18 The University of Sheffield' ","'EU (excluding UK)' ",135
2006 ,"'S18 The University of Sheffield' ","'Not EU' ",380
2006 ,"'S21 Sheffield Hallam University' ","'UK' ",4560
2006 ,"'S21 Sheffield Hallam University' ","'EU (excluding UK)' ",50
2006 ,"'S21 Sheffield Hallam University' ","'Not EU' ",145
2006 ,"'S22 Sheffield College' ","'UK' ",115
2006 ,"'S22 Sheffield College' ","'Not EU' ",5
2006 ,"'S23 Shrewsbury College of Arts and Technology' ","'UK' ",5
2006 ,"'S24 St Martin's College, Lancaster; Ambleside; Carlisle; London (accredited college of Lancaster Univ)' ","'UK' ",1030
2006 ,"'S24 St Martin's College, Lancaster; Ambleside; Carlisle; London (accredited college of Lancaster Univ)' ","'EU (excluding UK)' ",10
2006 ,"'S24 St Martin's College, Lancaster; Ambleside; Carlisle; London (accredited college of Lancaster Univ)' ","'Not EU' ",10
2006 ,"'S26 Solihull College & University Centre' ","'UK' ",45
2006 ,"'S27 University of Southampton' ","'UK' ",3240
2006 ,"'S27 University of Southampton' ","'EU (excluding UK)' ",170
2006 ,"'S27 University of Southampton' ","'Not EU' ",285
2006 ,"'S28 Somerset College' ","'UK' ",140
2006 ,"'S29 South Birmingham College' ","'UK' ",10
2006 ,"'S30 Southampton Solent University' ","'UK' ",2080
2006 ,"'S30 Southampton Solent University' ","'EU (excluding UK)' ",100
2006 ,"'S30 Southampton Solent University' ","'Not EU' ",130
2006 ,"'S32 South Devon College' ","'UK' ",10
2006 ,"'S34 Sparsholt College Hampshire' ","'UK' ",130
2006 ,"'S34 Sparsholt College Hampshire' ","'EU (excluding UK)' ",5
2006 ,"'S36 University of St Andrews' ","'UK' ",1025
2006 ,"'S36 University of St Andrews' ","'EU (excluding UK)' ",135
2006 ,"'S36 University of St Andrews' ","'Not EU' ",145
2006 ,"'S42 South Downs College' ","'UK' ",10
2006 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'UK' ",215
2006 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'Not EU' ",10
2006 ,"'S46 South Nottingham College (Central College, Nottingham)' ","'UK' ",25
2006 ,"'S49 St George's, University of London' ","'UK' ",470
2006 ,"'S49 St George's, University of London' ","'EU (excluding UK)' ",15
2006 ,"'S49 St George's, University of London' ","'Not EU' ",5
2006 ,"'S51 University Centre St Helens' ","'UK' ",115
2006 ,"'S64 St Mary's University, Twickenham, London' ","'UK' ",835
2006 ,"'S64 St Mary's University, Twickenham, London' ","'EU (excluding UK)' ",45
2006 ,"'S64 St Mary's University, Twickenham, London' ","'Not EU' ",10
2006 ,"'S68 Stamford College' ","'UK' ",25
2006 ,"'S72 Staffordshire University' ","'UK' ",2090
2006 ,"'S72 Staffordshire University' ","'EU (excluding UK)' ",20
2006 ,"'S72 Staffordshire University' ","'Not EU' ",75
2006 ,"'S73 Staffordshire University Regional Federation' ","'UK' ",130
2006 ,"'S73 Staffordshire University Regional Federation' ","'Not EU' ",5
2006 ,"'S74 Stratford upon Avon College' ","'UK' ",10
2006 ,"'S75 The University of Stirling' ","'UK' ",1220
2006 ,"'S75 The University of Stirling' ","'EU (excluding UK)' ",75
2006 ,"'S75 The University of Stirling' ","'Not EU' ",50
2006 ,"'S76 Stockport College' ","'UK' ",135
2006 ,"'S78 The University of Strathclyde' ","'UK' ",3020
2006 ,"'S78 The University of Strathclyde' ","'EU (excluding UK)' ",50
2006 ,"'S78 The University of Strathclyde' ","'Not EU' ",60
2006 ,"'S79 Stranmillis University College: A College of Queen's University Belfast' ","'UK' ",260
2006 ,"'S79 Stranmillis University College: A College of Queen's University Belfast' ","'EU (excluding UK)' ",5
2006 ,"'S81 Suffolk College' ","'UK' ",345
2006 ,"'S84 University of Sunderland' ","'UK' ",1665
2006 ,"'S84 University of Sunderland' ","'EU (excluding UK)' ",55
2006 ,"'S84 University of Sunderland' ","'Not EU' ",40
2006 ,"'S85 University of Surrey' ","'UK' ",1325
2006 ,"'S85 University of Surrey' ","'EU (excluding UK)' ",185
2006 ,"'S85 University of Surrey' ","'Not EU' ",220
2006 ,"'S88 The Surrey Institute of Art and Design, University College' ","'UK' ",795
2006 ,"'S88 The Surrey Institute of Art and Design, University College' ","'EU (excluding UK)' ",55
2006 ,"'S88 The Surrey Institute of Art and Design, University College' ","'Not EU' ",35
2006 ,"'S90 University of Sussex' ","'UK' ",2095
2006 ,"'S90 University of Sussex' ","'EU (excluding UK)' ",160
2006 ,"'S90 University of Sussex' ","'Not EU' ",100
2006 ,"'S91 Sutton Coldfield College' ","'UK' ",15
2006 ,"'S93 Swansea University' ","'UK' ",2595
2006 ,"'S93 Swansea University' ","'EU (excluding UK)' ",45
2006 ,"'S93 Swansea University' ","'Not EU' ",55
2006 ,"'S94 Gower College Swansea (formerly Swansea College)' ","'UK' ",5
2006 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'UK' ",750
2006 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'EU (excluding UK)' ",85
2006 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'Not EU' ",15
2006 ,"'S98 Swindon College' ","'UK' ",55
2006 ,"'T20 Teesside University' ","'UK' ",1970
2006 ,"'T20 Teesside University' ","'EU (excluding UK)' ",55
2006 ,"'T20 Teesside University' ","'Not EU' ",50
2006 ,"'T40 University of West London (formerly Thames Valley University)' ","'UK' ",1020
2006 ,"'T40 University of West London (formerly Thames Valley University)' ","'EU (excluding UK)' ",95
2006 ,"'T40 University of West London (formerly Thames Valley University)' ","'Not EU' ",70
2006 ,"'T80 University of Wales Trinity Saint David' ","'UK' ",305
2006 ,"'T80 University of Wales Trinity Saint David' ","'EU (excluding UK)' ",10
2006 ,"'T90 Tyne Metropolitan College' ","'UK' ",20
2006 ,"'U20 Ulster University' ","'UK' ",3820
2006 ,"'U20 Ulster University' ","'EU (excluding UK)' ",215
2006 ,"'U20 Ulster University' ","'Not EU' ",10
2006 ,"'U65 University of the Arts London' ","'UK' ",2495
2006 ,"'U65 University of the Arts London' ","'EU (excluding UK)' ",335
2006 ,"'U65 University of the Arts London' ","'Not EU' ",425
2006 ,"'U80 UCL (University College London)' ","'UK' ",2225
2006 ,"'U80 UCL (University College London)' ","'EU (excluding UK)' ",270
2006 ,"'U80 UCL (University College London)' ","'Not EU' ",745
2006 ,"'W08 Wakefield College' ","'UK' ",45
2006 ,"'W12 Walsall College' ","'UK' ",10
2006 ,"'W20 The University of Warwick' ","'UK' ",2490
2006 ,"'W20 The University of Warwick' ","'EU (excluding UK)' ",200
2006 ,"'W20 The University of Warwick' ","'Not EU' ",575
2006 ,"'W25 Warwickshire College Group' ","'UK' ",140
2006 ,"'W29 Welsh College of Horticulture' ","'UK' ",5
2006 ,"'W35 College of West Anglia' ","'UK' ",65
2006 ,"'W36 West Cheshire College' ","'UK' ",5
2006 ,"'W40 West Herts College, Watford Associate College of University of Hertfordshire' ","'UK' ",15
2006 ,"'W50 University of Westminster, London' ","'UK' ",2680
2006 ,"'W50 University of Westminster, London' ","'EU (excluding UK)' ",290
2006 ,"'W50 University of Westminster, London' ","'Not EU' ",320
2006 ,"'W52 Westminster Kingsway College' ","'UK' ",20
2006 ,"'W52 Westminster Kingsway College' ","'EU (excluding UK)' ",5
2006 ,"'W60 West Suffolk College, A Partner College of ARU' ","'UK' ",85
2006 ,"'W60 West Suffolk College, A Partner College of ARU' ","'Not EU' ",5
2006 ,"'W65 West Thames College' ","'UK' ",50
2006 ,"'W65 West Thames College' ","'Not EU' ",5
2006 ,"'W69 Wimbledon School of Art' ","'UK' ",165
2006 ,"'W69 Wimbledon School of Art' ","'EU (excluding UK)' ",10
2006 ,"'W69 Wimbledon School of Art' ","'Not EU' ",10
2006 ,"'W73 Wirral Metropolitan College' ","'UK' ",40
2006 ,"'W74 Wiltshire College' ","'UK' ",35
2006 ,"'W75 University of Wolverhampton' ","'UK' ",2620
2006 ,"'W75 University of Wolverhampton' ","'EU (excluding UK)' ",125
2006 ,"'W75 University of Wolverhampton' ","'Not EU' ",50
2006 ,"'W76 University of Winchester' ","'UK' ",1115
2006 ,"'W76 University of Winchester' ","'EU (excluding UK)' ",15
2006 ,"'W76 University of Winchester' ","'Not EU' ",35
2006 ,"'W80 University of Worcester' ","'UK' ",965
2006 ,"'W80 University of Worcester' ","'EU (excluding UK)' ",15
2006 ,"'W80 University of Worcester' ","'Not EU' ",5
2006 ,"'W81 Worcester College of Technology' ","'UK' ",30
2006 ,"'W85 Writtle University College' ","'UK' ",200
2006 ,"'W85 Writtle University College' ","'EU (excluding UK)' ",15
2006 ,"'W85 Writtle University College' ","'Not EU' ",10
2006 ,"'Y50 University of York' ","'UK' ",2025
2006 ,"'Y50 University of York' ","'EU (excluding UK)' ",80
2006 ,"'Y50 University of York' ","'Not EU' ",240
2006 ,"'Y70 York College' ","'UK' ",55
2006 ,"'Y75 York St John University' ","'UK' ",1090
2006 ,"'Y75 York St John University' ","'EU (excluding UK)' ",15
2006 ,"'Y75 York St John University' ","'Not EU' ",5
2006 ,"'Y80 Yorkshire Coast College of Further and Higher Education' ","'UK' ",15
2007 ,"'A20 The University of Aberdeen' ","'UK' ",1775
2007 ,"'A20 The University of Aberdeen' ","'EU (excluding UK)' ",340
2007 ,"'A20 The University of Aberdeen' ","'Not EU' ",190
2007 ,"'A30 Abertay University' ","'UK' ",760
2007 ,"'A30 Abertay University' ","'EU (excluding UK)' ",40
2007 ,"'A30 Abertay University' ","'Not EU' ",15
2007 ,"'A40 Aberystwyth University' ","'UK' ",1700
2007 ,"'A40 Aberystwyth University' ","'EU (excluding UK)' ",175
2007 ,"'A40 Aberystwyth University' ","'Not EU' ",145
2007 ,"'A42 ALRA (The Academy of Live and Recorded Arts)' ","'UK' ",25
2007 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'UK' ",55
2007 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'EU (excluding UK)' ",30
2007 ,"'A50 American InterContinental University - London' ","'UK' ",10
2007 ,"'A50 American InterContinental University - London' ","'EU (excluding UK)' ",5
2007 ,"'A50 American InterContinental University - London' ","'Not EU' ",10
2007 ,"'A60 Anglia Ruskin University' ","'UK' ",1995
2007 ,"'A60 Anglia Ruskin University' ","'EU (excluding UK)' ",115
2007 ,"'A60 Anglia Ruskin University' ","'Not EU' ",80
2007 ,"'A70 Askham Bryan College' ","'UK' ",35
2007 ,"'A80 Aston University, Birmingham' ","'UK' ",1450
2007 ,"'A80 Aston University, Birmingham' ","'EU (excluding UK)' ",100
2007 ,"'A80 Aston University, Birmingham' ","'Not EU' ",335
2007 ,"'B06 Bangor University' ","'UK' ",1790
2007 ,"'B06 Bangor University' ","'EU (excluding UK)' ",60
2007 ,"'B06 Bangor University' ","'Not EU' ",60
2007 ,"'B11 Barking and Dagenham College' ","'UK' ",30
2007 ,"'B12 Barony College' ","'UK' ",5
2007 ,"'B15 Basingstoke College of Technology' ","'UK' ",25
2007 ,"'B16 University of Bath' ","'UK' ",1890
2007 ,"'B16 University of Bath' ","'EU (excluding UK)' ",255
2007 ,"'B16 University of Bath' ","'Not EU' ",395
2007 ,"'B20 Bath Spa University' ","'UK' ",1580
2007 ,"'B20 Bath Spa University' ","'EU (excluding UK)' ",25
2007 ,"'B20 Bath Spa University' ","'Not EU' ",25
2007 ,"'B22 University of Bedfordshire' ","'UK' ",1395
2007 ,"'B22 University of Bedfordshire' ","'EU (excluding UK)' ",45
2007 ,"'B22 University of Bedfordshire' ","'Not EU' ",10
2007 ,"'B23 Bedford College' ","'UK' ",25
2007 ,"'B23 Bedford College' ","'Not EU' ",5
2007 ,"'B26 Bell College' ","'UK' ",380
2007 ,"'B26 Bell College' ","'EU (excluding UK)' ",5
2007 ,"'B32 The University of Birmingham' ","'UK' ",4285
2007 ,"'B32 The University of Birmingham' ","'EU (excluding UK)' ",170
2007 ,"'B32 The University of Birmingham' ","'Not EU' ",435
2007 ,"'B35 University College Birmingham' ","'UK' ",605
2007 ,"'B35 University College Birmingham' ","'EU (excluding UK)' ",60
2007 ,"'B35 University College Birmingham' ","'Not EU' ",40
2007 ,"'B37 Bishop Burton College' ","'UK' ",130
2007 ,"'B38 Bishop Grosseteste University' ","'UK' ",370
2007 ,"'B41 Blackpool and The Fylde College' ","'UK' ",345
2007 ,"'B41 Blackpool and The Fylde College' ","'Not EU' ",5
2007 ,"'B44 University of Bolton' ","'UK' ",605
2007 ,"'B44 University of Bolton' ","'EU (excluding UK)' ",10
2007 ,"'B44 University of Bolton' ","'Not EU' ",10
2007 ,"'B50 Bournemouth University' ","'UK' ",2970
2007 ,"'B50 Bournemouth University' ","'EU (excluding UK)' ",100
2007 ,"'B50 Bournemouth University' ","'Not EU' ",160
2007 ,"'B53 The Arts Institute at Bournemouth' ","'UK' ",670
2007 ,"'B53 The Arts Institute at Bournemouth' ","'EU (excluding UK)' ",35
2007 ,"'B53 The Arts Institute at Bournemouth' ","'Not EU' ",30
2007 ,"'B56 The University of Bradford' ","'UK' ",1455
2007 ,"'B56 The University of Bradford' ","'EU (excluding UK)' ",130
2007 ,"'B56 The University of Bradford' ","'Not EU' ",265
2007 ,"'B60 Bradford College' ","'UK' ",355
2007 ,"'B70 Bridgwater College' ","'UK' ",40
2007 ,"'B72 University of Brighton' ","'UK' ",3300
2007 ,"'B72 University of Brighton' ","'EU (excluding UK)' ",365
2007 ,"'B72 University of Brighton' ","'Not EU' ",250
2007 ,"'B74 Brighton and Sussex Medical School' ","'UK' ",130
2007 ,"'B74 Brighton and Sussex Medical School' ","'EU (excluding UK)' ",5
2007 ,"'B74 Brighton and Sussex Medical School' ","'Not EU' ",10
2007 ,"'B77 Bristol, City of Bristol College' ","'UK' ",140
2007 ,"'B77 Bristol, City of Bristol College' ","'Not EU' ",10
2007 ,"'B78 University of Bristol' ","'UK' ",3240
2007 ,"'B78 University of Bristol' ","'EU (excluding UK)' ",165
2007 ,"'B78 University of Bristol' ","'Not EU' ",375
2007 ,"'B79 Bristol Filton College' ","'UK' ",10
2007 ,"'B80 Bristol, University of the West of England (UWE)' ","'UK' ",4945
2007 ,"'B80 Bristol, University of the West of England (UWE)' ","'EU (excluding UK)' ",200
2007 ,"'B80 Bristol, University of the West of England (UWE)' ","'Not EU' ",190
2007 ,"'B81 British College of Osteopathic Medicine' ","'UK' ",35
2007 ,"'B81 British College of Osteopathic Medicine' ","'EU (excluding UK)' ",5
2007 ,"'B81 British College of Osteopathic Medicine' ","'Not EU' ",5
2007 ,"'B84 Brunel University London' ","'UK' ",2560
2007 ,"'B84 Brunel University London' ","'EU (excluding UK)' ",100
2007 ,"'B84 Brunel University London' ","'Not EU' ",160
2007 ,"'B87 British School of Osteopathy' ","'UK' ",80
2007 ,"'B87 British School of Osteopathy' ","'EU (excluding UK)' ",5
2007 ,"'B87 British School of Osteopathy' ","'Not EU' ",5
2007 ,"'B88 Brockenhurst College' ","'UK' ",5
2007 ,"'B90 The University of Buckingham' ","'UK' ",30
