"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Applicant Domicile (UK / EU / Not EU) , Entry Year"
"Coverage:   Direct entry or deferred by one year"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_019_01.pdf"
 
Entry Year,Provider Name , Applicant Domicile (UK / EU / Not EU),Number of Acceptances,
2012 ,"'S18 The University of Sheffield' ","'Not EU' ",710
2012 ,"'S21 Sheffield Hallam University' ","'UK' ",6515
2012 ,"'S21 Sheffield Hallam University' ","'EU (excluding UK)' ",75
2012 ,"'S21 Sheffield Hallam University' ","'Not EU' ",600
2012 ,"'S22 Sheffield College' ","'UK' ",150
2012 ,"'S26 Solihull College & University Centre' ","'UK' ",155
2012 ,"'S27 University of Southampton' ","'UK' ",3435
2012 ,"'S27 University of Southampton' ","'EU (excluding UK)' ",225
2012 ,"'S27 University of Southampton' ","'Not EU' ",675
2012 ,"'S28 Somerset College' ","'UK' ",165
2012 ,"'S30 Southampton Solent University' ","'UK' ",3145
2012 ,"'S30 Southampton Solent University' ","'EU (excluding UK)' ",220
2012 ,"'S30 Southampton Solent University' ","'Not EU' ",245
2012 ,"'S32 South Devon College' ","'UK' ",30
2012 ,"'S34 Sparsholt College Hampshire' ","'UK' ",150
2012 ,"'S34 Sparsholt College Hampshire' ","'Not EU' ",5
2012 ,"'S36 University of St Andrews' ","'UK' ",920
2012 ,"'S36 University of St Andrews' ","'EU (excluding UK)' ",130
2012 ,"'S36 University of St Andrews' ","'Not EU' ",635
2012 ,"'S41 South Cheshire College' ","'UK' ",5
2012 ,"'S42 South Downs College' ","'UK' ",15
2012 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'UK' ",415
2012 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'Not EU' ",5
2012 ,"'S46 South Nottingham College (Central College, Nottingham)' ","'UK' ",95
2012 ,"'S49 St George's, University of London' ","'UK' ",590
2012 ,"'S49 St George's, University of London' ","'EU (excluding UK)' ",30
2012 ,"'S49 St George's, University of London' ","'Not EU' ",35
2012 ,"'S51 University Centre St Helens' ","'UK' ",205
2012 ,"'S51 University Centre St Helens' ","'EU (excluding UK)' ",5
2012 ,"'S52 South Tyneside College' ","'UK' ",15
2012 ,"'S64 St Mary's University, Twickenham, London' ","'UK' ",1115
2012 ,"'S64 St Mary's University, Twickenham, London' ","'EU (excluding UK)' ",30
2012 ,"'S64 St Mary's University, Twickenham, London' ","'Not EU' ",35
2012 ,"'S69 Stephenson College Coalville' ","'UK' ",15
2012 ,"'S72 Staffordshire University' ","'UK' ",3555
2012 ,"'S72 Staffordshire University' ","'EU (excluding UK)' ",45
2012 ,"'S72 Staffordshire University' ","'Not EU' ",45
2012 ,"'S74 Stratford upon Avon College' ","'UK' ",40
2012 ,"'S75 The University of Stirling' ","'UK' ",1530
2012 ,"'S75 The University of Stirling' ","'EU (excluding UK)' ",120
2012 ,"'S75 The University of Stirling' ","'Not EU' ",45
2012 ,"'S76 Stockport College' ","'UK' ",160
2012 ,"'S77 Stourbridge College' ","'UK' ",35
2012 ,"'S78 The University of Strathclyde' ","'UK' ",2670
2012 ,"'S78 The University of Strathclyde' ","'EU (excluding UK)' ",235
2012 ,"'S78 The University of Strathclyde' ","'Not EU' ",40
2012 ,"'S79 Stranmillis University College: A College of Queen's University Belfast' ","'UK' ",240
2012 ,"'S79 Stranmillis University College: A College of Queen's University Belfast' ","'EU (excluding UK)' ",5
2012 ,"'S82 University of Suffolk' ","'UK' ",1330
2012 ,"'S82 University of Suffolk' ","'EU (excluding UK)' ",15
2012 ,"'S82 University of Suffolk' ","'Not EU' ",15
2012 ,"'S84 University of Sunderland' ","'UK' ",2230
2012 ,"'S84 University of Sunderland' ","'EU (excluding UK)' ",160
2012 ,"'S84 University of Sunderland' ","'Not EU' ",70
2012 ,"'S85 University of Surrey' ","'UK' ",1560
2012 ,"'S85 University of Surrey' ","'EU (excluding UK)' ",175
2012 ,"'S85 University of Surrey' ","'Not EU' ",260
2012 ,"'S90 University of Sussex' ","'UK' ",2175
2012 ,"'S90 University of Sussex' ","'EU (excluding UK)' ",295
2012 ,"'S90 University of Sussex' ","'Not EU' ",635
2012 ,"'S93 Swansea University' ","'UK' ",2430
2012 ,"'S93 Swansea University' ","'EU (excluding UK)' ",55
2012 ,"'S93 Swansea University' ","'Not EU' ",360
2012 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'UK' ",1290
2012 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'EU (excluding UK)' ",60
2012 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'Not EU' ",55
2012 ,"'S98 Swindon College' ","'UK' ",55
2012 ,"'T20 Teesside University' ","'UK' ",3320
2012 ,"'T20 Teesside University' ","'EU (excluding UK)' ",45
2012 ,"'T20 Teesside University' ","'Not EU' ",15
2012 ,"'T80 University of Wales Trinity Saint David' ","'UK' ",800
2012 ,"'T80 University of Wales Trinity Saint David' ","'EU (excluding UK)' ",15
2012 ,"'T80 University of Wales Trinity Saint David' ","'Not EU' ",5
2012 ,"'T85 Truro and Penwith College' ","'UK' ",395
2012 ,"'T90 Tyne Metropolitan College' ","'UK' ",20
2012 ,"'U20 Ulster University' ","'UK' ",5190
2012 ,"'U20 Ulster University' ","'EU (excluding UK)' ",360
2012 ,"'U20 Ulster University' ","'Not EU' ",85
2012 ,"'U40 University of the West of Scotland' ","'UK' ",3850
2012 ,"'U40 University of the West of Scotland' ","'EU (excluding UK)' ",290
2012 ,"'U40 University of the West of Scotland' ","'Not EU' ",90
2012 ,"'U65 University of the Arts London' ","'UK' ",3155
2012 ,"'U65 University of the Arts London' ","'EU (excluding UK)' ",465
2012 ,"'U65 University of the Arts London' ","'Not EU' ",645
2012 ,"'U80 UCL (University College London)' ","'UK' ",2420
2012 ,"'U80 UCL (University College London)' ","'EU (excluding UK)' ",465
2012 ,"'U80 UCL (University College London)' ","'Not EU' ",1365
2012 ,"'W08 Wakefield College' ","'UK' ",105
2012 ,"'W12 Walsall College' ","'UK' ",50
2012 ,"'W20 The University of Warwick' ","'UK' ",2520
2012 ,"'W20 The University of Warwick' ","'EU (excluding UK)' ",315
2012 ,"'W20 The University of Warwick' ","'Not EU' ",900
2012 ,"'W25 Warwickshire College Group' ","'UK' ",250
2012 ,"'W35 College of West Anglia' ","'UK' ",110
2012 ,"'W36 West Cheshire College' ","'UK' ",20
2012 ,"'W50 University of Westminster, London' ","'UK' ",3525
2012 ,"'W50 University of Westminster, London' ","'EU (excluding UK)' ",415
2012 ,"'W50 University of Westminster, London' ","'Not EU' ",505
2012 ,"'W51 City of Westminster College' ","'UK' ",30
2012 ,"'W51 City of Westminster College' ","'EU (excluding UK)' ",5
2012 ,"'W65 West Thames College' ","'UK' ",140
2012 ,"'W65 West Thames College' ","'EU (excluding UK)' ",5
2012 ,"'W67 Wigan and Leigh College' ","'UK' ",150
2012 ,"'W73 Wirral Metropolitan College' ","'UK' ",105
2012 ,"'W74 Wiltshire College' ","'UK' ",105
2012 ,"'W75 University of Wolverhampton' ","'UK' ",4470
2012 ,"'W75 University of Wolverhampton' ","'EU (excluding UK)' ",50
2012 ,"'W75 University of Wolverhampton' ","'Not EU' ",20
2012 ,"'W76 University of Winchester' ","'UK' ",1690
2012 ,"'W76 University of Winchester' ","'EU (excluding UK)' ",30
2012 ,"'W76 University of Winchester' ","'Not EU' ",70
2012 ,"'W80 University of Worcester' ","'UK' ",2415
2012 ,"'W80 University of Worcester' ","'EU (excluding UK)' ",110
2012 ,"'W80 University of Worcester' ","'Not EU' ",5
2012 ,"'W81 Worcester College of Technology' ","'UK' ",5
2012 ,"'W85 Writtle University College' ","'UK' ",250
2012 ,"'W85 Writtle University College' ","'EU (excluding UK)' ",10
2012 ,"'W85 Writtle University College' ","'Not EU' ",20
2012 ,"'Y50 University of York' ","'UK' ",2990
2012 ,"'Y50 University of York' ","'EU (excluding UK)' ",205
2012 ,"'Y50 University of York' ","'Not EU' ",460
2012 ,"'Y70 York College' ","'UK' ",180
2012 ,"'Y75 York St John University' ","'UK' ",1555
2012 ,"'Y75 York St John University' ","'EU (excluding UK)' ",20
2012 ,"'Y75 York St John University' ","'Not EU' ",15
2012 ,"'Y80 Yorkshire Coast College of Further and Higher Education' ","'UK' ",15
2013 ,"'A20 The University of Aberdeen' ","'UK' ",1445
2013 ,"'A20 The University of Aberdeen' ","'EU (excluding UK)' ",235
2013 ,"'A20 The University of Aberdeen' ","'Not EU' ",160
2013 ,"'A30 Abertay University' ","'UK' ",1015
2013 ,"'A30 Abertay University' ","'EU (excluding UK)' ",85
2013 ,"'A30 Abertay University' ","'Not EU' ",15
2013 ,"'A40 Aberystwyth University' ","'UK' ",2115
2013 ,"'A40 Aberystwyth University' ","'EU (excluding UK)' ",245
2013 ,"'A40 Aberystwyth University' ","'Not EU' ",160
2013 ,"'A44 Accrington & Rossendale College' ","'UK' ",70
2013 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'UK' ",145
2013 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'EU (excluding UK)' ",40
2013 ,"'A50 American InterContinental University - London' ","'UK' ",20
2013 ,"'A50 American InterContinental University - London' ","'EU (excluding UK)' ",5
2013 ,"'A60 Anglia Ruskin University' ","'UK' ",3880
2013 ,"'A60 Anglia Ruskin University' ","'EU (excluding UK)' ",110
2013 ,"'A60 Anglia Ruskin University' ","'Not EU' ",55
2013 ,"'A65 Anglo European College of Chiropractic' ","'UK' ",45
2013 ,"'A65 Anglo European College of Chiropractic' ","'EU (excluding UK)' ",30
2013 ,"'A65 Anglo European College of Chiropractic' ","'Not EU' ",35
2013 ,"'A66 Arts University Bournemouth (formerly University College)' ","'UK' ",945
2013 ,"'A66 Arts University Bournemouth (formerly University College)' ","'EU (excluding UK)' ",50
2013 ,"'A66 Arts University Bournemouth (formerly University College)' ","'Not EU' ",50
2013 ,"'A70 Askham Bryan College' ","'UK' ",195
2013 ,"'A80 Aston University, Birmingham' ","'UK' ",2180
2013 ,"'A80 Aston University, Birmingham' ","'EU (excluding UK)' ",80
2013 ,"'A80 Aston University, Birmingham' ","'Not EU' ",235
2013 ,"'B06 Bangor University' ","'UK' ",2225
2013 ,"'B06 Bangor University' ","'EU (excluding UK)' ",80
2013 ,"'B06 Bangor University' ","'Not EU' ",90
2013 ,"'B08 Barnet and Southgate College' ","'UK' ",10
2013 ,"'B11 Barking and Dagenham College' ","'UK' ",95
2013 ,"'B15 Basingstoke College of Technology' ","'UK' ",5
2013 ,"'B16 University of Bath' ","'UK' ",2390
2013 ,"'B16 University of Bath' ","'EU (excluding UK)' ",290
2013 ,"'B16 University of Bath' ","'Not EU' ",375
2013 ,"'B20 Bath Spa University' ","'UK' ",1840
2013 ,"'B20 Bath Spa University' ","'EU (excluding UK)' ",60
2013 ,"'B20 Bath Spa University' ","'Not EU' ",50
2013 ,"'B21 Bath College' ","'UK' ",10
2013 ,"'B22 University of Bedfordshire' ","'UK' ",3065
2013 ,"'B22 University of Bedfordshire' ","'EU (excluding UK)' ",135
2013 ,"'B22 University of Bedfordshire' ","'Not EU' ",15
2013 ,"'B23 Bedford College' ","'UK' ",210
2013 ,"'B23 Bedford College' ","'EU (excluding UK)' ",5
2013 ,"'B23 Bedford College' ","'Not EU' ",5
2013 ,"'B24 Birkbeck, University of London' ","'UK' ",985
2013 ,"'B24 Birkbeck, University of London' ","'EU (excluding UK)' ",60
2013 ,"'B24 Birkbeck, University of London' ","'Not EU' ",90
2013 ,"'B25 Birmingham City University' ","'UK' ",5690
2013 ,"'B25 Birmingham City University' ","'EU (excluding UK)' ",180
2013 ,"'B25 Birmingham City University' ","'Not EU' ",95
2013 ,"'B30 Birmingham Metropolitan College' ","'UK' ",80
2013 ,"'B32 The University of Birmingham' ","'UK' ",5250
2013 ,"'B32 The University of Birmingham' ","'EU (excluding UK)' ",120
2013 ,"'B32 The University of Birmingham' ","'Not EU' ",510
2013 ,"'B35 University College Birmingham' ","'UK' ",1210
2013 ,"'B35 University College Birmingham' ","'EU (excluding UK)' ",145
2013 ,"'B35 University College Birmingham' ","'Not EU' ",30
2013 ,"'B37 Bishop Burton College' ","'UK' ",240
2013 ,"'B37 Bishop Burton College' ","'EU (excluding UK)' ",5
2013 ,"'B38 Bishop Grosseteste University' ","'UK' ",630
2013 ,"'B40 Blackburn College' ","'UK' ",1040
2013 ,"'B40 Blackburn College' ","'EU (excluding UK)' ",5
2013 ,"'B41 Blackpool and The Fylde College' ","'UK' ",810
2013 ,"'B44 University of Bolton' ","'UK' ",1215
2013 ,"'B44 University of Bolton' ","'EU (excluding UK)' ",25
2013 ,"'B44 University of Bolton' ","'Not EU' ",15
2013 ,"'B50 Bournemouth University' ","'UK' ",3885
2013 ,"'B50 Bournemouth University' ","'EU (excluding UK)' ",170
2013 ,"'B50 Bournemouth University' ","'Not EU' ",165
2013 ,"'B54 BPP University' ","'UK' ",660
2013 ,"'B54 BPP University' ","'EU (excluding UK)' ",15
2013 ,"'B54 BPP University' ","'Not EU' ",80
2013 ,"'B56 The University of Bradford' ","'UK' ",2470
2013 ,"'B56 The University of Bradford' ","'EU (excluding UK)' ",145
2013 ,"'B56 The University of Bradford' ","'Not EU' ",240
2013 ,"'B60 Bradford College' ","'UK' ",760
2013 ,"'B60 Bradford College' ","'EU (excluding UK)' ",5
2013 ,"'B60 Bradford College' ","'Not EU' ",20
2013 ,"'B70 Bridgwater College' ","'UK' ",95
2013 ,"'B72 University of Brighton' ","'UK' ",4270
2013 ,"'B72 University of Brighton' ","'EU (excluding UK)' ",320
2013 ,"'B72 University of Brighton' ","'Not EU' ",305
2013 ,"'B74 Brighton and Sussex Medical School' ","'UK' ",120
2013 ,"'B74 Brighton and Sussex Medical School' ","'EU (excluding UK)' ",5
2013 ,"'B74 Brighton and Sussex Medical School' ","'Not EU' ",15
2013 ,"'B77 Bristol, City of Bristol College' ","'UK' ",195
2013 ,"'B77 Bristol, City of Bristol College' ","'EU (excluding UK)' ",5
2013 ,"'B77 Bristol, City of Bristol College' ","'Not EU' ",5
2013 ,"'B78 University of Bristol' ","'UK' ",3865
2013 ,"'B78 University of Bristol' ","'EU (excluding UK)' ",210
2013 ,"'B78 University of Bristol' ","'Not EU' ",650
2013 ,"'B80 Bristol, University of the West of England (UWE)' ","'UK' ",6280
2013 ,"'B80 Bristol, University of the West of England (UWE)' ","'EU (excluding UK)' ",190
2013 ,"'B80 Bristol, University of the West of England (UWE)' ","'Not EU' ",270
2013 ,"'B81 British College of Osteopathic Medicine' ","'UK' ",25
2013 ,"'B81 British College of Osteopathic Medicine' ","'Not EU' ",5
2013 ,"'B83 Brooklands College' ","'UK' ",15
2013 ,"'B84 Brunel University London' ","'UK' ",2640
2013 ,"'B84 Brunel University London' ","'EU (excluding UK)' ",135
2013 ,"'B84 Brunel University London' ","'Not EU' ",165
2013 ,"'B87 British School of Osteopathy' ","'UK' ",50
2013 ,"'B87 British School of Osteopathy' ","'EU (excluding UK)' ",5
2013 ,"'B87 British School of Osteopathy' ","'Not EU' ",5
2013 ,"'B90 The University of Buckingham' ","'UK' ",100
2013 ,"'B90 The University of Buckingham' ","'EU (excluding UK)' ",5
2013 ,"'B90 The University of Buckingham' ","'Not EU' ",50
2013 ,"'B92 Brooksby Melton College (an Associate College of UEA)' ","'UK' ",90
2013 ,"'B94 Buckinghamshire New University' ","'UK' ",2050
2013 ,"'B94 Buckinghamshire New University' ","'EU (excluding UK)' ",150
2013 ,"'B94 Buckinghamshire New University' ","'Not EU' ",25
2013 ,"'C05 University of Cambridge' ","'UK' ",2690
2013 ,"'C05 University of Cambridge' ","'EU (excluding UK)' ",270
2013 ,"'C05 University of Cambridge' ","'Not EU' ",430
2013 ,"'C06 Cambridge School of Visual & Performing Arts' ","'UK' ",5
2013 ,"'C06 Cambridge School of Visual & Performing Arts' ","'EU (excluding UK)' ",5
2013 ,"'C06 Cambridge School of Visual & Performing Arts' ","'Not EU' ",5
2013 ,"'C10 Canterbury Christ Church University' ","'UK' ",3420
2013 ,"'C10 Canterbury Christ Church University' ","'EU (excluding UK)' ",195
2013 ,"'C10 Canterbury Christ Church University' ","'Not EU' ",25
2013 ,"'C15 Cardiff University' ","'UK' ",5045
2013 ,"'C15 Cardiff University' ","'EU (excluding UK)' ",230
2013 ,"'C15 Cardiff University' ","'Not EU' ",755
2013 ,"'C20 Cardiff Metropolitan University' ","'UK' ",2765
2013 ,"'C20 Cardiff Metropolitan University' ","'EU (excluding UK)' ",75
2013 ,"'C20 Cardiff Metropolitan University' ","'Not EU' ",55
2013 ,"'C22 Coleg Sir Gar / Carmarthenshire College' ","'UK' ",100
2013 ,"'C24 Carshalton College' ","'UK' ",90
2013 ,"'C30 University of Central Lancashire (UCLan)' ","'UK' ",5535
2013 ,"'C30 University of Central Lancashire (UCLan)' ","'EU (excluding UK)' ",165
2013 ,"'C30 University of Central Lancashire (UCLan)' ","'Not EU' ",50
2013 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'UK' ",190
2013 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'EU (excluding UK)' ",15
2013 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'Not EU' ",20
2013 ,"'C55 University of Chester' ","'UK' ",3070
2013 ,"'C55 University of Chester' ","'EU (excluding UK)' ",35
2013 ,"'C55 University of Chester' ","'Not EU' ",70
2013 ,"'C57 Chichester College' ","'UK' ",70
2013 ,"'C58 University of Chichester' ","'UK' ",1500
2013 ,"'C58 University of Chichester' ","'EU (excluding UK)' ",10
2013 ,"'C58 University of Chichester' ","'Not EU' ",30
2013 ,"'C60 City, University of London' ","'UK' ",2045
2013 ,"'C60 City, University of London' ","'EU (excluding UK)' ",345
2013 ,"'C60 City, University of London' ","'Not EU' ",685
2013 ,"'C65 City and Islington College' ","'UK' ",60
2013 ,"'C69 City of Sunderland College' ","'UK' ",60
2013 ,"'C71 Cleveland College of Art and Design' ","'UK' ",195
2013 ,"'C75 University Centre Colchester at Colchester Institute' ","'UK' ",335
2013 ,"'C75 University Centre Colchester at Colchester Institute' ","'EU (excluding UK)' ",5
2013 ,"'C78 Cornwall College' ","'UK' ",390
2013 ,"'C78 Cornwall College' ","'EU (excluding UK)' ",5
2013 ,"'C80 Courtauld Institute of Art (University of London)' ","'UK' ",45
2013 ,"'C80 Courtauld Institute of Art (University of London)' ","'EU (excluding UK)' ",10
2013 ,"'C85 Coventry University' ","'UK' ",5125
2013 ,"'C85 Coventry University' ","'EU (excluding UK)' ",570
2013 ,"'C85 Coventry University' ","'Not EU' ",95
2013 ,"'C88 Craven College' ","'UK' ",105
2013 ,"'C92 University Centre, Croydon (Croydon College)' ","'UK' ",255
2013 ,"'C92 University Centre, Croydon (Croydon College)' ","'EU (excluding UK)' ",5
2013 ,"'C93 University for the Creative Arts (UCA)' ","'UK' ",1615
2013 ,"'C93 University for the Creative Arts (UCA)' ","'EU (excluding UK)' ",120
2013 ,"'C93 University for the Creative Arts (UCA)' ","'Not EU' ",55
2013 ,"'C99 University of Cumbria' ","'UK' ",1890
2013 ,"'C99 University of Cumbria' ","'EU (excluding UK)' ",20
2013 ,"'C99 University of Cumbria' ","'Not EU' ",10
2013 ,"'D22 Dearne Valley College' ","'UK' ",70
2013 ,"'D26 De Montfort University' ","'UK' ",4565
2013 ,"'D26 De Montfort University' ","'EU (excluding UK)' ",135
2013 ,"'D26 De Montfort University' ","'Not EU' ",110
2013 ,"'D39 University of Derby' ","'UK' ",2955
2013 ,"'D39 University of Derby' ","'EU (excluding UK)' ",110
2013 ,"'D39 University of Derby' ","'Not EU' ",30
2013 ,"'D52 Doncaster College' ","'UK' ",270
2013 ,"'D55 Duchy College' ","'UK' ",195
2013 ,"'D58 Dudley College of Technology' ","'UK' ",60
2013 ,"'D65 University of Dundee' ","'UK' ",2000
2013 ,"'D65 University of Dundee' ","'EU (excluding UK)' ",180
2013 ,"'D65 University of Dundee' ","'Not EU' ",70
2013 ,"'D86 Durham University' ","'UK' ",3315
2013 ,"'D86 Durham University' ","'EU (excluding UK)' ",160
2013 ,"'D86 Durham University' ","'Not EU' ",710
2013 ,"'E10 Ealing, Hammersmith and West London College' ","'UK' ",5
2013 ,"'E14 University of East Anglia (UEA)' ","'UK' ",2680
2013 ,"'E14 University of East Anglia (UEA)' ","'EU (excluding UK)' ",145
2013 ,"'E14 University of East Anglia (UEA)' ","'Not EU' ",645
2013 ,"'E28 University of East London (UEL)' ","'UK' ",3955
2013 ,"'E28 University of East London (UEL)' ","'EU (excluding UK)' ",140
2013 ,"'E28 University of East London (UEL)' ","'Not EU' ",155
2013 ,"'E29 East Riding College' ","'UK' ",45
2013 ,"'E30 Easton and Otley College (an Associate College of UEA)' ","'UK' ",75
2013 ,"'E32 East Surrey College (incorporating Reigate School of Art, Design and Media)' ","'UK' ",30
2013 ,"'E41 Edge Hotel School' ","'UK' ",35
2013 ,"'E42 Edge Hill University' ","'UK' ",3365
2013 ,"'E42 Edge Hill University' ","'EU (excluding UK)' ",30
2013 ,"'E42 Edge Hill University' ","'Not EU' ",15
2013 ,"'E56 The University of Edinburgh' ","'UK' ",3840
2013 ,"'E56 The University of Edinburgh' ","'EU (excluding UK)' ",615
2013 ,"'E56 The University of Edinburgh' ","'Not EU' ",1045
2013 ,"'E59 Edinburgh Napier University' ","'UK' ",2315
2013 ,"'E59 Edinburgh Napier University' ","'EU (excluding UK)' ",440
2013 ,"'E59 Edinburgh Napier University' ","'Not EU' ",305
2013 ,"'E70 The University of Essex' ","'UK' ",2000
2013 ,"'E70 The University of Essex' ","'EU (excluding UK)' ",445
2013 ,"'E70 The University of Essex' ","'Not EU' ",680
2013 ,"'E77 European Business School, London' ","'UK' ",10
2013 ,"'E77 European Business School, London' ","'EU (excluding UK)' ",25
2013 ,"'E77 European Business School, London' ","'Not EU' ",15
2013 ,"'E80 European School of Osteopathy' ","'UK' ",35
2013 ,"'E80 European School of Osteopathy' ","'EU (excluding UK)' ",20
2013 ,"'E80 European School of Osteopathy' ","'Not EU' ",5
2013 ,"'E81 Exeter College' ","'UK' ",115
2013 ,"'E84 University of Exeter' ","'UK' ",4350
2013 ,"'E84 University of Exeter' ","'EU (excluding UK)' ",310
2013 ,"'E84 University of Exeter' ","'Not EU' ",785
2013 ,"'F33 Falmouth University' ","'UK' ",1320
2013 ,"'F33 Falmouth University' ","'EU (excluding UK)' ",35
2013 ,"'F33 Falmouth University' ","'Not EU' ",70
2013 ,"'F66 University Centre Farnborough' ","'UK' ",170
2013 ,"'F66 University Centre Farnborough' ","'Not EU' ",5
2013 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'UK' ",3185
2013 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'EU (excluding UK)' ",155
2013 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'Not EU' ",55
2013 ,"'G28 University of Glasgow' ","'UK' ",3835
2013 ,"'G28 University of Glasgow' ","'EU (excluding UK)' ",730
2013 ,"'G28 University of Glasgow' ","'Not EU' ",485
2013 ,"'G42 Glasgow Caledonian University' ","'UK' ",3460
2013 ,"'G42 Glasgow Caledonian University' ","'EU (excluding UK)' ",165
2013 ,"'G42 Glasgow Caledonian University' ","'Not EU' ",60
2013 ,"'G43 The Glasgow School of Art' ","'UK' ",250
2013 ,"'G43 The Glasgow School of Art' ","'EU (excluding UK)' ",65
2013 ,"'G43 The Glasgow School of Art' ","'Not EU' ",60
2013 ,"'G45 Gloucestershire College' ","'UK' ",110
2013 ,"'G50 The University of Gloucestershire' ","'UK' ",2040
2013 ,"'G50 The University of Gloucestershire' ","'EU (excluding UK)' ",15
2013 ,"'G50 The University of Gloucestershire' ","'Not EU' ",30
2013 ,"'G53 Glyndwr University' ","'UK' ",880
2013 ,"'G53 Glyndwr University' ","'EU (excluding UK)' ",75
2013 ,"'G56 Goldsmiths, University of London' ","'UK' ",1480
2013 ,"'G56 Goldsmiths, University of London' ","'EU (excluding UK)' ",155
2013 ,"'G56 Goldsmiths, University of London' ","'Not EU' ",250
2013 ,"'G59 Gower College Swansea' ","'UK' ",5
2013 ,"'G70 University of Greenwich' ","'UK' ",4225
2013 ,"'G70 University of Greenwich' ","'EU (excluding UK)' ",320
2013 ,"'G70 University of Greenwich' ","'Not EU' ",155
2013 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'UK' ",200
2013 ,"'G80 University Centre Grimsby' ","'UK' ",460
2013 ,"'G90 Guildford College' ","'UK' ",200
2013 ,"'H08 The College of Haringey, Enfield and North East London' ","'UK' ",15
2013 ,"'H11 Harrow College' ","'UK' ",20
2013 ,"'H12 Harper Adams University' ","'UK' ",685
2013 ,"'H12 Harper Adams University' ","'EU (excluding UK)' ",10
2013 ,"'H12 Harper Adams University' ","'Not EU' ",5
2013 ,"'H14 Havering College of Further and Higher Education' ","'UK' ",140
2013 ,"'H18 Hereford College of Arts' ","'UK' ",160
2013 ,"'H18 Hereford College of Arts' ","'Not EU' ",5
2013 ,"'H24 Heriot-Watt University, Edinburgh' ","'UK' ",1740
2013 ,"'H24 Heriot-Watt University, Edinburgh' ","'EU (excluding UK)' ",150
2013 ,"'H24 Heriot-Watt University, Edinburgh' ","'Not EU' ",280
2013 ,"'H36 University of Hertfordshire' ","'UK' ",4630
2013 ,"'H36 University of Hertfordshire' ","'EU (excluding UK)' ",155
2013 ,"'H36 University of Hertfordshire' ","'Not EU' ",115
2013 ,"'H39 Highbury College' ","'UK' ",45
2013 ,"'H48 Heythrop College (University of London)' ","'UK' ",135
2013 ,"'H48 Heythrop College (University of London)' ","'EU (excluding UK)' ",5
2013 ,"'H48 Heythrop College (University of London)' ","'Not EU' ",10
2013 ,"'H49 University of the Highlands and Islands' ","'UK' ",2315
2013 ,"'H49 University of the Highlands and Islands' ","'EU (excluding UK)' ",70
2013 ,"'H49 University of the Highlands and Islands' ","'Not EU' ",30
2013 ,"'H54 Hopwood Hall College' ","'UK' ",20
2013 ,"'H60 The University of Huddersfield' ","'UK' ",4015
2013 ,"'H60 The University of Huddersfield' ","'EU (excluding UK)' ",275
2013 ,"'H60 The University of Huddersfield' ","'Not EU' ",95
2013 ,"'H72 The University of Hull' ","'UK' ",3580
2013 ,"'H72 The University of Hull' ","'EU (excluding UK)' ",220
2013 ,"'H72 The University of Hull' ","'Not EU' ",515
2013 ,"'H73 Hull College' ","'UK' ",550
2013 ,"'H73 Hull College' ","'EU (excluding UK)' ",5
2013 ,"'H75 Hull York Medical School' ","'UK' ",130
2013 ,"'H75 Hull York Medical School' ","'EU (excluding UK)' ",5
2013 ,"'H75 Hull York Medical School' ","'Not EU' ",10
2013 ,"'I30 UCL Institute of Education' ","'UK' ",100
2013 ,"'I30 UCL Institute of Education' ","'Not EU' ",5
2013 ,"'I35 Istituto Marangoni London' ","'UK' ",25
2013 ,"'I35 Istituto Marangoni London' ","'EU (excluding UK)' ",25
2013 ,"'I35 Istituto Marangoni London' ","'Not EU' ",25
2013 ,"'I50 Imperial College London' ","'UK' ",1255
2013 ,"'I50 Imperial College London' ","'EU (excluding UK)' ",310
2013 ,"'I50 Imperial College London' ","'Not EU' ",820
2013 ,"'I55 The London Institute of Banking & Finance (formerly ifs University College)' ","'UK' ",80
2013 ,"'I55 The London Institute of Banking & Finance (formerly ifs University College)' ","'EU (excluding UK)' ",5
2013 ,"'I55 The London Institute of Banking & Finance (formerly ifs University College)' ","'Not EU' ",5
2013 ,"'I60 Islamic College for Advanced Studies' ","'UK' ",25
2013 ,"'K05 Kaplan Holborn College' ","'UK' ",60
2013 ,"'K05 Kaplan Holborn College' ","'EU (excluding UK)' ",5
2013 ,"'K05 Kaplan Holborn College' ","'Not EU' ",5
2013 ,"'K12 Keele University' ","'UK' ",1860
