"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Applicant Domicile (UK / EU / Not EU) , Entry Year"
"Coverage:   Accepted through the main scheme and direct entry or deferred by one year"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_019_02.pdf"
 
Entry Year,Provider Name , Applicant Domicile (UK / EU / Not EU),Number of Acceptances,
2012 ,"'H18 Hereford College of Arts' ","'UK' ",85
2012 ,"'H24 Heriot-Watt University, Edinburgh' ","'UK' ",1250
2012 ,"'H24 Heriot-Watt University, Edinburgh' ","'EU (excluding UK)' ",200
2012 ,"'H24 Heriot-Watt University, Edinburgh' ","'Not EU' ",155
2012 ,"'H36 University of Hertfordshire' ","'UK' ",3355
2012 ,"'H36 University of Hertfordshire' ","'EU (excluding UK)' ",135
2012 ,"'H36 University of Hertfordshire' ","'Not EU' ",85
2012 ,"'H39 Highbury College' ","'UK' ",30
2012 ,"'H48 Heythrop College (University of London)' ","'UK' ",70
2012 ,"'H48 Heythrop College (University of London)' ","'EU (excluding UK)' ",5
2012 ,"'H48 Heythrop College (University of London)' ","'Not EU' ",10
2012 ,"'H49 University of the Highlands and Islands' ","'UK' ",240
2012 ,"'H49 University of the Highlands and Islands' ","'EU (excluding UK)' ",15
2012 ,"'H50 Holborn College' ","'UK' ",25
2012 ,"'H50 Holborn College' ","'EU (excluding UK)' ",5
2012 ,"'H50 Holborn College' ","'Not EU' ",5
2012 ,"'H54 Hopwood Hall College' ","'UK' ",30
2012 ,"'H60 The University of Huddersfield' ","'UK' ",3715
2012 ,"'H60 The University of Huddersfield' ","'EU (excluding UK)' ",275
2012 ,"'H60 The University of Huddersfield' ","'Not EU' ",110
2012 ,"'H72 The University of Hull' ","'UK' ",2600
2012 ,"'H72 The University of Hull' ","'EU (excluding UK)' ",90
2012 ,"'H72 The University of Hull' ","'Not EU' ",130
2012 ,"'H73 Hull College' ","'UK' ",420
2012 ,"'H75 Hull York Medical School' ","'UK' ",115
2012 ,"'H75 Hull York Medical School' ","'EU (excluding UK)' ",5
2012 ,"'H75 Hull York Medical School' ","'Not EU' ",10
2012 ,"'I50 Imperial College London' ","'UK' ",1175
2012 ,"'I50 Imperial College London' ","'EU (excluding UK)' ",285
2012 ,"'I50 Imperial College London' ","'Not EU' ",725
2012 ,"'I55 The London Institute of Banking & Finance (formerly ifs University College)' ","'UK' ",30
2012 ,"'I60 Islamic College for Advanced Studies' ","'UK' ",5
2012 ,"'K12 Keele University' ","'UK' ",1510
2012 ,"'K12 Keele University' ","'EU (excluding UK)' ",15
2012 ,"'K12 Keele University' ","'Not EU' ",130
2012 ,"'K24 The University of Kent' ","'UK' ",3050
2012 ,"'K24 The University of Kent' ","'EU (excluding UK)' ",325
2012 ,"'K24 The University of Kent' ","'Not EU' ",530
2012 ,"'K60 King's College London (University of London)' ","'UK' ",2915
2012 ,"'K60 King's College London (University of London)' ","'EU (excluding UK)' ",455
2012 ,"'K60 King's College London (University of London)' ","'Not EU' ",590
2012 ,"'K84 Kingston University' ","'UK' ",3610
2012 ,"'K84 Kingston University' ","'EU (excluding UK)' ",270
2012 ,"'K84 Kingston University' ","'Not EU' ",460
2012 ,"'K90 Kirklees College' ","'UK' ",100
2012 ,"'L14 Lancaster University' ","'UK' ",1905
2012 ,"'L14 Lancaster University' ","'EU (excluding UK)' ",295
2012 ,"'L14 Lancaster University' ","'Not EU' ",310
2012 ,"'L21 Leeds City College' ","'UK' ",175
2012 ,"'L23 University of Leeds' ","'UK' ",4965
2012 ,"'L23 University of Leeds' ","'EU (excluding UK)' ",140
2012 ,"'L23 University of Leeds' ","'Not EU' ",550
2012 ,"'L24 Leeds Trinity University' ","'UK' ",695
2012 ,"'L24 Leeds Trinity University' ","'EU (excluding UK)' ",5
2012 ,"'L24 Leeds Trinity University' ","'Not EU' ",5
2012 ,"'L27 Leeds Beckett University' ","'UK' ",4455
2012 ,"'L27 Leeds Beckett University' ","'EU (excluding UK)' ",90
2012 ,"'L27 Leeds Beckett University' ","'Not EU' ",95
2012 ,"'L28 Leeds College of Art' ","'UK' ",355
2012 ,"'L28 Leeds College of Art' ","'EU (excluding UK)' ",5
2012 ,"'L30 Leeds College of Music (UCAS)' ","'UK' ",295
2012 ,"'L30 Leeds College of Music (UCAS)' ","'EU (excluding UK)' ",10
2012 ,"'L30 Leeds College of Music (UCAS)' ","'Not EU' ",5
2012 ,"'L34 University of Leicester' ","'UK' ",2015
2012 ,"'L34 University of Leicester' ","'EU (excluding UK)' ",110
2012 ,"'L34 University of Leicester' ","'Not EU' ",365
2012 ,"'L36 Leicester College' ","'UK' ",70
2012 ,"'L39 University of Lincoln' ","'UK' ",2485
2012 ,"'L39 University of Lincoln' ","'EU (excluding UK)' ",25
2012 ,"'L39 University of Lincoln' ","'Not EU' ",65
2012 ,"'L41 The University of Liverpool' ","'UK' ",2920
2012 ,"'L41 The University of Liverpool' ","'EU (excluding UK)' ",80
2012 ,"'L41 The University of Liverpool' ","'Not EU' ",260
2012 ,"'L42 Lincoln College' ","'UK' ",40
2012 ,"'L43 The City of Liverpool College' ","'UK' ",70
2012 ,"'L46 Liverpool Hope University' ","'UK' ",1160
2012 ,"'L46 Liverpool Hope University' ","'EU (excluding UK)' ",20
2012 ,"'L46 Liverpool Hope University' ","'Not EU' ",10
2012 ,"'L48 The Liverpool Institute for Performing Arts' ","'UK' ",165
2012 ,"'L48 The Liverpool Institute for Performing Arts' ","'EU (excluding UK)' ",10
2012 ,"'L48 The Liverpool Institute for Performing Arts' ","'Not EU' ",15
2012 ,"'L51 Liverpool John Moores University (LJMU)' ","'UK' ",4365
2012 ,"'L51 Liverpool John Moores University (LJMU)' ","'EU (excluding UK)' ",75
2012 ,"'L51 Liverpool John Moores University (LJMU)' ","'Not EU' ",75
2012 ,"'L53 Coleg Llandrillo' ","'UK' ",55
2012 ,"'L62 The London College, UCK' ","'UK' ",60
2012 ,"'L62 The London College, UCK' ","'EU (excluding UK)' ",5
2012 ,"'L62 The London College, UCK' ","'Not EU' ",5
2012 ,"'L63 ARU London' ","'UK' ",35
2012 ,"'L63 ARU London' ","'EU (excluding UK)' ",5
2012 ,"'L63 ARU London' ","'Not EU' ",5
2012 ,"'L68 London Metropolitan University' ","'UK' ",1675
2012 ,"'L68 London Metropolitan University' ","'EU (excluding UK)' ",285
2012 ,"'L68 London Metropolitan University' ","'Not EU' ",35
2012 ,"'L72 London School of Economics and Political Science (University of London)' ","'UK' ",730
2012 ,"'L72 London School of Economics and Political Science (University of London)' ","'EU (excluding UK)' ",115
2012 ,"'L72 London School of Economics and Political Science (University of London)' ","'Not EU' ",525
2012 ,"'L75 London South Bank University' ","'UK' ",2075
2012 ,"'L75 London South Bank University' ","'EU (excluding UK)' ",70
2012 ,"'L75 London South Bank University' ","'Not EU' ",45
2012 ,"'L77 Loughborough College' ","'UK' ",225
2012 ,"'L77 Loughborough College' ","'EU (excluding UK)' ",5
2012 ,"'L77 Loughborough College' ","'Not EU' ",5
2012 ,"'L79 Loughborough University' ","'UK' ",2685
2012 ,"'L79 Loughborough University' ","'EU (excluding UK)' ",120
2012 ,"'L79 Loughborough University' ","'Not EU' ",215
2012 ,"'M10 The Manchester College' ","'UK' ",465
2012 ,"'M10 The Manchester College' ","'EU (excluding UK)' ",5
2012 ,"'M20 The University of Manchester' ","'UK' ",4865
2012 ,"'M20 The University of Manchester' ","'EU (excluding UK)' ",365
2012 ,"'M20 The University of Manchester' ","'Not EU' ",1440
2012 ,"'M40 The Manchester Metropolitan University' ","'UK' ",5660
2012 ,"'M40 The Manchester Metropolitan University' ","'EU (excluding UK)' ",145
2012 ,"'M40 The Manchester Metropolitan University' ","'Not EU' ",185
2012 ,"'M62 Medway School of Pharmacy' ","'UK' ",80
2012 ,"'M62 Medway School of Pharmacy' ","'EU (excluding UK)' ",5
2012 ,"'M62 Medway School of Pharmacy' ","'Not EU' ",5
2012 ,"'M65 Coleg Menai' ","'UK' ",5
2012 ,"'M77 Mid Cheshire College' ","'UK' ",5
2012 ,"'M80 Middlesex University' ","'UK' ",2885
2012 ,"'M80 Middlesex University' ","'EU (excluding UK)' ",210
2012 ,"'M80 Middlesex University' ","'Not EU' ",145
2012 ,"'M93 Moulton College' ","'UK' ",80
2012 ,"'M95 Mountview Academy of Theatre Arts' ","'UK' ",25
2012 ,"'M99 Myerscough College' ","'UK' ",280
2012 ,"'M99 Myerscough College' ","'EU (excluding UK)' ",5
2012 ,"'M99 Myerscough College' ","'Not EU' ",5
2012 ,"'N11 Nazarene Theological College' ","'UK' ",10
2012 ,"'N13 NPTC Group' ","'UK' ",20
2012 ,"'N21 Newcastle University' ","'UK' ",3455
2012 ,"'N21 Newcastle University' ","'EU (excluding UK)' ",150
2012 ,"'N21 Newcastle University' ","'Not EU' ",475
2012 ,"'N23 Newcastle College' ","'UK' ",1015
2012 ,"'N23 Newcastle College' ","'EU (excluding UK)' ",5
2012 ,"'N23 Newcastle College' ","'Not EU' ",5
2012 ,"'N28 New College Durham' ","'UK' ",70
2012 ,"'N30 New College Nottingham' ","'UK' ",235
2012 ,"'N30 New College Nottingham' ","'Not EU' ",5
2012 ,"'N31 Newham College London' ","'UK' ",25
2012 ,"'N36 Newman University, Birmingham' ","'UK' ",420
2012 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'UK' ",800
2012 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'EU (excluding UK)' ",10
2012 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'Not EU' ",5
2012 ,"'N38 University of Northampton' ","'UK' ",2295
2012 ,"'N38 University of Northampton' ","'EU (excluding UK)' ",40
2012 ,"'N38 University of Northampton' ","'Not EU' ",20
2012 ,"'N39 Norwich University Of The Arts' ","'UK' ",535
2012 ,"'N39 Norwich University Of The Arts' ","'EU (excluding UK)' ",15
2012 ,"'N39 Norwich University Of The Arts' ","'Not EU' ",10
2012 ,"'N41 Northbrook College Sussex' ","'UK' ",405
2012 ,"'N41 Northbrook College Sussex' ","'EU (excluding UK)' ",5
2012 ,"'N49 NESCOT, Surrey' ","'UK' ",15
2012 ,"'N58 North East Worcestershire College' ","'UK' ",75
2012 ,"'N61 Glasgow Kelvin College' ","'UK' ",15
2012 ,"'N64 North Lindsey College' ","'UK' ",120
2012 ,"'N77 Northumbria University' ","'UK' ",4675
2012 ,"'N77 Northumbria University' ","'EU (excluding UK)' ",85
2012 ,"'N77 Northumbria University' ","'Not EU' ",130
2012 ,"'N79 North Warwickshire and Hinckley College' ","'UK' ",25
2012 ,"'N82 Norwich City College of Further and Higher Education (an Associate College of UEA)' ","'UK' ",225
2012 ,"'N84 The University of Nottingham' ","'UK' ",5200
2012 ,"'N84 The University of Nottingham' ","'EU (excluding UK)' ",270
2012 ,"'N84 The University of Nottingham' ","'Not EU' ",895
2012 ,"'N91 Nottingham Trent University' ","'UK' ",5045
2012 ,"'N91 Nottingham Trent University' ","'EU (excluding UK)' ",80
2012 ,"'N91 Nottingham Trent University' ","'Not EU' ",95
2012 ,"'O33 Oxford University' ","'UK' ",2700
2012 ,"'O33 Oxford University' ","'EU (excluding UK)' ",190
2012 ,"'O33 Oxford University' ","'Not EU' ",345
2012 ,"'O66 Oxford Brookes University' ","'UK' ",2535
2012 ,"'O66 Oxford Brookes University' ","'EU (excluding UK)' ",190
2012 ,"'O66 Oxford Brookes University' ","'Not EU' ",350
2012 ,"'P26 University of London Institute in Paris' ","'UK' ",40
2012 ,"'P26 University of London Institute in Paris' ","'Not EU' ",5
2012 ,"'P35 Pembrokeshire College' ","'UK' ",35
2012 ,"'P37 Peninsula College of Medicine & Dentistry' ","'UK' ",235
2012 ,"'P37 Peninsula College of Medicine & Dentistry' ","'EU (excluding UK)' ",5
2012 ,"'P37 Peninsula College of Medicine & Dentistry' ","'Not EU' ",15
2012 ,"'P51 Petroc' ","'UK' ",95
2012 ,"'P56 University Centre Peterborough' ","'UK' ",115
2012 ,"'P60 Plymouth University' ","'UK' ",4065
2012 ,"'P60 Plymouth University' ","'EU (excluding UK)' ",120
2012 ,"'P60 Plymouth University' ","'Not EU' ",115
2012 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'UK' ",670
2012 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'EU (excluding UK)' ",5
2012 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'Not EU' ",10
2012 ,"'P65 Plymouth College of Art' ","'UK' ",310
2012 ,"'P65 Plymouth College of Art' ","'EU (excluding UK)' ",5
2012 ,"'P80 University of Portsmouth' ","'UK' ",4175
2012 ,"'P80 University of Portsmouth' ","'EU (excluding UK)' ",255
2012 ,"'P80 University of Portsmouth' ","'Not EU' ",140
2012 ,"'Q25 Queen Margaret University, Edinburgh' ","'UK' ",785
2012 ,"'Q25 Queen Margaret University, Edinburgh' ","'EU (excluding UK)' ",145
2012 ,"'Q25 Queen Margaret University, Edinburgh' ","'Not EU' ",45
2012 ,"'Q50 Queen Mary University of London' ","'UK' ",1710
2012 ,"'Q50 Queen Mary University of London' ","'EU (excluding UK)' ",260
2012 ,"'Q50 Queen Mary University of London' ","'Not EU' ",440
2012 ,"'Q75 Queen's University Belfast' ","'UK' ",3510
2012 ,"'Q75 Queen's University Belfast' ","'EU (excluding UK)' ",70
2012 ,"'Q75 Queen's University Belfast' ","'Not EU' ",60
2012 ,"'R06 Ravensbourne' ","'UK' ",655
2012 ,"'R06 Ravensbourne' ","'EU (excluding UK)' ",20
2012 ,"'R06 Ravensbourne' ","'Not EU' ",20
2012 ,"'R12 University of Reading' ","'UK' ",2315
2012 ,"'R12 University of Reading' ","'EU (excluding UK)' ",120
2012 ,"'R12 University of Reading' ","'Not EU' ",240
2012 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'UK' ",25
2012 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'EU (excluding UK)' ",25
2012 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'Not EU' ",30
2012 ,"'R20 Richmond, The American International University in London' ","'UK' ",25
2012 ,"'R20 Richmond, The American International University in London' ","'EU (excluding UK)' ",15
2012 ,"'R20 Richmond, The American International University in London' ","'Not EU' ",5
2012 ,"'R36 Robert Gordon University' ","'UK' ",2085
2012 ,"'R36 Robert Gordon University' ","'EU (excluding UK)' ",250
2012 ,"'R36 Robert Gordon University' ","'Not EU' ",20
2012 ,"'R48 University of Roehampton' ","'UK' ",1325
2012 ,"'R48 University of Roehampton' ","'EU (excluding UK)' ",55
2012 ,"'R48 University of Roehampton' ","'Not EU' ",140
2012 ,"'R51 Rose Bruford College' ","'UK' ",175
2012 ,"'R51 Rose Bruford College' ","'EU (excluding UK)' ",5
2012 ,"'R51 Rose Bruford College' ","'Not EU' ",5
2012 ,"'R52 Rotherham College of Arts and Technology' ","'UK' ",25
2012 ,"'R54 Royal Agricultural University, Cirencester' ","'UK' ",225
2012 ,"'R54 Royal Agricultural University, Cirencester' ","'EU (excluding UK)' ",5
2012 ,"'R54 Royal Agricultural University, Cirencester' ","'Not EU' ",15
2012 ,"'R55 Royal Academy of Dance' ","'UK' ",40
2012 ,"'R55 Royal Academy of Dance' ","'EU (excluding UK)' ",10
2012 ,"'R55 Royal Academy of Dance' ","'Not EU' ",5
2012 ,"'R72 Royal Holloway, University of London' ","'UK' ",1220
2012 ,"'R72 Royal Holloway, University of London' ","'EU (excluding UK)' ",210
2012 ,"'R72 Royal Holloway, University of London' ","'Not EU' ",325
2012 ,"'R84 Royal Veterinary College (University of London)' ","'UK' ",315
2012 ,"'R84 Royal Veterinary College (University of London)' ","'EU (excluding UK)' ",5
2012 ,"'R84 Royal Veterinary College (University of London)' ","'Not EU' ",20
2012 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'UK' ",30
2012 ,"'S01 SRUC - Scotland's Rural College' ","'UK' ",215
2012 ,"'S01 SRUC - Scotland's Rural College' ","'EU (excluding UK)' ",10
2012 ,"'S03 The University of Salford' ","'UK' ",2975
2012 ,"'S03 The University of Salford' ","'EU (excluding UK)' ",120
2012 ,"'S03 The University of Salford' ","'Not EU' ",70
2012 ,"'S05 SAE Institute' ","'UK' ",80
2012 ,"'S05 SAE Institute' ","'EU (excluding UK)' ",5
2012 ,"'S09 SOAS, University of London' ","'UK' ",465
2012 ,"'S09 SOAS, University of London' ","'EU (excluding UK)' ",110
2012 ,"'S09 SOAS, University of London' ","'Not EU' ",185
2012 ,"'S18 The University of Sheffield' ","'UK' ",3270
2012 ,"'S18 The University of Sheffield' ","'EU (excluding UK)' ",190
2012 ,"'S18 The University of Sheffield' ","'Not EU' ",575
2012 ,"'S21 Sheffield Hallam University' ","'UK' ",5680
2012 ,"'S21 Sheffield Hallam University' ","'EU (excluding UK)' ",60
2012 ,"'S21 Sheffield Hallam University' ","'Not EU' ",280
2012 ,"'S22 Sheffield College' ","'UK' ",120
2012 ,"'S26 Solihull College & University Centre' ","'UK' ",95
2012 ,"'S27 University of Southampton' ","'UK' ",3120
2012 ,"'S27 University of Southampton' ","'EU (excluding UK)' ",210
2012 ,"'S27 University of Southampton' ","'Not EU' ",485
2012 ,"'S28 Somerset College' ","'UK' ",155
2012 ,"'S30 Southampton Solent University' ","'UK' ",2645
2012 ,"'S30 Southampton Solent University' ","'EU (excluding UK)' ",170
2012 ,"'S30 Southampton Solent University' ","'Not EU' ",75
2012 ,"'S32 South Devon College' ","'UK' ",20
2012 ,"'S34 Sparsholt College Hampshire' ","'UK' ",135
2012 ,"'S34 Sparsholt College Hampshire' ","'Not EU' ",5
2012 ,"'S36 University of St Andrews' ","'UK' ",920
2012 ,"'S36 University of St Andrews' ","'EU (excluding UK)' ",130
2012 ,"'S36 University of St Andrews' ","'Not EU' ",325
2012 ,"'S41 South Cheshire College' ","'UK' ",5
2012 ,"'S42 South Downs College' ","'UK' ",10
2012 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'UK' ",285
2012 ,"'S46 South Nottingham College (Central College, Nottingham)' ","'UK' ",65
2012 ,"'S49 St George's, University of London' ","'UK' ",505
2012 ,"'S49 St George's, University of London' ","'EU (excluding UK)' ",25
2012 ,"'S49 St George's, University of London' ","'Not EU' ",30
2012 ,"'S51 University Centre St Helens' ","'UK' ",130
2012 ,"'S51 University Centre St Helens' ","'EU (excluding UK)' ",5
2012 ,"'S52 South Tyneside College' ","'UK' ",5
2012 ,"'S64 St Mary's University, Twickenham, London' ","'UK' ",1070
2012 ,"'S64 St Mary's University, Twickenham, London' ","'EU (excluding UK)' ",25
2012 ,"'S64 St Mary's University, Twickenham, London' ","'Not EU' ",25
2012 ,"'S69 Stephenson College Coalville' ","'UK' ",10
2012 ,"'S72 Staffordshire University' ","'UK' ",2620
2012 ,"'S72 Staffordshire University' ","'EU (excluding UK)' ",35
2012 ,"'S72 Staffordshire University' ","'Not EU' ",30
2012 ,"'S74 Stratford upon Avon College' ","'UK' ",25
2012 ,"'S75 The University of Stirling' ","'UK' ",1465
2012 ,"'S75 The University of Stirling' ","'EU (excluding UK)' ",110
2012 ,"'S75 The University of Stirling' ","'Not EU' ",40
2012 ,"'S76 Stockport College' ","'UK' ",115
2012 ,"'S77 Stourbridge College' ","'UK' ",25
2012 ,"'S78 The University of Strathclyde' ","'UK' ",2505
2012 ,"'S78 The University of Strathclyde' ","'EU (excluding UK)' ",220
2012 ,"'S78 The University of Strathclyde' ","'Not EU' ",35
2012 ,"'S79 Stranmillis University College: A College of Queen's University Belfast' ","'UK' ",200
2012 ,"'S79 Stranmillis University College: A College of Queen's University Belfast' ","'EU (excluding UK)' ",5
2012 ,"'S82 University of Suffolk' ","'UK' ",905
2012 ,"'S82 University of Suffolk' ","'EU (excluding UK)' ",10
2012 ,"'S82 University of Suffolk' ","'Not EU' ",5
2012 ,"'S84 University of Sunderland' ","'UK' ",1840
2012 ,"'S84 University of Sunderland' ","'EU (excluding UK)' ",155
2012 ,"'S84 University of Sunderland' ","'Not EU' ",60
2012 ,"'S85 University of Surrey' ","'UK' ",1360
2012 ,"'S85 University of Surrey' ","'EU (excluding UK)' ",150
2012 ,"'S85 University of Surrey' ","'Not EU' ",180
2012 ,"'S90 University of Sussex' ","'UK' ",1995
2012 ,"'S90 University of Sussex' ","'EU (excluding UK)' ",275
2012 ,"'S90 University of Sussex' ","'Not EU' ",280
2012 ,"'S93 Swansea University' ","'UK' ",1785
2012 ,"'S93 Swansea University' ","'EU (excluding UK)' ",30
2012 ,"'S93 Swansea University' ","'Not EU' ",100
2012 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'UK' ",920
2012 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'EU (excluding UK)' ",55
2012 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'Not EU' ",15
2012 ,"'S98 Swindon College' ","'UK' ",40
2012 ,"'T20 Teesside University' ","'UK' ",2805
2012 ,"'T20 Teesside University' ","'EU (excluding UK)' ",35
2012 ,"'T20 Teesside University' ","'Not EU' ",15
2012 ,"'T80 University of Wales Trinity Saint David' ","'UK' ",580
2012 ,"'T80 University of Wales Trinity Saint David' ","'EU (excluding UK)' ",5
2012 ,"'T85 Truro and Penwith College' ","'UK' ",280
2012 ,"'T90 Tyne Metropolitan College' ","'UK' ",20
2012 ,"'U20 Ulster University' ","'UK' ",4755
2012 ,"'U20 Ulster University' ","'EU (excluding UK)' ",300
2012 ,"'U20 Ulster University' ","'Not EU' ",65
2012 ,"'U40 University of the West of Scotland' ","'UK' ",3180
2012 ,"'U40 University of the West of Scotland' ","'EU (excluding UK)' ",100
2012 ,"'U40 University of the West of Scotland' ","'Not EU' ",25
2012 ,"'U65 University of the Arts London' ","'UK' ",2595
2012 ,"'U65 University of the Arts London' ","'EU (excluding UK)' ",375
2012 ,"'U65 University of the Arts London' ","'Not EU' ",610
2012 ,"'U80 UCL (University College London)' ","'UK' ",2380
2012 ,"'U80 UCL (University College London)' ","'EU (excluding UK)' ",455
2012 ,"'U80 UCL (University College London)' ","'Not EU' ",1350
2012 ,"'W08 Wakefield College' ","'UK' ",70
2012 ,"'W12 Walsall College' ","'UK' ",30
2012 ,"'W20 The University of Warwick' ","'UK' ",2380
2012 ,"'W20 The University of Warwick' ","'EU (excluding UK)' ",305
2012 ,"'W20 The University of Warwick' ","'Not EU' ",860
2012 ,"'W25 Warwickshire College Group' ","'UK' ",180
2012 ,"'W35 College of West Anglia' ","'UK' ",80
2012 ,"'W36 West Cheshire College' ","'UK' ",10
2012 ,"'W50 University of Westminster, London' ","'UK' ",2520
2012 ,"'W50 University of Westminster, London' ","'EU (excluding UK)' ",345
2012 ,"'W50 University of Westminster, London' ","'Not EU' ",285
2012 ,"'W51 City of Westminster College' ","'UK' ",5
2012 ,"'W65 West Thames College' ","'UK' ",75
2012 ,"'W67 Wigan and Leigh College' ","'UK' ",130
2012 ,"'W73 Wirral Metropolitan College' ","'UK' ",65
2012 ,"'W74 Wiltshire College' ","'UK' ",75
2012 ,"'W75 University of Wolverhampton' ","'UK' ",3510
2012 ,"'W75 University of Wolverhampton' ","'EU (excluding UK)' ",35
2012 ,"'W75 University of Wolverhampton' ","'Not EU' ",10
2012 ,"'W76 University of Winchester' ","'UK' ",1600
2012 ,"'W76 University of Winchester' ","'EU (excluding UK)' ",25
2012 ,"'W76 University of Winchester' ","'Not EU' ",60
2012 ,"'W80 University of Worcester' ","'UK' ",1920
2012 ,"'W80 University of Worcester' ","'EU (excluding UK)' ",70
2012 ,"'W80 University of Worcester' ","'Not EU' ",5
2012 ,"'W81 Worcester College of Technology' ","'UK' ",5
2012 ,"'W85 Writtle University College' ","'UK' ",195
2012 ,"'W85 Writtle University College' ","'EU (excluding UK)' ",10
2012 ,"'W85 Writtle University College' ","'Not EU' ",15
2012 ,"'Y50 University of York' ","'UK' ",2690
2012 ,"'Y50 University of York' ","'EU (excluding UK)' ",190
2012 ,"'Y50 University of York' ","'Not EU' ",395
2012 ,"'Y70 York College' ","'UK' ",140
2012 ,"'Y75 York St John University' ","'UK' ",1350
2012 ,"'Y75 York St John University' ","'EU (excluding UK)' ",15
2012 ,"'Y75 York St John University' ","'Not EU' ",10
2012 ,"'Y80 Yorkshire Coast College of Further and Higher Education' ","'UK' ",15
2013 ,"'A20 The University of Aberdeen' ","'UK' ",1195
2013 ,"'A20 The University of Aberdeen' ","'EU (excluding UK)' ",210
2013 ,"'A20 The University of Aberdeen' ","'Not EU' ",140
2013 ,"'A30 Abertay University' ","'UK' ",880
2013 ,"'A30 Abertay University' ","'EU (excluding UK)' ",65
2013 ,"'A30 Abertay University' ","'Not EU' ",15
2013 ,"'A40 Aberystwyth University' ","'UK' ",1825
2013 ,"'A40 Aberystwyth University' ","'EU (excluding UK)' ",205
2013 ,"'A40 Aberystwyth University' ","'Not EU' ",135
2013 ,"'A44 Accrington & Rossendale College' ","'UK' ",60
2013 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'UK' ",125
2013 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'EU (excluding UK)' ",35
2013 ,"'A50 American InterContinental University - London' ","'UK' ",20
2013 ,"'A50 American InterContinental University - London' ","'EU (excluding UK)' ",5
2013 ,"'A60 Anglia Ruskin University' ","'UK' ",2660
2013 ,"'A60 Anglia Ruskin University' ","'EU (excluding UK)' ",75
2013 ,"'A60 Anglia Ruskin University' ","'Not EU' ",50
2013 ,"'A65 Anglo European College of Chiropractic' ","'UK' ",35
2013 ,"'A65 Anglo European College of Chiropractic' ","'EU (excluding UK)' ",30
2013 ,"'A65 Anglo European College of Chiropractic' ","'Not EU' ",30
2013 ,"'A66 Arts University Bournemouth (formerly University College)' ","'UK' ",940
2013 ,"'A66 Arts University Bournemouth (formerly University College)' ","'EU (excluding UK)' ",50
2013 ,"'A66 Arts University Bournemouth (formerly University College)' ","'Not EU' ",50
2013 ,"'A70 Askham Bryan College' ","'UK' ",175
2013 ,"'A80 Aston University, Birmingham' ","'UK' ",1800
2013 ,"'A80 Aston University, Birmingham' ","'EU (excluding UK)' ",75
2013 ,"'A80 Aston University, Birmingham' ","'Not EU' ",150
2013 ,"'B06 Bangor University' ","'UK' ",1880
2013 ,"'B06 Bangor University' ","'EU (excluding UK)' ",60
2013 ,"'B06 Bangor University' ","'Not EU' ",80
2013 ,"'B08 Barnet and Southgate College' ","'UK' ",5
2013 ,"'B11 Barking and Dagenham College' ","'UK' ",45
2013 ,"'B15 Basingstoke College of Technology' ","'UK' ",5
2013 ,"'B16 University of Bath' ","'UK' ",2335
2013 ,"'B16 University of Bath' ","'EU (excluding UK)' ",285
2013 ,"'B16 University of Bath' ","'Not EU' ",345
2013 ,"'B20 Bath Spa University' ","'UK' ",1685
2013 ,"'B20 Bath Spa University' ","'EU (excluding UK)' ",50
2013 ,"'B20 Bath Spa University' ","'Not EU' ",45
2013 ,"'B21 Bath College' ","'UK' ",10
2013 ,"'B22 University of Bedfordshire' ","'UK' ",2005
2013 ,"'B22 University of Bedfordshire' ","'EU (excluding UK)' ",95
2013 ,"'B22 University of Bedfordshire' ","'Not EU' ",10
2013 ,"'B23 Bedford College' ","'UK' ",105
2013 ,"'B23 Bedford College' ","'Not EU' ",5
2013 ,"'B24 Birkbeck, University of London' ","'UK' ",495
2013 ,"'B24 Birkbeck, University of London' ","'EU (excluding UK)' ",40
2013 ,"'B24 Birkbeck, University of London' ","'Not EU' ",60
2013 ,"'B25 Birmingham City University' ","'UK' ",4280
2013 ,"'B25 Birmingham City University' ","'EU (excluding UK)' ",150
2013 ,"'B25 Birmingham City University' ","'Not EU' ",75
2013 ,"'B30 Birmingham Metropolitan College' ","'UK' ",55
2013 ,"'B32 The University of Birmingham' ","'UK' ",4945
