"Statistic:   Number of Applications"
"Variables:   Subject Group (Detailed Level) , Apply Centre Type , Cycle Year"
"Coverage:   Applications through the main scheme, UK domiciled and 18/19 year olds"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_030_03.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Apply Centre Type,Number of Applications,
2009 ,"'H6 - Electronic and Electrical Engineering' ","'Further education' ",1505
2009 ,"'H6 - Electronic and Electrical Engineering' ","'Grammar' ",340
2009 ,"'H6 - Electronic and Electrical Engineering' ","'Independent' ",605
2009 ,"'H6 - Electronic and Electrical Engineering' ","'Sixth form college' ",1815
2009 ,"'H6 - Electronic and Electrical Engineering' ","'State' ",2515
2009 ,"'H6 - Electronic and Electrical Engineering' ","'Other' ",560
2009 ,"'H7 - Production and Manufacturing Engineering' ","'Academy' ",645
2009 ,"'H7 - Production and Manufacturing Engineering' ","'Further education' ",120
2009 ,"'H7 - Production and Manufacturing Engineering' ","'Grammar' ",145
2009 ,"'H7 - Production and Manufacturing Engineering' ","'Independent' ",380
2009 ,"'H7 - Production and Manufacturing Engineering' ","'Sixth form college' ",265
2009 ,"'H7 - Production and Manufacturing Engineering' ","'State' ",630
2009 ,"'H7 - Production and Manufacturing Engineering' ","'Other' ",70
2009 ,"'H8 - Chemical,Process and Energy Engineering' ","'Academy' ",1400
2009 ,"'H8 - Chemical,Process and Energy Engineering' ","'Further education' ",190
2009 ,"'H8 - Chemical,Process and Energy Engineering' ","'Grammar' ",300
2009 ,"'H8 - Chemical,Process and Energy Engineering' ","'Independent' ",780
2009 ,"'H8 - Chemical,Process and Energy Engineering' ","'Sixth form college' ",845
2009 ,"'H8 - Chemical,Process and Energy Engineering' ","'State' ",1785
2009 ,"'H8 - Chemical,Process and Energy Engineering' ","'Other' ",115
2009 ,"'H9 - Others in Engineering' ","'Further education' ",5
2009 ,"'HH - Combinations within Engineering' ","'Academy' ",300
2009 ,"'HH - Combinations within Engineering' ","'Further education' ",150
2009 ,"'HH - Combinations within Engineering' ","'Grammar' ",200
2009 ,"'HH - Combinations within Engineering' ","'Independent' ",160
2009 ,"'HH - Combinations within Engineering' ","'Sixth form college' ",215
2009 ,"'HH - Combinations within Engineering' ","'State' ",575
2009 ,"'HH - Combinations within Engineering' ","'Other' ",65
2009 ,"'I1 - Computer Science' ","'Academy' ",6300
2009 ,"'I1 - Computer Science' ","'Further education' ",6300
2009 ,"'I1 - Computer Science' ","'Grammar' ",1210
2009 ,"'I1 - Computer Science' ","'Independent' ",1210
2009 ,"'I1 - Computer Science' ","'Sixth form college' ",6735
2009 ,"'I1 - Computer Science' ","'State' ",8970
2009 ,"'I1 - Computer Science' ","'Other' ",1895
2009 ,"'I2 - Information Systems' ","'Academy' ",1750
2009 ,"'I2 - Information Systems' ","'Further education' ",1715
2009 ,"'I2 - Information Systems' ","'Grammar' ",240
2009 ,"'I2 - Information Systems' ","'Independent' ",245
2009 ,"'I2 - Information Systems' ","'Sixth form college' ",2170
2009 ,"'I2 - Information Systems' ","'State' ",2370
2009 ,"'I2 - Information Systems' ","'Other' ",580
2009 ,"'I3 - Software Engineering' ","'Academy' ",725
2009 ,"'I3 - Software Engineering' ","'Further education' ",875
2009 ,"'I3 - Software Engineering' ","'Grammar' ",80
2009 ,"'I3 - Software Engineering' ","'Independent' ",110
2009 ,"'I3 - Software Engineering' ","'Sixth form college' ",975
2009 ,"'I3 - Software Engineering' ","'State' ",1080
2009 ,"'I3 - Software Engineering' ","'Other' ",290
2009 ,"'I4 - Artificial Intelligence' ","'Academy' ",35
2009 ,"'I4 - Artificial Intelligence' ","'Further education' ",25
2009 ,"'I4 - Artificial Intelligence' ","'Grammar' ",10
2009 ,"'I4 - Artificial Intelligence' ","'Independent' ",10
2009 ,"'I4 - Artificial Intelligence' ","'Sixth form college' ",30
2009 ,"'I4 - Artificial Intelligence' ","'State' ",50
2009 ,"'I4 - Artificial Intelligence' ","'Other' ",5
2009 ,"'II - Combinations in Computer Sciences' ","'Academy' ",520
2009 ,"'II - Combinations in Computer Sciences' ","'Further education' ",730
2009 ,"'II - Combinations in Computer Sciences' ","'Grammar' ",320
2009 ,"'II - Combinations in Computer Sciences' ","'Independent' ",65
2009 ,"'II - Combinations in Computer Sciences' ","'Sixth form college' ",685
2009 ,"'II - Combinations in Computer Sciences' ","'State' ",900
2009 ,"'II - Combinations in Computer Sciences' ","'Other' ",225
2009 ,"'J0 - Technologies: any area of study' ","'State' ",10
2009 ,"'J1 - Minerals Technology' ","'Academy' ",15
2009 ,"'J1 - Minerals Technology' ","'Further education' ",10
2009 ,"'J1 - Minerals Technology' ","'Independent' ",10
2009 ,"'J1 - Minerals Technology' ","'Sixth form college' ",15
2009 ,"'J1 - Minerals Technology' ","'State' ",20
2009 ,"'J1 - Minerals Technology' ","'Other' ",5
2009 ,"'J2 - Metallurgy' ","'Academy' ",5
2009 ,"'J2 - Metallurgy' ","'Independent' ",5
2009 ,"'J2 - Metallurgy' ","'Sixth form college' ",10
2009 ,"'J2 - Metallurgy' ","'State' ",5
2009 ,"'J4 - Polymers and Textiles' ","'Academy' ",70
2009 ,"'J4 - Polymers and Textiles' ","'Further education' ",180
2009 ,"'J4 - Polymers and Textiles' ","'Grammar' ",5
2009 ,"'J4 - Polymers and Textiles' ","'Independent' ",30
2009 ,"'J4 - Polymers and Textiles' ","'Sixth form college' ",130
2009 ,"'J4 - Polymers and Textiles' ","'State' ",60
2009 ,"'J4 - Polymers and Textiles' ","'Other' ",175
2009 ,"'J5 - Materials Technology not otherwise spec' ","'Academy' ",125
2009 ,"'J5 - Materials Technology not otherwise spec' ","'Further education' ",30
2009 ,"'J5 - Materials Technology not otherwise spec' ","'Grammar' ",10
2009 ,"'J5 - Materials Technology not otherwise spec' ","'Independent' ",80
2009 ,"'J5 - Materials Technology not otherwise spec' ","'Sixth form college' ",75
2009 ,"'J5 - Materials Technology not otherwise spec' ","'State' ",75
2009 ,"'J5 - Materials Technology not otherwise spec' ","'Other' ",30
2009 ,"'J6 - Maritime Technology' ","'Academy' ",85
2009 ,"'J6 - Maritime Technology' ","'Further education' ",30
2009 ,"'J6 - Maritime Technology' ","'Grammar' ",15
2009 ,"'J6 - Maritime Technology' ","'Independent' ",60
2009 ,"'J6 - Maritime Technology' ","'Sixth form college' ",65
2009 ,"'J6 - Maritime Technology' ","'State' ",65
2009 ,"'J6 - Maritime Technology' ","'Other' ",10
2009 ,"'J7 - Biotechnology' ","'Academy' ",60
2009 ,"'J7 - Biotechnology' ","'Further education' ",10
2009 ,"'J7 - Biotechnology' ","'Grammar' ",10
2009 ,"'J7 - Biotechnology' ","'Independent' ",35
2009 ,"'J7 - Biotechnology' ","'Sixth form college' ",25
2009 ,"'J7 - Biotechnology' ","'State' ",60
2009 ,"'J7 - Biotechnology' ","'Other' ",10
2009 ,"'J9 - Others in Technology' ","'Academy' ",995
2009 ,"'J9 - Others in Technology' ","'Further education' ",1170
2009 ,"'J9 - Others in Technology' ","'Grammar' ",175
2009 ,"'J9 - Others in Technology' ","'Independent' ",250
2009 ,"'J9 - Others in Technology' ","'Sixth form college' ",1010
2009 ,"'J9 - Others in Technology' ","'State' ",1120
2009 ,"'J9 - Others in Technology' ","'Other' ",470
2009 ,"'JJ - Combinations within Technology' ","'Academy' ",5
2009 ,"'JJ - Combinations within Technology' ","'State' ",5
2009 ,"'K0 - Architecture,Build & Plan: any area' ","'Academy' ",5
2009 ,"'K0 - Architecture,Build & Plan: any area' ","'Further education' ",5
2009 ,"'K0 - Architecture,Build & Plan: any area' ","'State' ",5
2009 ,"'K1 - Architecture' ","'Academy' ",3730
2009 ,"'K1 - Architecture' ","'Further education' ",1550
2009 ,"'K1 - Architecture' ","'Grammar' ",820
2009 ,"'K1 - Architecture' ","'Independent' ",2245
2009 ,"'K1 - Architecture' ","'Sixth form college' ",2455
2009 ,"'K1 - Architecture' ","'State' ",4105
2009 ,"'K1 - Architecture' ","'Other' ",995
2009 ,"'K2 - Building' ","'Academy' ",1935
2009 ,"'K2 - Building' ","'Further education' ",1830
2009 ,"'K2 - Building' ","'Grammar' ",875
2009 ,"'K2 - Building' ","'Independent' ",875
2009 ,"'K2 - Building' ","'Sixth form college' ",1600
2009 ,"'K2 - Building' ","'State' ",2850
2009 ,"'K2 - Building' ","'Other' ",610
2009 ,"'K3 - Landscape & Garden Design' ","'Academy' ",100
2009 ,"'K3 - Landscape & Garden Design' ","'Further education' ",80
2009 ,"'K3 - Landscape & Garden Design' ","'Grammar' ",10
2009 ,"'K3 - Landscape & Garden Design' ","'Independent' ",50
2009 ,"'K3 - Landscape & Garden Design' ","'Sixth form college' ",55
2009 ,"'K3 - Landscape & Garden Design' ","'State' ",90
2009 ,"'K3 - Landscape & Garden Design' ","'Other' ",25
2009 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Academy' ",540
2009 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Further education' ",200
2009 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Grammar' ",295
2009 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Independent' ",585
2009 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Sixth form college' ",310
2009 ,"'K4 - Planning (Urban,Rural and Regional)' ","'State' ",650
2009 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Other' ",70
2009 ,"'K9 - Others in Architecture,Build & Plan' ","'Academy' ",5
2009 ,"'K9 - Others in Architecture,Build & Plan' ","'Sixth form college' ",5
2009 ,"'K9 - Others in Architecture,Build & Plan' ","'State' ",5
2009 ,"'KK - Combinations within Architecture,Build & Plan' ","'Academy' ",75
2009 ,"'KK - Combinations within Architecture,Build & Plan' ","'Further education' ",75
2009 ,"'KK - Combinations within Architecture,Build & Plan' ","'Grammar' ",125
2009 ,"'KK - Combinations within Architecture,Build & Plan' ","'Independent' ",45
2009 ,"'KK - Combinations within Architecture,Build & Plan' ","'Sixth form college' ",75
2009 ,"'KK - Combinations within Architecture,Build & Plan' ","'State' ",130
2009 ,"'KK - Combinations within Architecture,Build & Plan' ","'Other' ",25
2009 ,"'L0 - Social Studies: any area of study' ","'Academy' ",370
2009 ,"'L0 - Social Studies: any area of study' ","'Further education' ",60
2009 ,"'L0 - Social Studies: any area of study' ","'Grammar' ",50
2009 ,"'L0 - Social Studies: any area of study' ","'Independent' ",490
2009 ,"'L0 - Social Studies: any area of study' ","'Sixth form college' ",185
2009 ,"'L0 - Social Studies: any area of study' ","'State' ",255
2009 ,"'L0 - Social Studies: any area of study' ","'Other' ",25
2009 ,"'L1 - Economics' ","'Academy' ",8715
2009 ,"'L1 - Economics' ","'Further education' ",1245
2009 ,"'L1 - Economics' ","'Grammar' ",1450
2009 ,"'L1 - Economics' ","'Independent' ",7025
2009 ,"'L1 - Economics' ","'Sixth form college' ",4845
2009 ,"'L1 - Economics' ","'State' ",5070
2009 ,"'L1 - Economics' ","'Other' ",495
2009 ,"'L2 - Politics' ","'Academy' ",4615
2009 ,"'L2 - Politics' ","'Further education' ",995
2009 ,"'L2 - Politics' ","'Grammar' ",725
2009 ,"'L2 - Politics' ","'Independent' ",3775
2009 ,"'L2 - Politics' ","'Sixth form college' ",3255
2009 ,"'L2 - Politics' ","'State' ",3895
2009 ,"'L2 - Politics' ","'Other' ",445
2009 ,"'L3 - Sociology' ","'Academy' ",3750
2009 ,"'L3 - Sociology' ","'Further education' ",1610
2009 ,"'L3 - Sociology' ","'Grammar' ",545
2009 ,"'L3 - Sociology' ","'Independent' ",1505
2009 ,"'L3 - Sociology' ","'Sixth form college' ",3535
2009 ,"'L3 - Sociology' ","'State' ",5145
2009 ,"'L3 - Sociology' ","'Other' ",465
2009 ,"'L4 - Social Policy' ","'Academy' ",460
2009 ,"'L4 - Social Policy' ","'Further education' ",670
2009 ,"'L4 - Social Policy' ","'Grammar' ",120
2009 ,"'L4 - Social Policy' ","'Independent' ",115
2009 ,"'L4 - Social Policy' ","'Sixth form college' ",540
2009 ,"'L4 - Social Policy' ","'State' ",855
2009 ,"'L4 - Social Policy' ","'Other' ",170
2009 ,"'L5 - Social Work' ","'Academy' ",2740
2009 ,"'L5 - Social Work' ","'Further education' ",3815
2009 ,"'L5 - Social Work' ","'Grammar' ",855
2009 ,"'L5 - Social Work' ","'Independent' ",235
2009 ,"'L5 - Social Work' ","'Sixth form college' ",4095
2009 ,"'L5 - Social Work' ","'State' ",5625
2009 ,"'L5 - Social Work' ","'Other' ",1315
2009 ,"'L6 - Anthropology' ","'Academy' ",565
2009 ,"'L6 - Anthropology' ","'Further education' ",190
2009 ,"'L6 - Anthropology' ","'Grammar' ",100
2009 ,"'L6 - Anthropology' ","'Independent' ",645
2009 ,"'L6 - Anthropology' ","'Sixth form college' ",365
2009 ,"'L6 - Anthropology' ","'State' ",420
2009 ,"'L6 - Anthropology' ","'Other' ",55
2009 ,"'L7 - Human and Social Geography' ","'Academy' ",3700
2009 ,"'L7 - Human and Social Geography' ","'Further education' ",500
2009 ,"'L7 - Human and Social Geography' ","'Grammar' ",350
2009 ,"'L7 - Human and Social Geography' ","'Independent' ",3760
2009 ,"'L7 - Human and Social Geography' ","'Sixth form college' ",1435
2009 ,"'L7 - Human and Social Geography' ","'State' ",3285
2009 ,"'L7 - Human and Social Geography' ","'Other' ",125
2009 ,"'L9 - Others in Social Studies' ","'Academy' ",345
2009 ,"'L9 - Others in Social Studies' ","'Further education' ",175
2009 ,"'L9 - Others in Social Studies' ","'Grammar' ",25
2009 ,"'L9 - Others in Social Studies' ","'Independent' ",105
2009 ,"'L9 - Others in Social Studies' ","'Sixth form college' ",270
2009 ,"'L9 - Others in Social Studies' ","'State' ",270
2009 ,"'L9 - Others in Social Studies' ","'Other' ",85
2009 ,"'LL - Combinations within Social Studies' ","'Academy' ",2230
2009 ,"'LL - Combinations within Social Studies' ","'Further education' ",605
2009 ,"'LL - Combinations within Social Studies' ","'Grammar' ",360
2009 ,"'LL - Combinations within Social Studies' ","'Independent' ",2390
2009 ,"'LL - Combinations within Social Studies' ","'Sixth form college' ",1520
2009 ,"'LL - Combinations within Social Studies' ","'State' ",2230
2009 ,"'LL - Combinations within Social Studies' ","'Other' ",255
2009 ,"'M1 - Law by Area' ","'Academy' ",12325
2009 ,"'M1 - Law by Area' ","'Further education' ",5980
2009 ,"'M1 - Law by Area' ","'Grammar' ",3410
2009 ,"'M1 - Law by Area' ","'Independent' ",5255
2009 ,"'M1 - Law by Area' ","'Sixth form college' ",15130
2009 ,"'M1 - Law by Area' ","'State' ",13645
2009 ,"'M1 - Law by Area' ","'Other' ",1755
2009 ,"'M2 - Law by Topic' ","'Academy' ",590
2009 ,"'M2 - Law by Topic' ","'Further education' ",505
2009 ,"'M2 - Law by Topic' ","'Grammar' ",155
2009 ,"'M2 - Law by Topic' ","'Independent' ",55
2009 ,"'M2 - Law by Topic' ","'Sixth form college' ",660
2009 ,"'M2 - Law by Topic' ","'State' ",1090
2009 ,"'M2 - Law by Topic' ","'Other' ",175
2009 ,"'M9 - Others in Law' ","'Academy' ",2265
2009 ,"'M9 - Others in Law' ","'Further education' ",1475
2009 ,"'M9 - Others in Law' ","'Grammar' ",500
2009 ,"'M9 - Others in Law' ","'Independent' ",360
2009 ,"'M9 - Others in Law' ","'Sixth form college' ",2065
2009 ,"'M9 - Others in Law' ","'State' ",2840
2009 ,"'M9 - Others in Law' ","'Other' ",370
2009 ,"'MM - Combinations within Law' ","'Academy' ",350
2009 ,"'MM - Combinations within Law' ","'Further education' ",245
2009 ,"'MM - Combinations within Law' ","'Grammar' ",35
2009 ,"'MM - Combinations within Law' ","'Independent' ",85
2009 ,"'MM - Combinations within Law' ","'Sixth form college' ",360
2009 ,"'MM - Combinations within Law' ","'State' ",455
2009 ,"'MM - Combinations within Law' ","'Other' ",90
2009 ,"'N0 - Business & Admin studies: any area' ","'Academy' ",5
2009 ,"'N0 - Business & Admin studies: any area' ","'Independent' ",5
2009 ,"'N0 - Business & Admin studies: any area' ","'Sixth form college' ",5
2009 ,"'N1 - Business studies' ","'Academy' ",7950
2009 ,"'N1 - Business studies' ","'Further education' ",4165
2009 ,"'N1 - Business studies' ","'Grammar' ",1525
2009 ,"'N1 - Business studies' ","'Independent' ",3645
2009 ,"'N1 - Business studies' ","'Sixth form college' ",7170
2009 ,"'N1 - Business studies' ","'State' ",10055
2009 ,"'N1 - Business studies' ","'Other' ",1340
2009 ,"'N2 - Management studies' ","'Academy' ",7520
2009 ,"'N2 - Management studies' ","'Further education' ",3580
2009 ,"'N2 - Management studies' ","'Grammar' ",1100
2009 ,"'N2 - Management studies' ","'Independent' ",6125
2009 ,"'N2 - Management studies' ","'Sixth form college' ",6550
2009 ,"'N2 - Management studies' ","'State' ",7800
2009 ,"'N2 - Management studies' ","'Other' ",1310
2009 ,"'N3 - Finance' ","'Academy' ",680
2009 ,"'N3 - Finance' ","'Further education' ",250
2009 ,"'N3 - Finance' ","'Grammar' ",500
2009 ,"'N3 - Finance' ","'Independent' ",350
2009 ,"'N3 - Finance' ","'Sixth form college' ",535
2009 ,"'N3 - Finance' ","'State' ",715
2009 ,"'N3 - Finance' ","'Other' ",80
2009 ,"'N4 - Accounting' ","'Academy' ",3330
2009 ,"'N4 - Accounting' ","'Further education' ",1990
2009 ,"'N4 - Accounting' ","'Grammar' ",1230
2009 ,"'N4 - Accounting' ","'Independent' ",845
2009 ,"'N4 - Accounting' ","'Sixth form college' ",4175
2009 ,"'N4 - Accounting' ","'State' ",5215
2009 ,"'N4 - Accounting' ","'Other' ",600
2009 ,"'N5 - Marketing' ","'Academy' ",3250
2009 ,"'N5 - Marketing' ","'Further education' ",1730
2009 ,"'N5 - Marketing' ","'Grammar' ",450
2009 ,"'N5 - Marketing' ","'Independent' ",1080
2009 ,"'N5 - Marketing' ","'Sixth form college' ",2500
2009 ,"'N5 - Marketing' ","'State' ",3275
2009 ,"'N5 - Marketing' ","'Other' ",600
2009 ,"'N6 - Human Resource Management' ","'Academy' ",360
2009 ,"'N6 - Human Resource Management' ","'Further education' ",265
2009 ,"'N6 - Human Resource Management' ","'Grammar' ",115
2009 ,"'N6 - Human Resource Management' ","'Independent' ",130
2009 ,"'N6 - Human Resource Management' ","'Sixth form college' ",375
2009 ,"'N6 - Human Resource Management' ","'State' ",595
2009 ,"'N6 - Human Resource Management' ","'Other' ",60
2009 ,"'N7 - Office Skills' ","'Academy' ",10
2009 ,"'N7 - Office Skills' ","'Further education' ",10
2009 ,"'N7 - Office Skills' ","'Sixth form college' ",10
2009 ,"'N7 - Office Skills' ","'State' ",5
2009 ,"'N7 - Office Skills' ","'Other' ",5
2009 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Academy' ",4995
2009 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Further education' ",4390
2009 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Grammar' ",675
2009 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Independent' ",1645
2009 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Sixth form college' ",5590
2009 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'State' ",6050
2009 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Other' ",1485
2009 ,"'N9 - Others in Business & Admin Studies' ","'Academy' ",175
2009 ,"'N9 - Others in Business & Admin Studies' ","'Further education' ",155
2009 ,"'N9 - Others in Business & Admin Studies' ","'Grammar' ",75
2009 ,"'N9 - Others in Business & Admin Studies' ","'Independent' ",50
2009 ,"'N9 - Others in Business & Admin Studies' ","'Sixth form college' ",200
2009 ,"'N9 - Others in Business & Admin Studies' ","'State' ",360
2009 ,"'N9 - Others in Business & Admin Studies' ","'Other' ",30
2009 ,"'NN - Combinations within Business & Admin Studies' ","'Academy' ",9030
2009 ,"'NN - Combinations within Business & Admin Studies' ","'Further education' ",4350
2009 ,"'NN - Combinations within Business & Admin Studies' ","'Grammar' ",890
2009 ,"'NN - Combinations within Business & Admin Studies' ","'Independent' ",3435
2009 ,"'NN - Combinations within Business & Admin Studies' ","'Sixth form college' ",8205
2009 ,"'NN - Combinations within Business & Admin Studies' ","'State' ",9495
