2011 ,"'R9 - Others in European Langs,Lit and related' ","'17 and under' ",20
2011 ,"'R9 - Others in European Langs,Lit and related' ","'18' ",785
2011 ,"'R9 - Others in European Langs,Lit and related' ","'19' ",175
2011 ,"'R9 - Others in European Langs,Lit and related' ","'20' ",25
2011 ,"'R9 - Others in European Langs,Lit and related' ","'21 and over' ",45
2011 ,"'RR - Combinations within European Langs,Lit and related' ","'17 and under' ",35
2011 ,"'RR - Combinations within European Langs,Lit and related' ","'18' ",1325
2011 ,"'RR - Combinations within European Langs,Lit and related' ","'19' ",260
2011 ,"'RR - Combinations within European Langs,Lit and related' ","'20' ",40
2011 ,"'RR - Combinations within European Langs,Lit and related' ","'21 and over' ",75
2011 ,"'T1 - Chinese studies' ","'17 and under' ",5
2011 ,"'T1 - Chinese studies' ","'18' ",110
2011 ,"'T1 - Chinese studies' ","'19' ",45
2011 ,"'T1 - Chinese studies' ","'20' ",20
2011 ,"'T1 - Chinese studies' ","'21 and over' ",35
2011 ,"'T2 - Japanese studies' ","'18' ",100
2011 ,"'T2 - Japanese studies' ","'19' ",35
2011 ,"'T2 - Japanese studies' ","'20' ",15
2011 ,"'T2 - Japanese studies' ","'21 and over' ",45
2011 ,"'T3 - South Asian studies' ","'18' ",15
2011 ,"'T3 - South Asian studies' ","'19' ",20
2011 ,"'T3 - South Asian studies' ","'20' ",10
2011 ,"'T3 - South Asian studies' ","'21 and over' ",15
2011 ,"'T4 - Other Asian studies' ","'18' ",5
2011 ,"'T4 - Other Asian studies' ","'19' ",5
2011 ,"'T4 - Other Asian studies' ","'20' ",5
2011 ,"'T4 - Other Asian studies' ","'21 and over' ",5
2011 ,"'T5 - African studies' ","'18' ",5
2011 ,"'T5 - African studies' ","'19' ",5
2011 ,"'T5 - African studies' ","'21 and over' ",10
2011 ,"'T6 - Modern Middle Eastern studies' ","'18' ",35
2011 ,"'T6 - Modern Middle Eastern studies' ","'19' ",30
2011 ,"'T6 - Modern Middle Eastern studies' ","'20' ",10
2011 ,"'T6 - Modern Middle Eastern studies' ","'21 and over' ",25
2011 ,"'T7 - American studies' ","'18' ",350
2011 ,"'T7 - American studies' ","'19' ",105
2011 ,"'T7 - American studies' ","'20' ",20
2011 ,"'T7 - American studies' ","'21 and over' ",25
2011 ,"'T9 - Others in non-European Langs, Lit & related' ","'17 and under' ",5
2011 ,"'T9 - Others in non-European Langs, Lit & related' ","'18' ",210
2011 ,"'T9 - Others in non-European Langs, Lit & related' ","'19' ",40
2011 ,"'T9 - Others in non-European Langs, Lit & related' ","'20' ",5
2011 ,"'T9 - Others in non-European Langs, Lit & related' ","'21 and over' ",10
2011 ,"'TT - Combinations within non-European Langs & related' ","'18' ",45
2011 ,"'TT - Combinations within non-European Langs & related' ","'19' ",10
2011 ,"'TT - Combinations within non-European Langs & related' ","'20' ",5
2011 ,"'TT - Combinations within non-European Langs & related' ","'21 and over' ",5
2011 ,"'V1 - History by Period' ","'17 and under' ",45
2011 ,"'V1 - History by Period' ","'18' ",6275
2011 ,"'V1 - History by Period' ","'19' ",1480
2011 ,"'V1 - History by Period' ","'20' ",330
2011 ,"'V1 - History by Period' ","'21 and over' ",680
2011 ,"'V2 - History by Area' ","'17 and under' ",5
2011 ,"'V2 - History by Area' ","'18' ",70
2011 ,"'V2 - History by Area' ","'19' ",20
2011 ,"'V2 - History by Area' ","'20' ",10
2011 ,"'V2 - History by Area' ","'21 and over' ",35
2011 ,"'V3 - History by Topic' ","'17 and under' ",10
2011 ,"'V3 - History by Topic' ","'18' ",645
2011 ,"'V3 - History by Topic' ","'19' ",370
2011 ,"'V3 - History by Topic' ","'20' ",90
2011 ,"'V3 - History by Topic' ","'21 and over' ",115
2011 ,"'V4 - Archaeology' ","'17 and under' ",5
2011 ,"'V4 - Archaeology' ","'18' ",280
2011 ,"'V4 - Archaeology' ","'19' ",85
2011 ,"'V4 - Archaeology' ","'20' ",25
2011 ,"'V4 - Archaeology' ","'21 and over' ",110
2011 ,"'V5 - Philosophy' ","'17 and under' ",10
2011 ,"'V5 - Philosophy' ","'18' ",1010
2011 ,"'V5 - Philosophy' ","'19' ",380
2011 ,"'V5 - Philosophy' ","'20' ",100
2011 ,"'V5 - Philosophy' ","'21 and over' ",165
2011 ,"'V6 - Theology and Religious studies' ","'17 and under' ",5
2011 ,"'V6 - Theology and Religious studies' ","'18' ",765
2011 ,"'V6 - Theology and Religious studies' ","'19' ",210
2011 ,"'V6 - Theology and Religious studies' ","'20' ",55
2011 ,"'V6 - Theology and Religious studies' ","'21 and over' ",275
2011 ,"'V9 - Others in Hist & Philosophical studies' ","'18' ",70
2011 ,"'V9 - Others in Hist & Philosophical studies' ","'19' ",35
2011 ,"'V9 - Others in Hist & Philosophical studies' ","'20' ",5
2011 ,"'V9 - Others in Hist & Philosophical studies' ","'21 and over' ",20
2011 ,"'VV - Combinations within Hist & Philosophical studies' ","'17 and under' ",10
2011 ,"'VV - Combinations within Hist & Philosophical studies' ","'18' ",815
2011 ,"'VV - Combinations within Hist & Philosophical studies' ","'19' ",240
2011 ,"'VV - Combinations within Hist & Philosophical studies' ","'20' ",65
2011 ,"'VV - Combinations within Hist & Philosophical studies' ","'21 and over' ",155
2011 ,"'W0 - Creative Arts & Design: any area' ","'18' ",45
2011 ,"'W0 - Creative Arts & Design: any area' ","'19' ",35
2011 ,"'W0 - Creative Arts & Design: any area' ","'20' ",15
2011 ,"'W0 - Creative Arts & Design: any area' ","'21 and over' ",45
2011 ,"'W1 - Fine Art' ","'17 and under' ",15
2011 ,"'W1 - Fine Art' ","'18' ",1055
2011 ,"'W1 - Fine Art' ","'19' ",2120
2011 ,"'W1 - Fine Art' ","'20' ",590
2011 ,"'W1 - Fine Art' ","'21 and over' ",1230
2011 ,"'W2 - Design studies' ","'17 and under' ",60
2011 ,"'W2 - Design studies' ","'18' ",6140
2011 ,"'W2 - Design studies' ","'19' ",7060
2011 ,"'W2 - Design studies' ","'20' ",2450
2011 ,"'W2 - Design studies' ","'21 and over' ",3875
2011 ,"'W3 - Music' ","'17 and under' ",45
2011 ,"'W3 - Music' ","'18' ",2640
2011 ,"'W3 - Music' ","'19' ",1195
2011 ,"'W3 - Music' ","'20' ",590
2011 ,"'W3 - Music' ","'21 and over' ",1265
2011 ,"'W4 - Drama' ","'17 and under' ",25
2011 ,"'W4 - Drama' ","'18' ",3645
2011 ,"'W4 - Drama' ","'19' ",1780
2011 ,"'W4 - Drama' ","'20' ",860
2011 ,"'W4 - Drama' ","'21 and over' ",1080
2011 ,"'W5 - Dance' ","'17 and under' ",10
2011 ,"'W5 - Dance' ","'18' ",870
2011 ,"'W5 - Dance' ","'19' ",345
2011 ,"'W5 - Dance' ","'20' ",145
2011 ,"'W5 - Dance' ","'21 and over' ",190
2011 ,"'W6 - Cinematics and Photography' ","'17 and under' ",35
2011 ,"'W6 - Cinematics and Photography' ","'18' ",3020
2011 ,"'W6 - Cinematics and Photography' ","'19' ",2280
2011 ,"'W6 - Cinematics and Photography' ","'20' ",940
2011 ,"'W6 - Cinematics and Photography' ","'21 and over' ",1600
2011 ,"'W7 - Crafts' ","'18' ",110
2011 ,"'W7 - Crafts' ","'19' ",190
2011 ,"'W7 - Crafts' ","'20' ",70
2011 ,"'W7 - Crafts' ","'21 and over' ",260
2011 ,"'W8 - Imaginative Writing' ","'18' ",385
2011 ,"'W8 - Imaginative Writing' ","'19' ",170
2011 ,"'W8 - Imaginative Writing' ","'20' ",85
2011 ,"'W8 - Imaginative Writing' ","'21 and over' ",165
2011 ,"'W9 - Others in Creative Arts and Design' ","'18' ",210
2011 ,"'W9 - Others in Creative Arts and Design' ","'19' ",180
2011 ,"'W9 - Others in Creative Arts and Design' ","'20' ",100
2011 ,"'W9 - Others in Creative Arts and Design' ","'21 and over' ",255
2011 ,"'WW - Combinations within Creative Arts and Design' ","'17 and under' ",15
2011 ,"'WW - Combinations within Creative Arts and Design' ","'18' ",1520
2011 ,"'WW - Combinations within Creative Arts and Design' ","'19' ",960
2011 ,"'WW - Combinations within Creative Arts and Design' ","'20' ",430
2011 ,"'WW - Combinations within Creative Arts and Design' ","'21 and over' ",675
2011 ,"'X1 - Training Teachers' ","'17 and under' ",15
2011 ,"'X1 - Training Teachers' ","'18' ",3860
2011 ,"'X1 - Training Teachers' ","'19' ",1135
2011 ,"'X1 - Training Teachers' ","'20' ",465
2011 ,"'X1 - Training Teachers' ","'21 and over' ",1785
2011 ,"'X2 - Research and Study Skills in Education' ","'18' ",5
2011 ,"'X2 - Research and Study Skills in Education' ","'19' ",5
2011 ,"'X2 - Research and Study Skills in Education' ","'20' ",5
2011 ,"'X2 - Research and Study Skills in Education' ","'21 and over' ",90
2011 ,"'X3 - Academic studies in Education' ","'17 and under' ",10
2011 ,"'X3 - Academic studies in Education' ","'18' ",3840
2011 ,"'X3 - Academic studies in Education' ","'19' ",1670
2011 ,"'X3 - Academic studies in Education' ","'20' ",730
2011 ,"'X3 - Academic studies in Education' ","'21 and over' ",2565
2011 ,"'X9 - Others in Education' ","'18' ",30
2011 ,"'X9 - Others in Education' ","'19' ",20
2011 ,"'X9 - Others in Education' ","'20' ",15
2011 ,"'X9 - Others in Education' ","'21 and over' ",115
2011 ,"'XX - Combinations within Education' ","'18' ",160
2011 ,"'XX - Combinations within Education' ","'19' ",90
2011 ,"'XX - Combinations within Education' ","'20' ",25
2011 ,"'XX - Combinations within Education' ","'21 and over' ",320
2011 ,"'Y Combs of arts/humanities' ","'17 and under' ",20
2011 ,"'Y Combs of arts/humanities' ","'18' ",1825
2011 ,"'Y Combs of arts/humanities' ","'19' ",970
2011 ,"'Y Combs of arts/humanities' ","'20' ",405
2011 ,"'Y Combs of arts/humanities' ","'21 and over' ",660
2011 ,"'Y Combs of engin/tech/building studies' ","'17 and under' ",5
2011 ,"'Y Combs of engin/tech/building studies' ","'18' ",120
2011 ,"'Y Combs of engin/tech/building studies' ","'19' ",35
2011 ,"'Y Combs of engin/tech/building studies' ","'20' ",10
2011 ,"'Y Combs of engin/tech/building studies' ","'21 and over' ",25
2011 ,"'Y Combs of engineering/technology' ","'17 and under' ",5
2011 ,"'Y Combs of engineering/technology' ","'18' ",145
2011 ,"'Y Combs of engineering/technology' ","'19' ",60
2011 ,"'Y Combs of engineering/technology' ","'20' ",40
2011 ,"'Y Combs of engineering/technology' ","'21 and over' ",70
2011 ,"'Y Combs of languages' ","'17 and under' ",25
2011 ,"'Y Combs of languages' ","'18' ",1050
2011 ,"'Y Combs of languages' ","'19' ",320
2011 ,"'Y Combs of languages' ","'20' ",85
2011 ,"'Y Combs of languages' ","'21 and over' ",120
2011 ,"'Y Combs of languages with arts/humanities' ","'17 and under' ",55
2011 ,"'Y Combs of languages with arts/humanities' ","'18' ",4585
2011 ,"'Y Combs of languages with arts/humanities' ","'19' ",1470
2011 ,"'Y Combs of languages with arts/humanities' ","'20' ",395
2011 ,"'Y Combs of languages with arts/humanities' ","'21 and over' ",880
2011 ,"'Y Combs of med/bio/agric sciences' ","'17 and under' ",25
2011 ,"'Y Combs of med/bio/agric sciences' ","'18' ",2045
2011 ,"'Y Combs of med/bio/agric sciences' ","'19' ",870
2011 ,"'Y Combs of med/bio/agric sciences' ","'20' ",335
2011 ,"'Y Combs of med/bio/agric sciences' ","'21 and over' ",730
2011 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'17 and under' ",15
2011 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'18' ",785
2011 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'19' ",355
2011 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'20' ",140
2011 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'21 and over' ",375
2011 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'17 and under' ",20
2011 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'18' ",1155
2011 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'19' ",580
2011 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'20' ",240
2011 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'21 and over' ",535
2011 ,"'Y Combs of phys/math science with social studies/bus/law' ","'17 and under' ",45
2011 ,"'Y Combs of phys/math science with social studies/bus/law' ","'18' ",1785
2011 ,"'Y Combs of phys/math science with social studies/bus/law' ","'19' ",820
2011 ,"'Y Combs of phys/math science with social studies/bus/law' ","'20' ",230
2011 ,"'Y Combs of phys/math science with social studies/bus/law' ","'21 and over' ",410
2011 ,"'Y Combs of phys/math/comp sciences' ","'17 and under' ",10
2011 ,"'Y Combs of phys/math/comp sciences' ","'18' ",675
2011 ,"'Y Combs of phys/math/comp sciences' ","'19' ",245
2011 ,"'Y Combs of phys/math/comp sciences' ","'20' ",65
2011 ,"'Y Combs of phys/math/comp sciences' ","'21 and over' ",110
2011 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'17 and under' ",40
2011 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'18' ",4220
2011 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'19' ",1900
2011 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'20' ",810
2011 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'21 and over' ",1640
2011 ,"'Y Combs of science/engineering with social studies/bus/law' ","'17 and under' ",55
2011 ,"'Y Combs of science/engineering with social studies/bus/law' ","'18' ",2820
2011 ,"'Y Combs of science/engineering with social studies/bus/law' ","'19' ",1315
2011 ,"'Y Combs of science/engineering with social studies/bus/law' ","'20' ",510
2011 ,"'Y Combs of science/engineering with social studies/bus/law' ","'21 and over' ",1280
2011 ,"'Y Combs of sciences with engineering/technology' ","'17 and under' ",40
2011 ,"'Y Combs of sciences with engineering/technology' ","'18' ",710
2011 ,"'Y Combs of sciences with engineering/technology' ","'19' ",345
2011 ,"'Y Combs of sciences with engineering/technology' ","'20' ",140
2011 ,"'Y Combs of sciences with engineering/technology' ","'21 and over' ",315
2011 ,"'Y Combs of soc studies/law' ","'17 and under' ",20
2011 ,"'Y Combs of soc studies/law' ","'18' ",1420
2011 ,"'Y Combs of soc studies/law' ","'19' ",625
2011 ,"'Y Combs of soc studies/law' ","'20' ",180
2011 ,"'Y Combs of soc studies/law' ","'21 and over' ",445
2011 ,"'Y Combs of soc studies/law with business' ","'17 and under' ",70
2011 ,"'Y Combs of soc studies/law with business' ","'18' ",1410
2011 ,"'Y Combs of soc studies/law with business' ","'19' ",740
2011 ,"'Y Combs of soc studies/law with business' ","'20' ",295
2011 ,"'Y Combs of soc studies/law with business' ","'21 and over' ",375
2011 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'17 and under' ",100
2011 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'18' ",4785
2011 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'19' ",2225
2011 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'20' ",765
2011 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'21 and over' ",1815
2011 ,"'Y Combs of social studies/bus/law with languages' ","'17 and under' ",50
2011 ,"'Y Combs of social studies/bus/law with languages' ","'18' ",1440
2011 ,"'Y Combs of social studies/bus/law with languages' ","'19' ",565
2011 ,"'Y Combs of social studies/bus/law with languages' ","'20' ",165
2011 ,"'Y Combs of social studies/bus/law with languages' ","'21 and over' ",285
2011 ,"'Z Combs of 3 subjects, or other general courses' ","'17 and under' ",80
2011 ,"'Z Combs of 3 subjects, or other general courses' ","'18' ",2330
2011 ,"'Z Combs of 3 subjects, or other general courses' ","'19' ",965
2011 ,"'Z Combs of 3 subjects, or other general courses' ","'20' ",335
2011 ,"'Z Combs of 3 subjects, or other general courses' ","'21 and over' ",885
2012 ,"'A1 - Pre-clinical Medicine' ","'17 and under' ",110
2012 ,"'A1 - Pre-clinical Medicine' ","'18' ",4445
2012 ,"'A1 - Pre-clinical Medicine' ","'19' ",1310
2012 ,"'A1 - Pre-clinical Medicine' ","'20' ",235
2012 ,"'A1 - Pre-clinical Medicine' ","'21 and over' ",1705
2012 ,"'A2 - Pre-clinical Dentistry' ","'17 and under' ",10
2012 ,"'A2 - Pre-clinical Dentistry' ","'18' ",695
2012 ,"'A2 - Pre-clinical Dentistry' ","'19' ",180
2012 ,"'A2 - Pre-clinical Dentistry' ","'20' ",25
2012 ,"'A2 - Pre-clinical Dentistry' ","'21 and over' ",285
2012 ,"'A9 - Others in Medicine and Dentistry' ","'17 and under' ",5
2012 ,"'A9 - Others in Medicine and Dentistry' ","'18' ",35
2012 ,"'A9 - Others in Medicine and Dentistry' ","'19' ",5
2012 ,"'A9 - Others in Medicine and Dentistry' ","'21 and over' ",30
2012 ,"'B1 - Anatomy,Physiology and Pathology' ","'17 and under' ",45
2012 ,"'B1 - Anatomy,Physiology and Pathology' ","'18' ",1805
2012 ,"'B1 - Anatomy,Physiology and Pathology' ","'19' ",640
2012 ,"'B1 - Anatomy,Physiology and Pathology' ","'20' ",195
2012 ,"'B1 - Anatomy,Physiology and Pathology' ","'21 and over' ",980
2012 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'17 and under' ",70
2012 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'18' ",2325
2012 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'19' ",1055
2012 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'20' ",275
2012 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'21 and over' ",650
2012 ,"'B3 - Complementary Medicine' ","'17 and under' ",5
2012 ,"'B3 - Complementary Medicine' ","'18' ",175
2012 ,"'B3 - Complementary Medicine' ","'19' ",115
2012 ,"'B3 - Complementary Medicine' ","'20' ",70
2012 ,"'B3 - Complementary Medicine' ","'21 and over' ",395
2012 ,"'B4 - Nutrition' ","'17 and under' ",15
2012 ,"'B4 - Nutrition' ","'18' ",365
2012 ,"'B4 - Nutrition' ","'19' ",160
2012 ,"'B4 - Nutrition' ","'20' ",75
2012 ,"'B4 - Nutrition' ","'21 and over' ",445
2012 ,"'B5 - Ophthalmics' ","'17 and under' ",10
2012 ,"'B5 - Ophthalmics' ","'18' ",515
2012 ,"'B5 - Ophthalmics' ","'19' ",200
2012 ,"'B5 - Ophthalmics' ","'20' ",45
2012 ,"'B5 - Ophthalmics' ","'21 and over' ",180
2012 ,"'B6 - Aural and Oral Sciences' ","'17 and under' ",5
2012 ,"'B6 - Aural and Oral Sciences' ","'18' ",355
2012 ,"'B6 - Aural and Oral Sciences' ","'19' ",90
2012 ,"'B6 - Aural and Oral Sciences' ","'20' ",35
2012 ,"'B6 - Aural and Oral Sciences' ","'21 and over' ",235
2012 ,"'B7 - Nursing' ","'17 and under' ",40
2012 ,"'B7 - Nursing' ","'18' ",5105
2012 ,"'B7 - Nursing' ","'19' ",2705
2012 ,"'B7 - Nursing' ","'20' ",1715
2012 ,"'B7 - Nursing' ","'21 and over' ",14275
2012 ,"'B8 - Medical Technology' ","'17 and under' ",10
2012 ,"'B8 - Medical Technology' ","'18' ",670
2012 ,"'B8 - Medical Technology' ","'19' ",300
2012 ,"'B8 - Medical Technology' ","'20' ",120
2012 ,"'B8 - Medical Technology' ","'21 and over' ",700
2012 ,"'B9 - Others in Subjects allied to Medicine' ","'17 and under' ",90
2012 ,"'B9 - Others in Subjects allied to Medicine' ","'18' ",3420
2012 ,"'B9 - Others in Subjects allied to Medicine' ","'19' ",1685
2012 ,"'B9 - Others in Subjects allied to Medicine' ","'20' ",605
2012 ,"'B9 - Others in Subjects allied to Medicine' ","'21 and over' ",3390
2012 ,"'BB - Combinations within Subjects allied to Medicine' ","'17 and under' ",5
2012 ,"'BB - Combinations within Subjects allied to Medicine' ","'18' ",105
2012 ,"'BB - Combinations within Subjects allied to Medicine' ","'19' ",55
2012 ,"'BB - Combinations within Subjects allied to Medicine' ","'20' ",20
2012 ,"'BB - Combinations within Subjects allied to Medicine' ","'21 and over' ",75
2012 ,"'C1 - Biology' ","'17 and under' ",75
2012 ,"'C1 - Biology' ","'18' ",3505
2012 ,"'C1 - Biology' ","'19' ",1020
2012 ,"'C1 - Biology' ","'20' ",305
2012 ,"'C1 - Biology' ","'21 and over' ",525
2012 ,"'C2 - Botany' ","'18' ",20
2012 ,"'C2 - Botany' ","'19' ",5
2012 ,"'C2 - Botany' ","'21 and over' ",10
2012 ,"'C3 - Zoology' ","'17 and under' ",10
2012 ,"'C3 - Zoology' ","'18' ",1005
2012 ,"'C3 - Zoology' ","'19' ",295
2012 ,"'C3 - Zoology' ","'20' ",95
2012 ,"'C3 - Zoology' ","'21 and over' ",165
2012 ,"'C4 - Genetics' ","'17 and under' ",15
2012 ,"'C4 - Genetics' ","'18' ",250
2012 ,"'C4 - Genetics' ","'19' ",125
2012 ,"'C4 - Genetics' ","'20' ",30
2012 ,"'C4 - Genetics' ","'21 and over' ",35
2012 ,"'C5 - Microbiology' ","'17 and under' ",5
2012 ,"'C5 - Microbiology' ","'18' ",190
2012 ,"'C5 - Microbiology' ","'19' ",65
2012 ,"'C5 - Microbiology' ","'20' ",25
2012 ,"'C5 - Microbiology' ","'21 and over' ",55
2012 ,"'C6 - Sport and Exercise Science' ","'17 and under' ",30
2012 ,"'C6 - Sport and Exercise Science' ","'18' ",5890
2012 ,"'C6 - Sport and Exercise Science' ","'19' ",2360
2012 ,"'C6 - Sport and Exercise Science' ","'20' ",995
2012 ,"'C6 - Sport and Exercise Science' ","'21 and over' ",1615
2012 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'17 and under' ",60
2012 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'18' ",2035
2012 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'19' ",700
2012 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'20' ",180
2012 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'21 and over' ",280
2012 ,"'C8 - Psychology' ","'17 and under' ",110
2012 ,"'C8 - Psychology' ","'18' ",9660
2012 ,"'C8 - Psychology' ","'19' ",2815
2012 ,"'C8 - Psychology' ","'20' ",990
2012 ,"'C8 - Psychology' ","'21 and over' ",2595
2012 ,"'C9 - Others in Biological Sciences' ","'17 and under' ",20
2012 ,"'C9 - Others in Biological Sciences' ","'18' ",475
2012 ,"'C9 - Others in Biological Sciences' ","'19' ",200
2012 ,"'C9 - Others in Biological Sciences' ","'20' ",70
2012 ,"'C9 - Others in Biological Sciences' ","'21 and over' ",160
2012 ,"'CC - Combinations within Biological Sciences' ","'17 and under' ",5
2012 ,"'CC - Combinations within Biological Sciences' ","'18' ",300
2012 ,"'CC - Combinations within Biological Sciences' ","'19' ",115
2012 ,"'CC - Combinations within Biological Sciences' ","'20' ",40
2012 ,"'CC - Combinations within Biological Sciences' ","'21 and over' ",80
2012 ,"'D1 - Pre-clinical Veterinary Medicine' ","'17 and under' ",10
2012 ,"'D1 - Pre-clinical Veterinary Medicine' ","'18' ",500
2012 ,"'D1 - Pre-clinical Veterinary Medicine' ","'19' ",205
2012 ,"'D1 - Pre-clinical Veterinary Medicine' ","'20' ",45
2012 ,"'D1 - Pre-clinical Veterinary Medicine' ","'21 and over' ",260
2012 ,"'D3 - Animal Science' ","'17 and under' ",10
2012 ,"'D3 - Animal Science' ","'18' ",935
2012 ,"'D3 - Animal Science' ","'19' ",445
2012 ,"'D3 - Animal Science' ","'20' ",200
2012 ,"'D3 - Animal Science' ","'21 and over' ",465
2012 ,"'D4 - Agriculture' ","'17 and under' ",50
2012 ,"'D4 - Agriculture' ","'18' ",925
2012 ,"'D4 - Agriculture' ","'19' ",305
2012 ,"'D4 - Agriculture' ","'20' ",145
2012 ,"'D4 - Agriculture' ","'21 and over' ",440
2012 ,"'D5 - Forestry & arboriculture' ","'18' ",30
2012 ,"'D5 - Forestry & arboriculture' ","'19' ",15
2012 ,"'D5 - Forestry & arboriculture' ","'20' ",10
2012 ,"'D5 - Forestry & arboriculture' ","'21 and over' ",80
2012 ,"'D6 - Food and Beverage studies' ","'17 and under' ",10
2012 ,"'D6 - Food and Beverage studies' ","'18' ",190
2012 ,"'D6 - Food and Beverage studies' ","'19' ",85
2012 ,"'D6 - Food and Beverage studies' ","'20' ",60
2012 ,"'D6 - Food and Beverage studies' ","'21 and over' ",140
2012 ,"'D7 - Agricultural Sciences' ","'18' ",40
2012 ,"'D7 - Agricultural Sciences' ","'19' ",15
2012 ,"'D7 - Agricultural Sciences' ","'21 and over' ",10
2012 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'18' ",15
2012 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'19' ",5
2012 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'18' ",70
2012 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'19' ",25
2012 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'20' ",10
2012 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'21 and over' ",30
2012 ,"'F1 - Chemistry' ","'17 and under' ",50
2012 ,"'F1 - Chemistry' ","'18' ",3175
2012 ,"'F1 - Chemistry' ","'19' ",780
2012 ,"'F1 - Chemistry' ","'20' ",220
2012 ,"'F1 - Chemistry' ","'21 and over' ",285
2012 ,"'F3 - Physics' ","'17 and under' ",65
2012 ,"'F3 - Physics' ","'18' ",3295
2012 ,"'F3 - Physics' ","'19' ",550
2012 ,"'F3 - Physics' ","'20' ",150
2012 ,"'F3 - Physics' ","'21 and over' ",290
2012 ,"'F4 - Forensic and Archaeological Science' ","'17 and under' ",10
2012 ,"'F4 - Forensic and Archaeological Science' ","'18' ",965
2012 ,"'F4 - Forensic and Archaeological Science' ","'19' ",450
2012 ,"'F4 - Forensic and Archaeological Science' ","'20' ",175
2012 ,"'F4 - Forensic and Archaeological Science' ","'21 and over' ",415
2012 ,"'F5 - Astronomy' ","'18' ",155
2012 ,"'F5 - Astronomy' ","'19' ",25
2012 ,"'F5 - Astronomy' ","'20' ",5
2012 ,"'F5 - Astronomy' ","'21 and over' ",30
2012 ,"'F6 - Geology' ","'17 and under' ",10
2012 ,"'F6 - Geology' ","'18' ",1175
2012 ,"'F6 - Geology' ","'19' ",270
2012 ,"'F6 - Geology' ","'20' ",80
2012 ,"'F6 - Geology' ","'21 and over' ",110
2012 ,"'F7 - Science of aquatic & terrestrial environments' ","'17 and under' ",15
2012 ,"'F7 - Science of aquatic & terrestrial environments' ","'18' ",815
2012 ,"'F7 - Science of aquatic & terrestrial environments' ","'19' ",310
2012 ,"'F7 - Science of aquatic & terrestrial environments' ","'20' ",90
2012 ,"'F7 - Science of aquatic & terrestrial environments' ","'21 and over' ",255
2012 ,"'F8 - Physical geographical sciences' ","'17 and under' ",15
2012 ,"'F8 - Physical geographical sciences' ","'18' ",2645
2012 ,"'F8 - Physical geographical sciences' ","'19' ",465
2012 ,"'F8 - Physical geographical sciences' ","'20' ",75
2012 ,"'F8 - Physical geographical sciences' ","'21 and over' ",120
2012 ,"'F9 - Others in Physical Sciences' ","'18' ",100
2012 ,"'F9 - Others in Physical Sciences' ","'19' ",45
2012 ,"'F9 - Others in Physical Sciences' ","'20' ",15
2012 ,"'F9 - Others in Physical Sciences' ","'21 and over' ",50
2012 ,"'FF - Combinations within Physical Sciences' ","'17 and under' ",5
2012 ,"'FF - Combinations within Physical Sciences' ","'18' ",360
2012 ,"'FF - Combinations within Physical Sciences' ","'19' ",90
2012 ,"'FF - Combinations within Physical Sciences' ","'20' ",20
2012 ,"'FF - Combinations within Physical Sciences' ","'21 and over' ",40
2012 ,"'G1 - Mathematics' ","'17 and under' ",135
2012 ,"'G1 - Mathematics' ","'18' ",5220
2012 ,"'G1 - Mathematics' ","'19' ",1230
2012 ,"'G1 - Mathematics' ","'20' ",335
2012 ,"'G1 - Mathematics' ","'21 and over' ",390
